date,USPS,incidD,gold_out
2020-10-31,OK,92,0
2020-11-07,OK,92,0
2020-11-14,OK,87,0
2021-03-20,OK,87,0
2022-08-06,OK,84,0
2020-10-24,OK,83,0
2021-08-21,OK,82,0
2022-04-30,OK,82,0
2022-04-23,OK,79,0
2023-01-21,OK,79,0
2022-09-03,OK,76,0
2021-11-27,OK,75,0
2020-08-29,OK,72,0
2021-05-01,OK,72,0
2021-12-11,OK,71,0
2022-01-01,OK,71,0
2023-01-28,OK,71,0
2020-08-22,OK,68,0
2020-10-17,OK,67,0
2021-08-14,OK,63,0
2023-02-11,OK,63,0
2021-03-27,OK,62,0
2020-09-26,OK,61,0
2023-02-18,OK,60,0
2023-02-25,OK,60,0
2022-10-08,OK,59,0
2023-01-14,OK,59,0
2020-04-25,OK,58,0
2022-05-14,OK,56,0
2020-08-08,OK,54,0
2020-08-15,OK,54,0
2022-05-21,OK,54,0
2022-09-24,OK,54,0
2022-10-01,OK,54,0
2020-08-01,OK,53,0
2020-09-05,OK,53,0
2022-11-26,OK,53,0
2023-03-04,OK,53,0
2020-04-11,OK,52,0
2022-10-29,OK,52,0
2023-02-04,OK,52,0
2020-09-12,OK,49,0
2022-10-22,OK,49,0
2020-10-03,OK,47,0
2021-05-15,OK,46,0
2021-08-07,OK,46,0
2020-07-25,OK,45,0
2022-12-10,OK,45,0
2020-05-02,OK,44,0
2020-09-19,OK,44,0
2020-10-10,OK,44,0
2021-05-08,OK,44,0
2022-05-07,OK,43,0
2020-04-18,OK,42,0
2021-05-22,OK,40,0
2022-05-28,OK,40,0
2022-09-10,OK,39,0
2022-09-17,OK,39,0
2022-11-05,OK,38,0
2021-07-24,OK,37,0
2022-06-04,OK,37,0
2022-07-30,OK,36,0
2022-08-13,OK,36,0
2022-10-15,OK,34,0
2022-12-24,OK,34,0
2022-11-19,OK,33,0
2022-12-17,OK,33,0
2020-05-09,OK,32,0
2023-03-11,OK,32,0
2021-07-31,OK,31,0
2023-01-07,OK,31,0
2020-07-18,OK,30,0
2021-06-26,OK,30,0
2022-07-16,OK,30,0
2022-11-12,OK,30,0
2021-06-19,OK,29,0
2022-12-31,OK,29,0
2021-04-17,OK,28,0
2020-04-04,OK,27,0
2022-07-23,OK,27,0
2021-06-05,OK,25,0
2020-05-23,OK,23,0
2020-05-30,OK,23,0
2020-07-11,OK,23,0
2021-04-24,OK,19,0
2020-05-16,OK,18,0
2021-07-10,OK,18,0
2022-06-11,OK,18,0
2022-12-03,OK,17,0
2020-06-27,OK,16,0
2020-03-28,OK,14,0
2020-06-13,OK,14,0
2020-07-04,OK,14,0
2020-06-06,OK,13,0
2021-07-17,OK,11,0
2020-06-20,OK,9,0
2021-06-12,OK,9,0
2021-07-03,OK,4,0
2020-03-21,OK,1,0
2020-01-25,OK,0,0
2020-02-01,OK,0,0
2020-02-08,OK,0,0
2020-02-15,OK,0,0
2020-02-22,OK,0,0
2020-02-29,OK,0,0
2020-03-07,OK,0,0
2020-03-14,OK,0,0
2022-06-18,OK,0,0
2022-06-25,OK,0,0
2020-01-25,OR,0,0
2020-02-01,OR,0,0
2020-02-08,OR,0,0
2020-02-15,OR,0,0
2020-02-22,OR,0,0
2020-02-29,OR,0,0
2020-03-07,OR,0,0
2020-03-14,OR,0,0
2020-03-21,OR,4,0
2020-03-28,OR,9,0
2020-04-04,OR,9,0
2020-04-11,OR,26,0
2020-04-18,OR,24,0
2020-04-25,OR,15,0
2020-05-02,OR,22,0
2020-05-09,OR,18,0
2020-05-16,OR,10,0
2020-05-23,OR,10,0
2020-05-30,OR,6,0
2020-06-06,OR,8,0
2020-06-13,OR,12,0
2020-06-20,OR,16,0
2020-06-27,OR,13,0
2020-07-04,OR,11,0
2020-07-11,OR,19,0
2020-07-18,OR,25,0
2020-07-25,OR,28,0
2020-08-01,OR,40,0
2020-08-08,OR,30,0
2020-08-15,OR,31,0
2020-08-22,OR,31,0
2020-08-29,OR,37,0
2020-09-05,OR,26,0
2020-09-12,OR,25,0
2020-09-19,OR,20,0
2020-09-26,OR,17,0
2020-10-03,OR,29,0
2020-10-10,OR,28,0
2020-10-17,OR,20,0
2020-10-24,OR,34,0
2020-10-31,OR,36,0
2020-11-07,OR,40,0
2020-11-14,OR,30,0
2020-11-21,OR,60,0
2020-11-28,OR,77,0
2020-12-05,OR,131,0
2020-12-12,OR,123,0
2020-12-19,OR,190,0
2020-12-26,OR,82,0
2021-01-02,OR,70,0
2021-01-09,OR,111,0
2021-01-16,OR,196,0
2021-01-23,OR,78,0
2021-01-30,OR,80,0
2021-02-06,OR,63,0
2021-02-13,OR,117,0
2021-02-20,OR,17,0
2021-02-27,OR,54,0
2021-03-06,OR,88,0
2021-03-13,OR,26,0
2021-03-20,OR,40,0
2021-03-27,OR,13,0
2021-04-03,OR,16,0
2021-04-10,OR,49,0
2021-04-17,OR,20,0
2021-04-24,OR,24,0
2021-05-01,OR,14,0
2021-05-08,OR,30,0
2021-05-15,OR,57,0
2021-05-22,OR,33,0
2021-05-29,OR,48,0
2021-06-05,OR,25,0
2021-06-12,OR,38,0
2021-06-19,OR,24,0
2021-06-26,OR,10,0
2021-07-03,OR,18,0
2021-07-10,OR,11,0
2021-07-17,OR,25,0
2021-07-24,OR,19,0
2021-07-31,OR,22,0
2021-08-07,OR,31,0
2021-08-14,OR,46,0
2021-08-21,OR,77,0
2021-08-28,OR,103,0
2021-09-04,OR,157,0
2021-09-11,OR,142,0
2021-09-18,OR,155,0
2021-09-25,OR,113,0
2021-10-02,OR,133,0
2021-10-09,OR,167,0
2021-10-16,OR,179,0
2021-10-23,OR,123,0
2021-10-30,OR,88,0
2021-11-06,OR,190,0
2021-11-13,OR,188,0
2021-11-20,OR,164,0
2021-11-27,OR,202,0
2021-12-04,OR,127,0
2021-12-11,OR,138,0
2021-12-18,OR,150,0
2021-12-25,OR,67,0
2022-01-01,OR,57,0
2022-01-08,OR,106,0
2022-01-15,OR,122,0
2022-01-22,OR,53,0
2022-01-29,OR,150,0
2022-02-05,OR,128,0
2022-02-12,OR,141,0
2022-02-19,OR,101,0
2022-02-26,OR,126,0
2022-03-05,OR,127,0
2022-03-12,OR,160,0
2022-03-19,OR,102,0
2022-03-26,OR,64,0
2022-04-02,OR,112,0
2022-04-09,OR,149,0
2022-04-16,OR,147,0
2022-04-23,OR,36,0
2022-04-30,OR,25,0
2022-05-07,OR,26,0
2022-05-14,OR,32,0
2022-05-21,OR,26,0
2022-05-28,OR,25,0
2022-06-04,OR,46,0
2022-06-11,OR,36,0
2022-06-18,OR,34,0
2022-06-25,OR,56,0
2022-07-02,OR,35,0
2022-07-09,OR,33,0
2022-07-16,OR,59,0
2022-07-23,OR,112,0
2022-07-30,OR,79,0
2022-08-06,OR,110,0
2022-08-13,OR,56,0
2022-08-20,OR,75,0
2022-08-27,OR,41,0
2022-09-03,OR,44,0
2022-09-10,OR,44,0
2022-09-17,OR,21,0
2022-09-24,OR,28,0
2022-10-01,OR,41,0
2022-10-08,OR,29,0
2022-10-15,OR,32,0
2022-10-22,OR,23,0
2022-10-29,OR,35,0
2022-11-05,OR,46,0
2022-11-12,OR,17,0
2022-11-19,OR,44,0
2022-11-26,OR,37,0
2022-12-03,OR,40,0
2022-12-10,OR,28,0
2022-12-17,OR,43,0
2022-12-24,OR,13,0
2022-12-31,OR,14,0
2023-01-07,OR,62,0
2023-01-14,OR,54,0
2023-01-21,OR,63,0
2023-01-28,OR,23,0
2023-02-04,OR,67,0
2023-02-11,OR,19,0
2023-02-18,OR,46,0
2023-02-25,OR,39,0
2023-03-04,OR,26,0
2023-03-11,OR,12,0
2020-01-25,PA,0,0
2020-02-01,PA,0,0
2020-02-08,PA,0,0
2020-02-15,PA,0,0
2020-02-22,PA,0,0
2020-02-29,PA,0,0
2020-03-07,PA,0,0
2020-03-14,PA,0,0
2020-03-21,PA,2,0
2020-03-28,PA,32,0
2020-04-04,PA,108,0
2020-04-11,PA,375,0
2020-04-18,PA,564,0
2020-04-25,PA,764,0
2020-05-02,PA,908,0
2020-05-09,PA,1056,0
2020-05-16,PA,696,0
2020-05-23,PA,635,0
2020-05-30,PA,414,0
2020-06-06,PA,386,0
2020-06-13,PA,281,0
2020-06-20,PA,206,0
2020-06-27,PA,185,0
2020-07-04,PA,144,0
2020-07-11,PA,146,0
2020-07-18,PA,122,0
2020-07-25,PA,105,0
2020-08-01,PA,92,0
2020-08-08,PA,94,0
2020-08-15,PA,141,0
2020-08-22,PA,106,0
2020-08-29,PA,99,0
2020-09-05,PA,91,0
2020-09-12,PA,79,0
2020-09-19,PA,114,0
2020-09-26,PA,143,0
2020-10-03,PA,97,0
2020-10-10,PA,141,0
2020-10-17,PA,121,0
2020-10-24,PA,190,0
2020-10-31,PA,161,0
2020-11-07,PA,201,0
2020-11-14,PA,256,0
2020-11-21,PA,532,0
2020-11-28,PA,466,0
2020-12-05,PA,957,0
2020-12-12,PA,1179,0
2020-12-19,PA,1401,0
2020-12-26,PA,1136,0
2021-01-02,PA,1347,0
2021-01-09,PA,1437,0
2021-01-16,PA,1513,0
2021-01-23,PA,1304,0
2021-01-30,PA,1071,0
2021-02-06,PA,798,0
2021-02-13,PA,674,0
2021-02-20,PA,495,0
2021-02-27,PA,357,0
2021-03-06,PA,405,0
2021-03-13,PA,199,0
2021-03-20,PA,276,0
2021-03-27,PA,216,0
2021-04-03,PA,208,0
2021-04-10,PA,225,0
2021-04-17,PA,261,0
2021-04-24,PA,316,0
2021-05-01,PA,257,0
2021-05-08,PA,262,0
2021-05-15,PA,226,0
2021-05-22,PA,268,0
2021-05-29,PA,208,0
2021-06-05,PA,140,0
2021-06-12,PA,122,0
2021-06-19,PA,94,0
2021-06-26,PA,83,0
2021-07-03,PA,62,0
2021-07-10,PA,39,0
2021-07-17,PA,47,0
2021-07-24,PA,33,0
2021-07-31,PA,27,0
2021-08-07,PA,50,0
2021-08-14,PA,66,0
2021-08-21,PA,108,0
2021-08-28,PA,131,0
2021-09-04,PA,173,0
2021-09-11,PA,186,0
2021-09-18,PA,278,0
2021-09-25,PA,277,0
2021-10-02,PA,367,0
2021-10-09,PA,421,0
2021-10-16,PA,511,0
2021-10-23,PA,544,0
2021-10-30,PA,451,0
2021-11-06,PA,484,0
2021-11-13,PA,458,0
2021-11-20,PA,556,0
2021-11-27,PA,340,0
2021-12-04,PA,608,0
2021-12-11,PA,712,0
2021-12-18,PA,807,0
2021-12-25,PA,672,0
2022-01-01,PA,664,0
2022-01-08,PA,928,0
2022-01-15,PA,969,0
2022-01-22,PA,876,0
2022-01-29,PA,1061,0
2022-02-05,PA,976,0
2022-02-12,PA,679,0
2022-02-19,PA,483,0
2022-02-26,PA,517,0
2022-03-05,PA,322,0
2022-03-12,PA,309,0
2022-03-19,PA,177,0
2022-03-26,PA,197,0
2022-04-02,PA,105,0
2022-04-09,PA,104,0
2022-04-16,PA,73,0
2022-04-23,PA,114,0
2022-04-30,PA,75,0
2022-05-07,PA,56,0
2022-05-14,PA,81,0
2022-05-21,PA,84,0
2022-05-28,PA,249,0
2022-06-04,PA,107,0
2022-06-11,PA,159,0
2022-06-18,PA,167,0
2022-06-25,PA,77,0
2022-07-02,PA,109,0
2022-07-09,PA,55,0
2022-07-16,PA,128,0
2022-07-23,PA,98,0
2022-07-30,PA,117,0
2022-08-06,PA,97,0
2022-08-13,PA,113,0
2022-08-20,PA,140,0
2022-08-27,PA,82,0
2022-09-03,PA,120,0
2022-09-10,PA,115,0
2022-09-17,PA,139,0
2022-09-24,PA,128,0
2022-10-01,PA,115,0
2022-10-08,PA,110,0
2022-10-15,PA,119,0
2022-10-22,PA,140,0
2022-10-29,PA,123,0
2022-11-05,PA,135,0
2022-11-12,PA,154,0
2022-11-19,PA,132,0
2022-11-26,PA,145,0
2022-12-03,PA,116,0
2022-12-10,PA,140,0
2022-12-17,PA,135,0
2022-12-24,PA,136,0
2022-12-31,PA,94,0
2023-01-07,PA,142,0
2023-01-14,PA,229,0
2023-01-21,PA,134,0
2023-01-28,PA,236,0
2023-02-04,PA,158,0
2023-02-11,PA,130,0
2023-02-18,PA,134,0
2023-02-25,PA,113,0
2023-03-04,PA,113,0
2023-03-11,PA,117,0
2020-01-25,PR,0,0
2020-02-01,PR,0,0
2020-02-08,PR,0,0
2020-02-15,PR,0,0
2020-02-22,PR,0,0
2020-02-29,PR,0,0
2020-03-07,PR,0,0
2020-03-14,PR,0,0
2020-03-21,PR,1,0
2020-03-28,PR,2,0
2020-04-04,PR,15,0
2020-04-11,PR,24,0
2020-04-18,PR,18,0
2020-04-25,PR,25,0
2020-05-02,PR,12,0
2020-05-09,PR,13,0
2020-05-16,PR,14,0
2020-05-23,PR,5,0
2020-05-30,PR,6,0
2020-06-06,PR,9,0
2020-06-13,PR,4,0
2020-06-20,PR,1,0
2020-06-27,PR,5,0
2020-07-04,PR,3,0
2020-07-11,PR,12,0
2020-07-18,PR,11,0
2020-07-25,PR,23,0
2020-08-01,PR,24,0
2020-08-08,PR,49,0
2020-08-15,PR,55,0
2020-08-22,PR,52,0
2020-08-29,PR,47,0
2020-09-05,PR,36,0
2020-09-12,PR,71,0
2020-09-19,PR,70,0
2020-09-26,PR,37,0
2020-10-03,PR,39,0
2020-10-10,PR,47,0
2020-10-17,PR,33,0
2020-10-24,PR,33,0
2020-10-31,PR,28,0
2020-11-07,PR,40,0
2020-11-14,PR,59,0
2020-11-21,PR,91,0
2020-11-28,PR,71,0
2020-12-05,PR,102,0
2020-12-12,PR,81,0
2020-12-19,PR,76,0
2020-12-26,PR,90,0
2021-01-02,PR,94,0
2021-01-09,PR,90,0
2021-01-16,PR,87,0
2021-01-23,PR,68,0
2021-01-30,PR,52,0
2021-02-06,PR,49,0
2021-02-13,PR,43,0
2021-02-20,PR,42,0
2021-02-27,PR,75,0
2021-03-06,PR,27,0
2021-03-13,PR,18,0
2021-03-20,PR,19,0
2021-03-27,PR,16,0
2021-04-03,PR,14,0
2021-04-10,PR,28,0
2021-04-17,PR,46,0
2021-04-24,PR,64,0
2021-05-01,PR,49,0
2021-05-08,PR,59,0
2021-05-15,PR,63,0
2021-05-22,PR,37,0
2021-05-29,PR,29,0
2021-06-05,PR,17,0
2021-06-12,PR,12,0
2021-06-19,PR,10,0
2021-06-26,PR,6,0
2021-07-03,PR,6,0
2021-07-10,PR,2,0
2021-07-17,PR,7,0
2021-07-24,PR,7,0
2021-07-31,PR,12,0
2021-08-07,PR,29,0
2021-08-14,PR,53,0
2021-08-21,PR,76,0
2021-08-28,PR,88,0
2021-09-04,PR,81,0
2021-09-11,PR,88,0
2021-09-18,PR,77,0
2021-09-25,PR,55,0
2021-10-02,PR,36,0
2021-10-09,PR,26,0
2021-10-16,PR,18,0
2021-10-23,PR,13,0
2021-10-30,PR,12,0
2021-11-06,PR,12,0
2021-11-13,PR,13,0
2021-11-20,PR,4,0
2021-11-27,PR,7,0
2021-12-04,PR,4,0
2021-12-11,PR,2,0
2021-12-18,PR,10,0
2021-12-25,PR,7,0
2022-01-01,PR,17,0
2022-01-08,PR,53,0
2022-01-15,PR,132,0
2022-01-22,PR,180,0
2022-01-29,PR,164,0
2022-02-05,PR,102,0
2022-02-12,PR,86,0
2022-02-19,PR,53,0
2022-02-26,PR,26,0
2022-03-05,PR,29,0
2022-03-12,PR,17,0
2022-03-19,PR,4,0
2022-03-26,PR,5,0
2022-04-02,PR,11,0
2022-04-09,PR,6,0
2022-04-16,PR,8,0
2022-04-23,PR,6,0
2022-04-30,PR,17,0
2022-05-07,PR,24,0
2022-05-14,PR,22,0
2022-05-21,PR,50,0
2022-05-28,PR,52,0
2022-06-04,PR,43,0
2022-06-11,PR,37,0
2022-06-18,PR,44,0
2022-06-25,PR,48,0
2022-07-02,PR,61,0
2022-07-09,PR,41,0
2022-07-16,PR,49,0
2022-07-23,PR,45,0
2022-07-30,PR,44,0
2022-08-06,PR,36,0
2022-08-13,PR,47,0
2022-08-20,PR,56,0
2022-08-27,PR,44,0
2022-09-03,PR,45,0
2022-09-10,PR,38,0
2022-09-17,PR,38,0
2022-09-24,PR,41,0
2022-10-01,PR,42,0
2022-10-08,PR,27,0
2022-10-15,PR,30,0
2022-10-22,PR,21,0
2022-10-29,PR,25,0
2022-11-05,PR,19,0
2022-11-12,PR,20,0
2022-11-19,PR,24,0
2022-11-26,PR,31,0
2022-12-03,PR,40,0
2022-12-10,PR,51,0
2022-12-17,PR,31,0
2022-12-24,PR,33,0
2022-12-31,PR,35,0
2023-01-07,PR,34,0
2023-01-14,PR,36,0
2023-01-21,PR,31,0
2023-01-28,PR,40,0
2023-02-04,PR,30,0
2023-02-11,PR,38,0
2023-02-18,PR,21,0
2023-02-25,PR,20,0
2023-03-04,PR,19,0
2023-03-11,PR,13,0
2020-01-25,RI,0,0
2020-02-01,RI,0,0
2020-02-08,RI,0,0
2020-02-15,RI,0,0
2020-02-22,RI,0,0
2020-02-29,RI,0,0
2020-03-07,RI,0,0
2020-03-14,RI,0,0
2020-03-21,RI,1,0
2020-03-28,RI,3,0
2020-04-04,RI,24,0
2020-04-11,RI,54,0
2020-04-18,RI,93,0
2020-04-25,RI,101,0
2020-05-02,RI,126,0
2020-05-09,RI,134,0
2020-05-16,RI,108,0
2020-05-23,RI,105,0
2020-05-30,RI,75,0
2020-06-06,RI,58,0
2020-06-13,RI,24,0
2020-06-20,RI,36,0
2020-06-27,RI,23,0
2020-07-04,RI,21,0
2020-07-11,RI,14,0
2020-07-18,RI,12,0
2020-07-25,RI,9,0
2020-08-01,RI,6,0
2020-08-08,RI,10,0
2020-08-15,RI,8,0
2020-08-22,RI,20,0
2020-08-29,RI,10,0
2020-09-05,RI,12,0
2020-09-12,RI,9,0
2020-09-19,RI,15,0
2020-09-26,RI,10,0
2020-10-03,RI,10,0
2020-10-10,RI,17,0
2020-10-17,RI,26,0
2020-10-24,RI,17,0
2020-10-31,RI,25,0
2020-11-07,RI,25,0
2020-11-14,RI,42,0
2020-11-21,RI,48,0
2020-11-28,RI,68,0
2020-12-05,RI,83,0
2020-12-12,RI,140,0
2020-12-19,RI,132,0
2020-12-26,RI,102,0
2021-01-02,RI,101,0
2021-01-09,RI,105,0
2021-01-16,RI,99,0
2021-01-23,RI,95,0
2021-01-30,RI,77,0
2021-02-06,RI,67,0
2021-02-13,RI,59,0
2021-02-20,RI,26,0
2021-02-27,RI,17,0
2021-03-06,RI,39,0
2021-03-13,RI,26,0
2021-03-20,RI,28,0
2021-03-27,RI,13,0
2021-04-03,RI,22,0
2021-04-10,RI,10,0
2021-04-17,RI,9,0
2021-04-24,RI,13,0
2021-05-01,RI,11,0
2021-05-08,RI,16,0
2021-05-15,RI,13,0
2021-05-22,RI,4,0
2021-05-29,RI,4,0
2021-06-05,RI,9,0
2021-06-12,RI,5,0
2021-06-19,RI,2,0
2021-06-26,RI,4,0
2021-07-03,RI,2,0
2021-07-10,RI,0,0
2021-07-17,RI,6,0
2021-07-24,RI,3,0
2021-07-31,RI,1,0
2021-08-07,RI,3,0
2021-08-14,RI,1,0
2021-08-21,RI,9,0
2021-08-28,RI,11,0
2021-09-04,RI,9,0
2021-09-11,RI,20,0
2021-09-18,RI,19,0
2021-09-25,RI,11,0
2021-10-02,RI,15,0
2021-10-09,RI,16,0
2021-10-16,RI,6,0
2021-10-23,RI,12,0
2021-10-30,RI,6,0
2021-11-06,RI,3,0
2021-11-13,RI,9,0
2021-11-20,RI,16,0
2021-11-27,RI,9,0
2021-12-04,RI,26,0
2021-12-11,RI,16,0
2021-12-18,RI,35,0
2021-12-25,RI,26,0
2022-01-01,RI,48,0
2022-01-08,RI,55,0
2022-01-15,RI,54,0
2022-01-22,RI,65,0
2022-01-29,RI,62,0
2022-02-05,RI,52,0
2022-02-12,RI,22,0
2022-02-19,RI,21,0
2022-02-26,RI,9,0
2022-03-05,RI,11,0
2022-03-12,RI,4,0
2022-03-19,RI,8,0
2022-03-26,RI,9,0
2022-04-02,RI,84,1
2022-04-09,RI,3,0
2022-04-16,RI,2,0
2022-04-23,RI,5,0
2022-04-30,RI,8,0
2022-05-07,RI,4,0
2022-05-14,RI,8,0
2022-05-21,RI,10,0
2022-05-28,RI,15,0
2022-06-04,RI,6,0
2022-06-11,RI,7,0
2022-06-18,RI,6,0
2022-06-25,RI,9,0
2022-07-02,RI,6,0
2022-07-09,RI,4,0
2022-07-16,RI,6,0
2022-07-23,RI,5,0
2022-07-30,RI,4,0
2022-08-06,RI,2,0
2022-08-13,RI,0,0
2022-08-20,RI,4,0
2022-08-27,RI,7,0
2022-09-03,RI,2,0
2022-09-10,RI,7,0
2022-09-17,RI,9,0
2022-09-24,RI,6,0
2022-10-01,RI,2,0
2022-10-08,RI,5,0
2022-10-15,RI,7,0
2022-10-22,RI,5,0
2022-10-29,RI,10,0
2022-11-05,RI,9,0
2022-11-12,RI,20,0
2022-11-19,RI,6,0
2022-11-26,RI,12,0
2022-12-03,RI,3,0
2022-12-10,RI,16,0
2022-12-17,RI,15,0
2022-12-24,RI,7,0
2022-12-31,RI,0,0
2023-01-07,RI,19,0
2023-01-14,RI,9,0
2023-01-21,RI,14,0
2023-01-28,RI,9,0
2023-02-04,RI,12,0
2023-02-11,RI,8,0
2023-02-18,RI,8,0
2023-02-25,RI,11,0
2023-03-04,RI,5,0
2023-03-11,RI,5,0
2020-01-25,SC,0,0
2020-02-01,SC,0,0
2020-02-08,SC,0,0
2020-02-15,SC,0,0
2020-02-22,SC,0,0
2020-02-29,SC,0,0
2020-03-07,SC,0,0
2020-03-14,SC,0,0
2020-03-21,SC,3,0
2020-03-28,SC,12,0
2020-04-04,SC,25,0
2020-04-11,SC,40,0
2020-04-18,SC,39,0
2020-04-25,SC,47,0
2020-05-02,SC,101,0
2020-05-09,SC,63,0
2020-05-16,SC,50,0
2020-05-23,SC,45,0
2020-05-30,SC,62,0
2020-06-06,SC,58,0
2020-06-13,SC,54,0
2020-06-20,SC,45,0
2020-06-27,SC,67,0
2020-07-04,SC,102,0
2020-07-11,SC,138,0
2020-07-18,SC,184,0
2020-07-25,SC,330,0
2020-08-01,SC,286,0
2020-08-08,SC,256,0
2020-08-15,SC,253,0
2020-08-22,SC,233,0
2020-08-29,SC,205,0
2020-09-05,SC,179,0
2020-09-12,SC,163,0
2020-09-19,SC,148,0
2020-09-26,SC,135,0
2020-10-03,SC,119,0
2020-10-10,SC,109,0
2020-10-17,SC,86,0
2020-10-24,SC,156,0
2020-10-31,SC,142,0
2020-11-07,SC,80,0
2020-11-14,SC,95,0
2020-11-21,SC,164,0
2020-11-28,SC,72,0
2020-12-05,SC,171,0
2020-12-12,SC,168,0
2020-12-19,SC,210,0
2020-12-26,SC,229,0
2021-01-02,SC,261,0
2021-01-09,SC,373,0
2021-01-16,SC,350,0
2021-01-23,SC,371,0
2021-01-30,SC,535,0
2021-02-06,SC,597,1
2021-02-13,SC,300,0
2021-02-20,SC,345,0
2021-02-27,SC,242,0
2021-03-06,SC,221,0
2021-03-13,SC,151,0
2021-03-20,SC,107,0
2021-03-27,SC,127,0
2021-04-03,SC,92,0
2021-04-10,SC,77,0
2021-04-17,SC,48,0
2021-04-24,SC,93,0
2021-05-01,SC,92,0
2021-05-08,SC,80,0
2021-05-15,SC,52,0
2021-05-22,SC,36,0
2021-05-29,SC,54,0
2021-06-05,SC,24,0
2021-06-12,SC,24,0
2021-06-19,SC,24,0
2021-06-26,SC,27,0
2021-07-03,SC,21,0
2021-07-10,SC,16,0
2021-07-17,SC,22,0
2021-07-24,SC,26,0
2021-07-31,SC,26,0
2021-08-07,SC,46,0
2021-08-14,SC,89,0
2021-08-21,SC,174,0
2021-08-28,SC,239,0
2021-09-04,SC,329,0
2021-09-11,SC,368,0
2021-09-18,SC,465,0
2021-09-25,SC,466,0
2021-10-02,SC,490,0
2021-10-09,SC,359,0
2021-10-16,SC,303,0
2021-10-23,SC,240,0
2021-10-30,SC,244,0
2021-11-06,SC,125,0
2021-11-13,SC,142,0
2021-11-20,SC,113,0
2021-11-27,SC,95,0
2021-12-04,SC,83,0
2021-12-11,SC,103,0
2021-12-18,SC,86,0
2021-12-25,SC,89,0
2022-01-01,SC,86,0
2022-01-08,SC,110,0
2022-01-15,SC,168,0
2022-01-22,SC,194,0
2022-01-29,SC,158,0
2022-02-05,SC,525,0
2022-02-12,SC,345,0
2022-02-19,SC,397,0
2022-02-26,SC,257,0
2022-03-05,SC,171,0
2022-03-12,SC,411,0
2022-03-19,SC,8,0
2022-03-26,SC,113,0
2022-04-02,SC,98,0
2022-04-09,SC,59,0
2022-04-16,SC,48,0
2022-04-23,SC,36,0
2022-04-30,SC,33,0
2022-05-07,SC,246,1
2022-05-14,SC,24,0
2022-05-21,SC,22,0
2022-05-28,SC,14,0
2022-06-04,SC,2,0
2022-06-11,SC,63,0
2022-06-18,SC,25,0
2022-06-25,SC,12,0
2022-07-02,SC,26,0
2022-07-09,SC,10,0
2022-07-16,SC,12,0
2022-07-23,SC,77,0
2022-07-30,SC,60,0
2022-08-06,SC,16,0
2022-08-13,SC,7,0
2022-08-20,SC,12,0
2022-08-27,SC,18,0
2022-09-03,SC,18,0
2022-09-10,SC,36,0
2022-09-17,SC,17,0
2022-09-24,SC,15,0
2022-10-01,SC,34,0
2022-10-08,SC,25,0
2022-10-15,SC,78,0
2022-10-22,SC,59,0
2022-10-29,SC,51,0
2022-11-05,SC,55,0
2022-11-12,SC,27,0
2022-11-19,SC,19,0
2022-11-26,SC,28,0
2022-12-03,SC,4,0
2022-12-10,SC,47,0
2022-12-17,SC,25,0
2022-12-24,SC,28,0
2022-12-31,SC,23,0
2023-01-07,SC,15,0
2023-01-14,SC,134,0
2023-01-21,SC,86,0
2023-01-28,SC,24,0
2023-02-04,SC,133,0
2023-02-11,SC,104,0
2023-02-18,SC,63,0
2023-02-25,SC,97,0
2023-03-04,SC,42,0
2023-03-11,SC,68,0
2020-01-25,SD,0,0
2020-02-01,SD,0,0
2020-02-08,SD,0,0
2020-02-15,SD,0,0
2020-02-22,SD,0,0
2020-02-29,SD,0,0
2020-03-07,SD,0,0
2020-03-14,SD,1,0
2020-03-21,SD,0,0
2020-03-28,SD,0,0
2020-04-04,SD,1,0
2020-04-11,SD,4,0
2020-04-18,SD,1,0
2020-04-25,SD,3,0
2020-05-02,SD,11,0
2020-05-09,SD,13,0
2020-05-16,SD,10,0
2020-05-23,SD,6,0
2020-05-30,SD,12,0
2020-06-06,SD,3,0
2020-06-13,SD,10,0
2020-06-20,SD,6,0
2020-06-27,SD,10,0
2020-07-04,SD,6,0
2020-07-11,SD,12,0
2020-07-18,SD,7,0
2020-07-25,SD,6,0
2020-08-01,SD,12,0
2020-08-08,SD,12,0
2020-08-15,SD,6,0
2020-08-22,SD,8,0
2020-08-29,SD,7,0
2020-09-05,SD,6,0
2020-09-12,SD,10,0
2020-09-19,SD,17,0
2020-09-26,SD,18,0
2020-10-03,SD,30,0
2020-10-10,SD,38,0
2020-10-17,SD,29,0
2020-10-24,SD,51,0
2020-10-31,SD,59,0
2020-11-07,SD,98,0
2020-11-14,SD,98,0
2020-11-21,SD,156,0
2020-11-28,SD,165,0
2020-12-05,SD,149,0
2020-12-12,SD,152,0
2020-12-19,SD,107,0
2020-12-26,SD,96,0
2021-01-02,SD,55,0
2021-01-09,SD,69,0
2021-01-16,SD,63,0
2021-01-23,SD,63,0
2021-01-30,SD,79,0
2021-02-06,SD,29,0
2021-02-13,SD,34,0
2021-02-20,SD,21,0
2021-02-27,SD,27,0
2021-03-06,SD,12,0
2021-03-13,SD,11,0
2021-03-20,SD,13,0
2021-03-27,SD,11,0
2021-04-03,SD,5,0
2021-04-10,SD,8,0
2021-04-17,SD,7,0
2021-04-24,SD,5,0
2021-05-01,SD,9,0
2021-05-08,SD,13,0
2021-05-15,SD,11,0
