state,USPS,datew,incidI,date
Nebraska,NE,2022-04-16,0,2022-04-16
Nebraska,NE,2022-04-23,427,2022-04-23
Nebraska,NE,2022-04-30,349,2022-04-30
Nebraska,NE,2022-05-07,18,2022-05-07
Nebraska,NE,2022-05-14,165,2022-05-14
Nebraska,NE,2022-05-21,1123,2022-05-21
Nebraska,NE,2022-05-28,3377,2022-05-28
Nebraska,NE,2022-06-04,2706,2022-06-04
Nebraska,NE,2022-06-11,2411,2022-06-11
Nebraska,NE,2022-06-18,1197,2022-06-18
Nebraska,NE,2022-06-25,4294,2022-06-25
Nebraska,NE,2022-07-02,1726,2022-07-02
Nebraska,NE,2022-07-09,0,2022-07-09
Nebraska,NE,2022-07-16,0,2022-07-16
Nebraska,NE,2022-07-23,0,2022-07-23
Nebraska,NE,2022-07-30,0,2022-07-30
Nebraska,NE,2022-08-06,19472,2022-08-06
Nebraska,NE,2022-08-13,3320,2022-08-13
Nebraska,NE,2022-08-20,523,2022-08-20
Nebraska,NE,2022-08-27,0,2022-08-27
Nebraska,NE,2022-09-03,5842,2022-09-03
Nebraska,NE,2022-09-10,2296,2022-09-10
Nebraska,NE,2022-09-17,2132,2022-09-17
Nebraska,NE,2022-09-24,0,2022-09-24
Nebraska,NE,2022-10-01,0,2022-10-01
Nebraska,NE,2022-10-08,0,2022-10-08
Nebraska,NE,2022-10-15,0,2022-10-15
Nebraska,NE,2022-10-22,0,2022-10-22
Nebraska,NE,2022-10-29,8499,2022-10-29
Nebraska,NE,2022-11-05,0,2022-11-05
Nebraska,NE,2022-11-12,0,2022-11-12
Nebraska,NE,2022-11-19,4884,2022-11-19
Nebraska,NE,2022-11-26,0,2022-11-26
Nebraska,NE,2022-12-03,4032,2022-12-03
Nebraska,NE,2022-12-10,0,2022-12-10
Nebraska,NE,2022-12-17,0,2022-12-17
Nebraska,NE,2022-12-24,0,2022-12-24
Nebraska,NE,2022-12-31,0,2022-12-31
Nebraska,NE,2023-01-07,0,2023-01-07
Nebraska,NE,2023-01-14,16839,2023-01-14
Nebraska,NE,2023-01-21,0,2023-01-21
Nebraska,NE,2023-01-28,0,2023-01-28
Nebraska,NE,2023-02-04,0,2023-02-04
Nebraska,NE,2023-02-11,0,2023-02-11
Nebraska,NE,2023-02-18,0,2023-02-18
Nebraska,NE,2023-02-25,6355,2023-02-25
Nebraska,NE,2023-03-04,1569,2023-03-04
Nebraska,NE,2023-03-11,0,2023-03-11
Nevada,NV,2020-01-25,0,2020-01-25
Nevada,NV,2020-02-01,0,2020-02-01
Nevada,NV,2020-02-08,0,2020-02-08
Nevada,NV,2020-02-15,0,2020-02-15
Nevada,NV,2020-02-22,0,2020-02-22
Nevada,NV,2020-02-29,0,2020-02-29
Nevada,NV,2020-03-07,2,2020-03-07
Nevada,NV,2020-03-14,18,2020-03-14
Nevada,NV,2020-03-21,131,2020-03-21
Nevada,NV,2020-03-28,382,2020-03-28
Nevada,NV,2020-04-04,1175,2020-04-04
Nevada,NV,2020-04-11,897,2020-04-11
Nevada,NV,2020-04-18,987,2020-04-18
Nevada,NV,2020-04-25,931,2020-04-25
Nevada,NV,2020-05-02,866,2020-05-02
Nevada,NV,2020-05-09,660,2020-05-09
Nevada,NV,2020-05-16,764,2020-05-16
Nevada,NV,2020-05-23,712,2020-05-23
Nevada,NV,2020-05-30,991,2020-05-30
Nevada,NV,2020-06-06,975,2020-06-06
Nevada,NV,2020-06-13,1506,2020-06-13
Nevada,NV,2020-06-20,1977,2020-06-20
Nevada,NV,2020-06-27,3365,2020-06-27
Nevada,NV,2020-07-04,5236,2020-07-04
Nevada,NV,2020-07-11,5265,2020-07-11
Nevada,NV,2020-07-18,7638,2020-07-18
Nevada,NV,2020-07-25,7337,2020-07-25
Nevada,NV,2020-08-01,7261,2020-08-01
Nevada,NV,2020-08-08,6343,2020-08-08
Nevada,NV,2020-08-15,5188,2020-08-15
Nevada,NV,2020-08-22,4461,2020-08-22
Nevada,NV,2020-08-29,3393,2020-08-29
Nevada,NV,2020-09-05,2641,2020-09-05
Nevada,NV,2020-09-12,2119,2020-09-12
Nevada,NV,2020-09-19,2198,2020-09-19
Nevada,NV,2020-09-26,2936,2020-09-26
Nevada,NV,2020-10-03,3353,2020-10-03
Nevada,NV,2020-10-10,3691,2020-10-10
Nevada,NV,2020-10-17,4253,2020-10-17
Nevada,NV,2020-10-24,5160,2020-10-24
Nevada,NV,2020-10-31,5949,2020-10-31
Nevada,NV,2020-11-07,7980,2020-11-07
Nevada,NV,2020-11-14,10265,2020-11-14
Nevada,NV,2020-11-21,12723,2020-11-21
Nevada,NV,2020-11-28,17456,2020-11-28
Nevada,NV,2020-12-05,16398,2020-12-05
Nevada,NV,2020-12-12,18366,2020-12-12
Nevada,NV,2020-12-19,17909,2020-12-19
Nevada,NV,2020-12-26,13795,2020-12-26
Nevada,NV,2021-01-02,13218,2021-01-02
Nevada,NV,2021-01-09,17438,2021-01-09
Nevada,NV,2021-01-16,13781,2021-01-16
Nevada,NV,2021-01-23,9623,2021-01-23
Nevada,NV,2021-01-30,7636,2021-01-30
Nevada,NV,2021-02-06,6042,2021-02-06
Nevada,NV,2021-02-13,4445,2021-02-13
Nevada,NV,2021-02-20,2835,2021-02-20
Nevada,NV,2021-02-27,2817,2021-02-27
Nevada,NV,2021-03-06,2472,2021-03-06
Nevada,NV,2021-03-13,3105,2021-03-13
Nevada,NV,2021-03-20,1886,2021-03-20
Nevada,NV,2021-03-27,1967,2021-03-27
Nevada,NV,2021-04-03,1998,2021-04-03
Nevada,NV,2021-04-10,2788,2021-04-10
Nevada,NV,2021-04-17,2531,2021-04-17
Nevada,NV,2021-04-24,2605,2021-04-24
Nevada,NV,2021-05-01,2598,2021-05-01
Nevada,NV,2021-05-08,2542,2021-05-08
Nevada,NV,2021-05-15,2559,2021-05-15
Nevada,NV,2021-05-22,1813,2021-05-22
Nevada,NV,2021-05-29,1396,2021-05-29
Nevada,NV,2021-06-05,1644,2021-06-05
Nevada,NV,2021-06-12,1748,2021-06-12
Nevada,NV,2021-06-19,1735,2021-06-19
Nevada,NV,2021-06-26,2739,2021-06-26
Nevada,NV,2021-07-03,3149,2021-07-03
Nevada,NV,2021-07-10,3309,2021-07-10
Nevada,NV,2021-07-17,5024,2021-07-17
Nevada,NV,2021-07-24,5947,2021-07-24
Nevada,NV,2021-07-31,7354,2021-07-31
Nevada,NV,2021-08-07,7173,2021-08-07
Nevada,NV,2021-08-14,7545,2021-08-14
Nevada,NV,2021-08-21,7569,2021-08-21
Nevada,NV,2021-08-28,7855,2021-08-28
Nevada,NV,2021-09-04,8033,2021-09-04
Nevada,NV,2021-09-11,7296,2021-09-11
Nevada,NV,2021-09-18,8188,2021-09-18
Nevada,NV,2021-09-25,6381,2021-09-25
Nevada,NV,2021-10-02,5581,2021-10-02
Nevada,NV,2021-10-09,4317,2021-10-09
Nevada,NV,2021-10-16,4250,2021-10-16
Nevada,NV,2021-10-23,4233,2021-10-23
Nevada,NV,2021-10-30,3258,2021-10-30
Nevada,NV,2021-11-06,5397,2021-11-06
Nevada,NV,2021-11-13,4080,2021-11-13
Nevada,NV,2021-11-20,4401,2021-11-20
Nevada,NV,2021-11-27,2772,2021-11-27
Nevada,NV,2021-12-04,4919,2021-12-04
Nevada,NV,2021-12-11,4395,2021-12-11
Nevada,NV,2021-12-18,4552,2021-12-18
Nevada,NV,2021-12-25,5060,2021-12-25
Nevada,NV,2022-01-01,10599,2022-01-01
Nevada,NV,2022-01-08,24743,2022-01-08
Nevada,NV,2022-01-15,39585,2022-01-15
Nevada,NV,2022-01-22,63901,2022-01-22
Nevada,NV,2022-01-29,32967,2022-01-29
Nevada,NV,2022-02-05,15993,2022-02-05
Nevada,NV,2022-02-12,7243,2022-02-12
Nevada,NV,2022-02-19,3551,2022-02-19
Nevada,NV,2022-02-26,3819,2022-02-26
Nevada,NV,2022-03-05,3832,2022-03-05
Nevada,NV,2022-03-12,2642,2022-03-12
Nevada,NV,2022-03-19,28240,2022-03-19
Nevada,NV,2022-03-26,1147,2022-03-26
Nevada,NV,2022-04-02,1159,2022-04-02
Nevada,NV,2022-04-09,1212,2022-04-09
Nevada,NV,2022-04-16,1199,2022-04-16
Nevada,NV,2022-04-23,1237,2022-04-23
Nevada,NV,2022-04-30,1944,2022-04-30
Nevada,NV,2022-05-07,2431,2022-05-07
Nevada,NV,2022-05-14,3264,2022-05-14
Nevada,NV,2022-05-21,4401,2022-05-21
Nevada,NV,2022-05-28,6258,2022-05-28
Nevada,NV,2022-06-04,7239,2022-06-04
Nevada,NV,2022-06-11,6842,2022-06-11
Nevada,NV,2022-06-18,9275,2022-06-18
Nevada,NV,2022-06-25,7220,2022-06-25
Nevada,NV,2022-07-02,8234,2022-07-02
Nevada,NV,2022-07-09,8196,2022-07-09
Nevada,NV,2022-07-16,7771,2022-07-16
Nevada,NV,2022-07-23,7231,2022-07-23
Nevada,NV,2022-07-30,29413,2022-07-30
Nevada,NV,2022-08-06,4530,2022-08-06
Nevada,NV,2022-08-13,3494,2022-08-13
Nevada,NV,2022-08-20,2614,2022-08-20
Nevada,NV,2022-08-27,2545,2022-08-27
Nevada,NV,2022-09-03,2059,2022-09-03
Nevada,NV,2022-09-10,1655,2022-09-10
Nevada,NV,2022-09-17,0,2022-09-17
Nevada,NV,2022-09-24,3419,2022-09-24
Nevada,NV,2022-10-01,519,2022-10-01
Nevada,NV,2022-10-08,1271,2022-10-08
Nevada,NV,2022-10-15,1124,2022-10-15
Nevada,NV,2022-10-22,1529,2022-10-22
Nevada,NV,2022-10-29,1635,2022-10-29
Nevada,NV,2022-11-05,1241,2022-11-05
Nevada,NV,2022-11-12,2267,2022-11-12
Nevada,NV,2022-11-19,1966,2022-11-19
Nevada,NV,2022-11-26,1886,2022-11-26
Nevada,NV,2022-12-03,2497,2022-12-03
Nevada,NV,2022-12-10,3655,2022-12-10
Nevada,NV,2022-12-17,2685,2022-12-17
Nevada,NV,2022-12-24,2202,2022-12-24
Nevada,NV,2022-12-31,1803,2022-12-31
Nevada,NV,2023-01-07,3265,2023-01-07
Nevada,NV,2023-01-14,3927,2023-01-14
Nevada,NV,2023-01-21,1259,2023-01-21
Nevada,NV,2023-01-28,1422,2023-01-28
Nevada,NV,2023-02-04,1269,2023-02-04
Nevada,NV,2023-02-11,1236,2023-02-11
Nevada,NV,2023-02-18,1278,2023-02-18
Nevada,NV,2023-02-25,1107,2023-02-25
Nevada,NV,2023-03-04,1184,2023-03-04
Nevada,NV,2023-03-11,1143,2023-03-11
New Hampshire,NH,2020-01-25,0,2020-01-25
New Hampshire,NH,2020-02-01,0,2020-02-01
New Hampshire,NH,2020-02-08,0,2020-02-08
New Hampshire,NH,2020-02-15,0,2020-02-15
New Hampshire,NH,2020-02-22,0,2020-02-22
New Hampshire,NH,2020-02-29,0,2020-02-29
New Hampshire,NH,2020-03-07,2,2020-03-07
New Hampshire,NH,2020-03-14,5,2020-03-14
New Hampshire,NH,2020-03-21,53,2020-03-21
New Hampshire,NH,2020-03-28,127,2020-03-28
New Hampshire,NH,2020-04-04,353,2020-04-04
New Hampshire,NH,2020-04-11,345,2020-04-11
New Hampshire,NH,2020-04-18,457,2020-04-18
New Hampshire,NH,2020-04-25,445,2020-04-25
New Hampshire,NH,2020-05-02,608,2020-05-02
New Hampshire,NH,2020-05-09,585,2020-05-09
New Hampshire,NH,2020-05-16,566,2020-05-16
New Hampshire,NH,2020-05-23,528,2020-05-23
New Hampshire,NH,2020-05-30,412,2020-05-30
New Hampshire,NH,2020-06-06,521,2020-06-06
New Hampshire,NH,2020-06-13,285,2020-06-13
New Hampshire,NH,2020-06-20,225,2020-06-20
New Hampshire,NH,2020-06-27,198,2020-06-27
New Hampshire,NH,2020-07-04,156,2020-07-04
New Hampshire,NH,2020-07-11,151,2020-07-11
New Hampshire,NH,2020-07-18,166,2020-07-18
New Hampshire,NH,2020-07-25,227,2020-07-25
New Hampshire,NH,2020-08-01,198,2020-08-01
New Hampshire,NH,2020-08-08,199,2020-08-08
New Hampshire,NH,2020-08-15,169,2020-08-15
New Hampshire,NH,2020-08-22,112,2020-08-22
New Hampshire,NH,2020-08-29,151,2020-08-29
New Hampshire,NH,2020-09-05,172,2020-09-05
New Hampshire,NH,2020-09-12,236,2020-09-12
New Hampshire,NH,2020-09-19,268,2020-09-19
New Hampshire,NH,2020-09-26,201,2020-09-26
New Hampshire,NH,2020-10-03,474,2020-10-03
New Hampshire,NH,2020-10-10,492,2020-10-10
New Hampshire,NH,2020-10-17,530,2020-10-17
New Hampshire,NH,2020-10-24,609,2020-10-24
New Hampshire,NH,2020-10-31,836,2020-10-31
New Hampshire,NH,2020-11-07,1152,2020-11-07
New Hampshire,NH,2020-11-14,1998,2020-11-14
New Hampshire,NH,2020-11-21,2868,2020-11-21
New Hampshire,NH,2020-11-28,2873,2020-11-28
New Hampshire,NH,2020-12-05,4066,2020-12-05
New Hampshire,NH,2020-12-12,5963,2020-12-12
New Hampshire,NH,2020-12-19,5270,2020-12-19
New Hampshire,NH,2020-12-26,4250,2020-12-26
New Hampshire,NH,2021-01-02,4858,2021-01-02
New Hampshire,NH,2021-01-09,5839,2021-01-09
New Hampshire,NH,2021-01-16,5072,2021-01-16
New Hampshire,NH,2021-01-23,5553,2021-01-23
New Hampshire,NH,2021-01-30,3797,2021-01-30
New Hampshire,NH,2021-02-06,2708,2021-02-06
New Hampshire,NH,2021-02-13,2469,2021-02-13
New Hampshire,NH,2021-02-20,2604,2021-02-20
New Hampshire,NH,2021-02-27,2018,2021-02-27
New Hampshire,NH,2021-03-06,1521,2021-03-06
New Hampshire,NH,2021-03-13,1653,2021-03-13
New Hampshire,NH,2021-03-20,1949,2021-03-20
New Hampshire,NH,2021-03-27,2400,2021-03-27
New Hampshire,NH,2021-04-03,2673,2021-04-03
New Hampshire,NH,2021-04-10,2943,2021-04-10
New Hampshire,NH,2021-04-17,2814,2021-04-17
New Hampshire,NH,2021-04-24,2314,2021-04-24
New Hampshire,NH,2021-05-01,1661,2021-05-01
New Hampshire,NH,2021-05-08,1443,2021-05-08
New Hampshire,NH,2021-05-15,1387,2021-05-15
New Hampshire,NH,2021-05-22,768,2021-05-22
New Hampshire,NH,2021-05-29,543,2021-05-29
New Hampshire,NH,2021-06-05,269,2021-06-05
New Hampshire,NH,2021-06-12,248,2021-06-12
New Hampshire,NH,2021-06-19,199,2021-06-19
New Hampshire,NH,2021-06-26,162,2021-06-26
New Hampshire,NH,2021-07-03,162,2021-07-03
New Hampshire,NH,2021-07-10,157,2021-07-10
New Hampshire,NH,2021-07-17,215,2021-07-17
New Hampshire,NH,2021-07-24,251,2021-07-24
New Hampshire,NH,2021-07-31,505,2021-07-31
New Hampshire,NH,2021-08-07,1005,2021-08-07
New Hampshire,NH,2021-08-14,1239,2021-08-14
New Hampshire,NH,2021-08-21,1630,2021-08-21
New Hampshire,NH,2021-08-28,1947,2021-08-28
New Hampshire,NH,2021-09-04,2235,2021-09-04
New Hampshire,NH,2021-09-11,2398,2021-09-11
New Hampshire,NH,2021-09-18,3124,2021-09-18
New Hampshire,NH,2021-09-25,3083,2021-09-25
New Hampshire,NH,2021-10-02,3188,2021-10-02
New Hampshire,NH,2021-10-09,3457,2021-10-09
New Hampshire,NH,2021-10-16,3848,2021-10-16
New Hampshire,NH,2021-10-23,3915,2021-10-23
New Hampshire,NH,2021-10-30,715,2021-10-30
New Hampshire,NH,2021-11-06,6883,2021-11-06
New Hampshire,NH,2021-11-13,5302,2021-11-13
New Hampshire,NH,2021-11-20,6187,2021-11-20
New Hampshire,NH,2021-11-27,4898,2021-11-27
New Hampshire,NH,2021-12-04,9863,2021-12-04
New Hampshire,NH,2021-12-11,8882,2021-12-11
New Hampshire,NH,2021-12-18,8179,2021-12-18
New Hampshire,NH,2021-12-25,6514,2021-12-25
New Hampshire,NH,2022-01-01,7772,2022-01-01
New Hampshire,NH,2022-01-08,14567,2022-01-08
New Hampshire,NH,2022-01-15,19993,2022-01-15
New Hampshire,NH,2022-01-22,20830,2022-01-22
New Hampshire,NH,2022-01-29,13863,2022-01-29
New Hampshire,NH,2022-02-05,9152,2022-02-05
New Hampshire,NH,2022-02-12,6769,2022-02-12
New Hampshire,NH,2022-02-19,5373,2022-02-19
New Hampshire,NH,2022-02-26,3900,2022-02-26
New Hampshire,NH,2022-03-05,1749,2022-03-05
New Hampshire,NH,2022-03-12,953,2022-03-12
New Hampshire,NH,2022-03-19,932,2022-03-19
New Hampshire,NH,2022-03-26,1255,2022-03-26
New Hampshire,NH,2022-04-02,1130,2022-04-02
New Hampshire,NH,2022-04-09,1757,2022-04-09
New Hampshire,NH,2022-04-16,2384,2022-04-16
New Hampshire,NH,2022-04-23,2134,2022-04-23
New Hampshire,NH,2022-04-30,3210,2022-04-30
New Hampshire,NH,2022-05-07,3427,2022-05-07
New Hampshire,NH,2022-05-14,4037,2022-05-14
New Hampshire,NH,2022-05-21,3854,2022-05-21
New Hampshire,NH,2022-05-28,4291,2022-05-28
New Hampshire,NH,2022-06-04,2583,2022-06-04
New Hampshire,NH,2022-06-11,2110,2022-06-11
New Hampshire,NH,2022-06-18,1719,2022-06-18
New Hampshire,NH,2022-06-25,1373,2022-06-25
New Hampshire,NH,2022-07-02,1542,2022-07-02
New Hampshire,NH,2022-07-09,1271,2022-07-09
New Hampshire,NH,2022-07-16,1506,2022-07-16
New Hampshire,NH,2022-07-23,1111,2022-07-23
New Hampshire,NH,2022-07-30,2246,2022-07-30
New Hampshire,NH,2022-08-06,1357,2022-08-06
New Hampshire,NH,2022-08-13,1408,2022-08-13
New Hampshire,NH,2022-08-20,1343,2022-08-20
New Hampshire,NH,2022-08-27,1183,2022-08-27
New Hampshire,NH,2022-09-03,1470,2022-09-03
New Hampshire,NH,2022-09-10,1142,2022-09-10
New Hampshire,NH,2022-09-17,1228,2022-09-17
New Hampshire,NH,2022-09-24,1678,2022-09-24
New Hampshire,NH,2022-10-01,1524,2022-10-01
New Hampshire,NH,2022-10-08,1563,2022-10-08
New Hampshire,NH,2022-10-15,1499,2022-10-15
New Hampshire,NH,2022-10-22,2021,2022-10-22
New Hampshire,NH,2022-10-29,1448,2022-10-29
New Hampshire,NH,2022-11-05,1166,2022-11-05
New Hampshire,NH,2022-11-12,986,2022-11-12
New Hampshire,NH,2022-11-19,909,2022-11-19
New Hampshire,NH,2022-11-26,556,2022-11-26
New Hampshire,NH,2022-12-03,1423,2022-12-03
New Hampshire,NH,2022-12-10,1183,2022-12-10
New Hampshire,NH,2022-12-17,1496,2022-12-17
New Hampshire,NH,2022-12-24,1591,2022-12-24
New Hampshire,NH,2022-12-31,1426,2022-12-31
New Hampshire,NH,2023-01-07,1811,2023-01-07
New Hampshire,NH,2023-01-14,1565,2023-01-14
New Hampshire,NH,2023-01-21,1175,2023-01-21
New Hampshire,NH,2023-01-28,820,2023-01-28
New Hampshire,NH,2023-02-04,953,2023-02-04
New Hampshire,NH,2023-02-11,1117,2023-02-11
New Hampshire,NH,2023-02-18,901,2023-02-18
New Hampshire,NH,2023-02-25,933,2023-02-25
New Hampshire,NH,2023-03-04,844,2023-03-04
New Hampshire,NH,2023-03-11,453,2023-03-11
New Jersey,NJ,2020-01-25,0,2020-01-25
New Jersey,NJ,2020-02-01,0,2020-02-01
New Jersey,NJ,2020-02-08,0,2020-02-08
New Jersey,NJ,2020-02-15,0,2020-02-15
New Jersey,NJ,2020-02-22,0,2020-02-22
New Jersey,NJ,2020-02-29,0,2020-02-29
New Jersey,NJ,2020-03-07,4,2020-03-07
New Jersey,NJ,2020-03-14,65,2020-03-14
New Jersey,NJ,2020-03-21,1118,2020-03-21
New Jersey,NJ,2020-03-28,7459,2020-03-28
New Jersey,NJ,2020-04-04,21543,2020-04-04
New Jersey,NJ,2020-04-11,27038,2020-04-11
New Jersey,NJ,2020-04-18,23445,2020-04-18
New Jersey,NJ,2020-04-25,24294,2020-04-25
New Jersey,NJ,2020-05-02,18093,2020-05-02
New Jersey,NJ,2020-05-09,14405,2020-05-09
New Jersey,NJ,2020-05-16,7614,2020-05-16
New Jersey,NJ,2020-05-23,8013,2020-05-23
New Jersey,NJ,2020-05-30,6415,2020-05-30
New Jersey,NJ,2020-06-06,4417,2020-06-06
New Jersey,NJ,2020-06-13,2756,2020-06-13
New Jersey,NJ,2020-06-20,2269,2020-06-20
New Jersey,NJ,2020-06-27,2402,2020-06-27
New Jersey,NJ,2020-07-04,2367,2020-07-04
New Jersey,NJ,2020-07-11,2180,2020-07-11
New Jersey,NJ,2020-07-18,2044,2020-07-18
New Jersey,NJ,2020-07-25,2561,2020-07-25
New Jersey,NJ,2020-08-01,3501,2020-08-01
New Jersey,NJ,2020-08-08,2689,2020-08-08
New Jersey,NJ,2020-08-15,3168,2020-08-15
New Jersey,NJ,2020-08-22,2524,2020-08-22
New Jersey,NJ,2020-08-29,2366,2020-08-29
New Jersey,NJ,2020-09-05,2781,2020-09-05
New Jersey,NJ,2020-09-12,2938,2020-09-12
New Jersey,NJ,2020-09-19,3329,2020-09-19
New Jersey,NJ,2020-09-26,4056,2020-09-26
New Jersey,NJ,2020-10-03,5385,2020-10-03
New Jersey,NJ,2020-10-10,6036,2020-10-10
New Jersey,NJ,2020-10-17,7103,2020-10-17
New Jersey,NJ,2020-10-24,10444,2020-10-24
New Jersey,NJ,2020-10-31,13246,2020-10-31
New Jersey,NJ,2020-11-07,18647,2020-11-07
New Jersey,NJ,2020-11-14,26404,2020-11-14
New Jersey,NJ,2020-11-21,31736,2020-11-21
New Jersey,NJ,2020-11-28,30680,2020-11-28
New Jersey,NJ,2020-12-05,38738,2020-12-05
New Jersey,NJ,2020-12-12,39104,2020-12-12
New Jersey,NJ,2020-12-19,35224,2020-12-19
New Jersey,NJ,2020-12-26,35548,2020-12-26
New Jersey,NJ,2021-01-02,34454,2021-01-02
New Jersey,NJ,2021-01-09,37834,2021-01-09
New Jersey,NJ,2021-01-16,42860,2021-01-16
New Jersey,NJ,2021-01-23,35514,2021-01-23
New Jersey,NJ,2021-01-30,35100,2021-01-30
New Jersey,NJ,2021-02-06,25410,2021-02-06
New Jersey,NJ,2021-02-13,26060,2021-02-13
New Jersey,NJ,2021-02-20,20683,2021-02-20
New Jersey,NJ,2021-02-27,22337,2021-02-27
New Jersey,NJ,2021-03-06,23010,2021-03-06
New Jersey,NJ,2021-03-13,24619,2021-03-13
New Jersey,NJ,2021-03-20,27905,2021-03-20
New Jersey,NJ,2021-03-27,29622,2021-03-27
New Jersey,NJ,2021-04-03,31307,2021-04-03
New Jersey,NJ,2021-04-10,26909,2021-04-10
New Jersey,NJ,2021-04-17,25656,2021-04-17
New Jersey,NJ,2021-04-24,14573,2021-04-24
New Jersey,NJ,2021-05-01,8509,2021-05-01
New Jersey,NJ,2021-05-08,8588,2021-05-08
New Jersey,NJ,2021-05-15,2999,2021-05-15
New Jersey,NJ,2021-05-22,3372,2021-05-22
New Jersey,NJ,2021-05-29,2140,2021-05-29
New Jersey,NJ,2021-06-05,1792,2021-06-05
New Jersey,NJ,2021-06-12,1424,2021-06-12
New Jersey,NJ,2021-06-19,1941,2021-06-19
New Jersey,NJ,2021-06-26,1635,2021-06-26
New Jersey,NJ,2021-07-03,1424,2021-07-03
New Jersey,NJ,2021-07-10,1677,2021-07-10
New Jersey,NJ,2021-07-17,2721,2021-07-17
New Jersey,NJ,2021-07-24,4611,2021-07-24
New Jersey,NJ,2021-07-31,6243,2021-07-31
New Jersey,NJ,2021-08-07,8698,2021-08-07
New Jersey,NJ,2021-08-14,11603,2021-08-14
New Jersey,NJ,2021-08-21,13185,2021-08-21
New Jersey,NJ,2021-08-28,13659,2021-08-28
New Jersey,NJ,2021-09-04,14265,2021-09-04
New Jersey,NJ,2021-09-11,14974,2021-09-11
New Jersey,NJ,2021-09-18,15656,2021-09-18
New Jersey,NJ,2021-09-25,14790,2021-09-25
New Jersey,NJ,2021-10-02,12152,2021-10-02
New Jersey,NJ,2021-10-09,11997,2021-10-09
New Jersey,NJ,2021-10-16,10220,2021-10-16
New Jersey,NJ,2021-10-23,8359,2021-10-23
New Jersey,NJ,2021-10-30,9020,2021-10-30
New Jersey,NJ,2021-11-06,8865,2021-11-06
New Jersey,NJ,2021-11-13,10119,2021-11-13
New Jersey,NJ,2021-11-20,13715,2021-11-20
New Jersey,NJ,2021-11-27,14974,2021-11-27
New Jersey,NJ,2021-12-04,23897,2021-12-04
New Jersey,NJ,2021-12-11,30390,2021-12-11
New Jersey,NJ,2021-12-18,38756,2021-12-18
New Jersey,NJ,2021-12-25,91384,2021-12-25
New Jersey,NJ,2022-01-01,165488,2022-01-01
New Jersey,NJ,2022-01-08,215525,2022-01-08
New Jersey,NJ,2022-01-15,164232,2022-01-15
New Jersey,NJ,2022-01-22,81701,2022-01-22
New Jersey,NJ,2022-01-29,48974,2022-01-29
New Jersey,NJ,2022-02-05,21648,2022-02-05
New Jersey,NJ,2022-02-12,15015,2022-02-12
New Jersey,NJ,2022-02-19,11414,2022-02-19
New Jersey,NJ,2022-02-26,10057,2022-02-26
New Jersey,NJ,2022-03-05,8336,2022-03-05
New Jersey,NJ,2022-03-12,7109,2022-03-12
New Jersey,NJ,2022-03-19,6777,2022-03-19
New Jersey,NJ,2022-03-26,6639,2022-03-26
New Jersey,NJ,2022-04-02,8415,2022-04-02
New Jersey,NJ,2022-04-09,11069,2022-04-09
New Jersey,NJ,2022-04-16,14447,2022-04-16
New Jersey,NJ,2022-04-23,14922,2022-04-23
New Jersey,NJ,2022-04-30,18512,2022-04-30
New Jersey,NJ,2022-05-07,23991,2022-05-07
New Jersey,NJ,2022-05-14,32648,2022-05-14
New Jersey,NJ,2022-05-21,34473,2022-05-21
New Jersey,NJ,2022-05-28,33369,2022-05-28
New Jersey,NJ,2022-06-04,26062,2022-06-04
New Jersey,NJ,2022-06-11,23285,2022-06-11
New Jersey,NJ,2022-06-18,18694,2022-06-18
New Jersey,NJ,2022-06-25,19958,2022-06-25
New Jersey,NJ,2022-07-02,21938,2022-07-02
New Jersey,NJ,2022-07-09,21924,2022-07-09
New Jersey,NJ,2022-07-16,24988,2022-07-16
New Jersey,NJ,2022-07-23,26354,2022-07-23
New Jersey,NJ,2022-07-30,25928,2022-07-30
New Jersey,NJ,2022-08-06,22280,2022-08-06
New Jersey,NJ,2022-08-13,19939,2022-08-13
New Jersey,NJ,2022-08-20,16979,2022-08-20
New Jersey,NJ,2022-08-27,15702,2022-08-27
New Jersey,NJ,2022-09-03,13730,2022-09-03
New Jersey,NJ,2022-09-10,13267,2022-09-10
New Jersey,NJ,2022-09-17,14216,2022-09-17
New Jersey,NJ,2022-09-24,17575,2022-09-24
New Jersey,NJ,2022-10-01,15319,2022-10-01
New Jersey,NJ,2022-10-08,14050,2022-10-08
New Jersey,NJ,2022-10-15,12186,2022-10-15
New Jersey,NJ,2022-10-22,12310,2022-10-22
New Jersey,NJ,2022-10-29,13730,2022-10-29
New Jersey,NJ,2022-11-05,10679,2022-11-05
New Jersey,NJ,2022-11-12,11783,2022-11-12
New Jersey,NJ,2022-11-19,10872,2022-11-19
New Jersey,NJ,2022-11-26,7192,2022-11-26
New Jersey,NJ,2022-12-03,18507,2022-12-03
New Jersey,NJ,2022-12-10,16826,2022-12-10
New Jersey,NJ,2022-12-17,17990,2022-12-17
New Jersey,NJ,2022-12-24,19865,2022-12-24
New Jersey,NJ,2022-12-31,18113,2022-12-31
New Jersey,NJ,2023-01-07,22104,2023-01-07
New Jersey,NJ,2023-01-14,18571,2023-01-14
New Jersey,NJ,2023-01-21,14396,2023-01-21
New Jersey,NJ,2023-01-28,14067,2023-01-28
New Jersey,NJ,2023-02-04,12525,2023-02-04
New Jersey,NJ,2023-02-11,12823,2023-02-11
