,date,USPS,out,diff,low_date,Problem,Correction,,,,
1869,4/17/2021,HI,,,1/25/2000,,,,,,
1870,4/24/2021,HI,,,1/25/2000,,,,,,
1871,5/1/2021,HI,,,1/25/2000,,,,,,
1872,5/8/2021,HI,,,1/25/2000,,,,,,
1873,5/15/2021,HI,,,1/25/2000,,,,,,
1874,5/22/2021,HI,,,1/25/2000,,,,,,
1875,5/29/2021,HI,,,1/25/2000,,,,,,
1876,6/5/2021,HI,,,1/25/2000,,,,,,
1877,6/12/2021,HI,,,1/25/2000,,,,,,
1878,6/19/2021,HI,,,1/25/2000,,,,,,
1879,6/26/2021,HI,,,1/25/2000,,,,,,
1880,7/3/2021,HI,,,1/25/2000,,,,,,
1881,7/10/2021,HI,,,1/25/2000,,,,,,
1882,7/17/2021,HI,,,1/25/2000,,,,,,
1883,7/24/2021,HI,,,1/25/2000,,,,,,
1884,7/31/2021,HI,,,1/25/2000,,,,,,
1885,8/7/2021,HI,,,1/25/2000,,,,,,
1886,8/14/2021,HI,,,1/25/2000,,,,,,
1887,8/21/2021,HI,,,1/25/2000,,,,,,
1888,8/28/2021,HI,,,1/25/2000,,,,,,
1889,9/4/2021,HI,,,1/25/2000,,,,,,
1890,9/11/2021,HI,,,1/25/2000,,,,,,
1891,9/18/2021,HI,,,1/25/2000,,,,,,
1892,9/25/2021,HI,,,1/25/2000,,,,,,
1893,10/2/2021,HI,,,1/25/2000,,,,,,
1894,10/9/2021,HI,,,1/25/2000,,,,,,
1895,10/16/2021,HI,,,1/25/2000,,,,,,
1896,10/23/2021,HI,,,1/25/2000,,,,,,
1897,10/30/2021,HI,,,1/25/2000,,,,,,
1898,11/6/2021,HI,,,1/25/2000,,,,,,
1899,11/13/2021,HI,,,1/25/2000,,,,,,
1900,11/20/2021,HI,,,1/25/2000,,,,,,
1901,11/27/2021,HI,,,1/25/2000,,,,,,
1902,12/4/2021,HI,,,1/25/2000,,,,,,
1903,12/11/2021,HI,,,1/25/2000,,,,,,
1904,12/18/2021,HI,,,1/25/2000,,,,,,
1905,12/25/2021,HI,,,1/25/2000,,,,,,
1906,1/1/2022,HI,,,1/25/2000,,,,,,
1907,1/8/2022,HI,,,1/25/2000,,,,,,
1908,1/15/2022,HI,,,1/25/2000,,,,,,
1909,1/22/2022,HI,,,1/25/2000,,,,,,
1910,1/29/2022,HI,,,1/25/2000,,,,,,
1911,2/5/2022,HI,,,1/25/2000,,,,,,
1912,2/12/2022,HI,,,1/25/2000,,,,,,
1913,2/19/2022,HI,,,1/25/2000,,,,,,
1914,2/26/2022,HI,,,1/25/2000,Statewide spike of 60 deaths,,,,,
1915,3/5/2022,HI,,,1/25/2000,,,,,,
1916,3/12/2022,HI,,,1/25/2000,,,,,,
1917,3/19/2022,HI,,,1/25/2000,,,,,,
1918,3/26/2022,HI,,,1/25/2000,,,,,,
1919,4/2/2022,HI,,,1/25/2000,,,,,,
1920,4/9/2022,HI,,,1/25/2000,,,,,,
1921,4/16/2022,HI,,,1/25/2000,,,,,,
1922,4/23/2022,HI,,,1/25/2000,,,,,,
1923,4/30/2022,HI,,,1/25/2000,,,,,,
1924,5/7/2022,HI,,,1/25/2000,,,,,,
1925,5/14/2022,HI,,,1/25/2000,,,,,,
1926,5/21/2022,HI,,,1/25/2000,,,,,,
1927,5/28/2022,HI,,,1/25/2000,,,,,,
1928,6/4/2022,HI,,,1/25/2000,,,,,,
1929,6/11/2022,HI,,,1/25/2000,,,,,,
1930,6/18/2022,HI,,,1/25/2000,,,,,,
1931,6/25/2022,HI,,,1/25/2000,,,,,,
1932,7/2/2022,HI,,,1/25/2000,,,,,,
1933,7/9/2022,HI,,,1/25/2000,,,,,,
1934,7/16/2022,HI,,,1/25/2000,,,,,,
1935,7/23/2022,HI,,,1/25/2000,,,,,,
1936,7/30/2022,HI,,,1/25/2000,,,,,,
1937,8/6/2022,HI,,,1/25/2000,,,,,,
1938,8/13/2022,HI,,,1/25/2000,,,,,,
1939,8/20/2022,HI,,,1/25/2000,,,,,,
1940,8/27/2022,HI,,,1/25/2000,,,,,,
1941,9/3/2022,HI,,,1/25/2000,,,,,,
1942,9/10/2022,HI,,,1/25/2000,,,,,,
1943,9/17/2022,HI,,,1/25/2000,,,,,,
1944,9/24/2022,HI,,,1/25/2000,,,,,,
1945,10/1/2022,HI,,,1/25/2000,,,,,,
1946,10/8/2022,HI,,,1/25/2000,,,,,,
1947,10/15/2022,HI,,,1/25/2000,,,,,,
1948,10/22/2022,HI,,,1/25/2000,,,,,,
1949,10/29/2022,HI,,,1/25/2000,,,,,,
1950,11/5/2022,HI,,,1/25/2000,,,,,,
1951,11/12/2022,HI,,,1/25/2000,,,,,,
1952,11/19/2022,HI,,,1/25/2000,,,,,,
1953,11/26/2022,HI,,,1/25/2000,,,,,,
1954,12/3/2022,HI,,,1/25/2000,,,,,,
1955,12/10/2022,HI,,,1/25/2000,,,,,,
1956,12/17/2022,HI,,,1/25/2000,,,,,,
1957,12/24/2022,HI,,,1/25/2000,,,,,,
1958,12/31/2022,HI,,,1/25/2000,,,,,,
1959,1/7/2023,HI,,,1/25/2000,,,,,,
1960,1/14/2023,HI,,,1/25/2000,,,,,,
1961,1/21/2023,HI,,,1/25/2000,,,,,,
1962,1/28/2023,HI,,,1/25/2000,,,,,,
1963,2/4/2023,HI,,,1/25/2000,,,,,,
1964,2/11/2023,HI,,,1/25/2000,,,,,,
1965,2/18/2023,HI,,,1/25/2000,,,,,,
1966,2/25/2023,HI,,,1/25/2000,,,,,,
1967,3/4/2023,HI,,,1/25/2000,,,,,,
1968,3/11/2023,HI,,,1/25/2000,,,,,,
1969,1/25/2020,ID,,,1/25/2000,,,,,,
1970,2/1/2020,ID,,,1/25/2000,,,,,,
1971,2/8/2020,ID,,,1/25/2000,,,,,,
1972,2/15/2020,ID,,,1/25/2000,,,,,,
1973,2/22/2020,ID,,,1/25/2000,,,,,,
1974,2/29/2020,ID,,,1/25/2000,,,,,,
1975,3/7/2020,ID,,,1/25/2000,,,,,,
1976,3/14/2020,ID,,,1/25/2000,,,,,,
1977,3/21/2020,ID,,,1/25/2000,,,,,,
1978,3/28/2020,ID,,,1/25/2000,,,,,,
1979,4/4/2020,ID,,,1/25/2000,,,,,,
1980,4/11/2020,ID,,,1/25/2000,,,,,,
1981,4/18/2020,ID,,,1/25/2000,,,,,,
1982,4/25/2020,ID,,,1/25/2000,,,,,,
1983,5/2/2020,ID,,,1/25/2000,,,,,,
1984,5/9/2020,ID,,,1/25/2000,,,,,,
1985,5/16/2020,ID,,,1/25/2000,,,,,,
1986,5/23/2020,ID,,,1/25/2000,,,,,,
1987,5/30/2020,ID,,,1/25/2000,,,,,,
1988,6/6/2020,ID,,,1/25/2000,,,,,,
1989,6/13/2020,ID,,,1/25/2000,,,,,,
1990,6/20/2020,ID,,,1/25/2000,,,,,,
1991,6/27/2020,ID,,,1/25/2000,,,,,,
1992,7/4/2020,ID,,,1/25/2000,,,,,,
1993,7/11/2020,ID,,,1/25/2000,,,,,,
1994,7/18/2020,ID,,,1/25/2000,,,,,,
1995,7/25/2020,ID,,,1/25/2000,,,,,,
1996,8/1/2020,ID,,,1/25/2000,,,,,,
1997,8/8/2020,ID,,,1/25/2000,,,,,,
1998,8/15/2020,ID,,,1/25/2000,,,,,,
1999,8/22/2020,ID,,,1/25/2000,,,,,,
2000,8/29/2020,ID,,,1/25/2000,,,,,,
2001,9/5/2020,ID,,,1/25/2000,,,,,,
2002,9/12/2020,ID,,,1/25/2000,,,,,,
2003,9/19/2020,ID,,,1/25/2000,,,,,,
2004,9/26/2020,ID,,,1/25/2000,,,,,,
2005,10/3/2020,ID,,,1/25/2000,,,,,,
2006,10/10/2020,ID,,,1/25/2000,,,,,,
2007,10/17/2020,ID,,,1/25/2000,,,,,,
2008,10/24/2020,ID,,,1/25/2000,,,,,,
2009,10/31/2020,ID,,,1/25/2000,,,,,,
2010,11/7/2020,ID,,,1/25/2000,,,,,,
2011,11/14/2020,ID,,,1/25/2000,,,,,,
2012,11/21/2020,ID,,,1/25/2000,,,,,,
2013,11/28/2020,ID,,,1/25/2000,,,,,,
2014,12/5/2020,ID,,,1/25/2000,,,,,,
2015,12/12/2020,ID,,,1/25/2000,,,,,,
2016,12/19/2020,ID,,,1/25/2000,,,,,,
2017,12/26/2020,ID,,,1/25/2000,,,,,,
2018,1/2/2021,ID,,,1/25/2000,,,,,,
2019,1/9/2021,ID,,,1/25/2000,,,,,,
2020,1/16/2021,ID,,,1/25/2000,,,,,,
2021,1/23/2021,ID,,,1/25/2000,,,,,,
2022,1/30/2021,ID,,,1/25/2000,,,,,,
2023,2/6/2021,ID,,,1/25/2000,,,,,,
2024,2/13/2021,ID,,,1/25/2000,,,,,,
2025,2/20/2021,ID,,,1/25/2000,,,,,,
2026,2/27/2021,ID,,,1/25/2000,,,,,,
2027,3/6/2021,ID,,,1/25/2000,,,,,,
2028,3/13/2021,ID,,,1/25/2000,,,,,,
2029,3/20/2021,ID,,,1/25/2000,,,,,,
2030,3/27/2021,ID,,,1/25/2000,,,,,,
2031,4/3/2021,ID,,,1/25/2000,,,,,,
2032,4/10/2021,ID,,,1/25/2000,,,,,,
2033,4/17/2021,ID,,,1/25/2000,,,,,,
2034,4/24/2021,ID,,,1/25/2000,,,,,,
2035,5/1/2021,ID,,,1/25/2000,,,,,,
2036,5/8/2021,ID,,,1/25/2000,,,,,,
2037,5/15/2021,ID,,,1/25/2000,,,,,,
2038,5/22/2021,ID,,,1/25/2000,,,,,,
2039,5/29/2021,ID,,,1/25/2000,,,,,,
2040,6/5/2021,ID,,,1/25/2000,,,,,,
2041,6/12/2021,ID,,,1/25/2000,,,,,,
2042,6/19/2021,ID,,,1/25/2000,,,,,,
2043,6/26/2021,ID,,,1/25/2000,,,,,,
2044,7/3/2021,ID,,,1/25/2000,,,,,,
2045,7/10/2021,ID,,,1/25/2000,,,,,,
2046,7/17/2021,ID,,,1/25/2000,,,,,,
2047,7/24/2021,ID,,,1/25/2000,,,,,,
2048,7/31/2021,ID,,,1/25/2000,,,,,,
2049,8/7/2021,ID,,,1/25/2000,,,,,,
2050,8/14/2021,ID,,,1/25/2000,,,,,,
2051,8/21/2021,ID,,,1/25/2000,,,,,,
2052,8/28/2021,ID,,,1/25/2000,,,,,,
2053,9/4/2021,ID,,,1/25/2000,,,,,,
2054,9/11/2021,ID,,,1/25/2000,,,,,,
2055,9/18/2021,ID,,,1/25/2000,,,,,,
2056,9/25/2021,ID,,,1/25/2000,,,,,,
2057,10/2/2021,ID,,,1/25/2000,,,,,,
2058,10/9/2021,ID,,,1/25/2000,,,,,,
2059,10/16/2021,ID,,,1/25/2000,,,,,,
2060,10/23/2021,ID,,,1/25/2000,,,,,,
2061,10/30/2021,ID,,,1/25/2000,,,,,,
2062,11/6/2021,ID,,,1/25/2000,,,,,,
2063,11/13/2021,ID,,,1/25/2000,,,,,,
2064,11/20/2021,ID,,,1/25/2000,,,,,,
2065,11/27/2021,ID,,,1/25/2000,,,,,,
2066,12/4/2021,ID,,,1/25/2000,,,,,,
2067,12/11/2021,ID,,,1/25/2000,,,,,,
2068,12/18/2021,ID,,,1/25/2000,,,,,,
2069,12/25/2021,ID,,,1/25/2000,,,,,,
2070,1/1/2022,ID,,,1/25/2000,,,,,,
2071,1/8/2022,ID,,,1/25/2000,,,,,,
2072,1/15/2022,ID,,,1/25/2000,,,,,,
2073,1/22/2022,ID,,,1/25/2000,,,,,,
2074,1/29/2022,ID,,,1/25/2000,,,,,,
2075,2/5/2022,ID,,,1/25/2000,,,,,,
2076,2/12/2022,ID,,,1/25/2000,,,,,,
2077,2/19/2022,ID,,,1/25/2000,,,,,,
2078,2/26/2022,ID,,,1/25/2000,,,,,,
2079,3/5/2022,ID,,,1/25/2000,,,,,,
2080,3/12/2022,ID,,,1/25/2000,,,,,,
2081,3/19/2022,ID,,,1/25/2000,,,,,,
2082,3/26/2022,ID,,,1/25/2000,,,,,,
2083,4/2/2022,ID,,,1/25/2000,,,,,,
2084,4/9/2022,ID,,,1/25/2000,,,,,,
2085,4/16/2022,ID,,,1/25/2000,,,,,,
2086,4/23/2022,ID,,,1/25/2000,,,,,,
2087,4/30/2022,ID,,,1/25/2000,,,,,,
2088,5/7/2022,ID,,,1/25/2000,,,,,,
2089,5/14/2022,ID,,,1/25/2000,,,,,,
2090,5/21/2022,ID,,,1/25/2000,,,,,,
2091,5/28/2022,ID,,,1/25/2000,,,,,,
2092,6/4/2022,ID,,,1/25/2000,,,,,,
2093,6/11/2022,ID,,,1/25/2000,,,,,,
2094,6/18/2022,ID,,,1/25/2000,,,,,,
2095,6/25/2022,ID,,,1/25/2000,,,,,,
2096,7/2/2022,ID,,,1/25/2000,,,,,,
2097,7/9/2022,ID,,,1/25/2000,,,,,,
2098,7/16/2022,ID,,,1/25/2000,,,,,,
2099,7/23/2022,ID,,,1/25/2000,,,,,,
2100,7/30/2022,ID,,,1/25/2000,,,,,,
2101,8/6/2022,ID,,,1/25/2000,,,,,,
2102,8/13/2022,ID,,,1/25/2000,,,,,,
2103,8/20/2022,ID,,,1/25/2000,,,,,,
2104,8/27/2022,ID,,,1/25/2000,,,,,,
2105,9/3/2022,ID,,,1/25/2000,,,,,,
2106,9/10/2022,ID,,,1/25/2000,,,,,,
2107,9/17/2022,ID,,,1/25/2000,,,,,,
2108,9/24/2022,ID,,,1/25/2000,,,,,,
2109,10/1/2022,ID,,,1/25/2000,,,,,,
2110,10/8/2022,ID,,,1/25/2000,,,,,,
2111,10/15/2022,ID,,,1/25/2000,,,,,,
2112,10/22/2022,ID,,,1/25/2000,,,,,,
2113,10/29/2022,ID,,,1/25/2000,,,,,,
2114,11/5/2022,ID,,,1/25/2000,,,,,,
2115,11/12/2022,ID,,,1/25/2000,,,,,,
2116,11/19/2022,ID,,,1/25/2000,,,,,,
2117,11/26/2022,ID,,,1/25/2000,,,,,,
2118,12/3/2022,ID,,,1/25/2000,,,,,,
2119,12/10/2022,ID,,,1/25/2000,,,,,,
2120,12/17/2022,ID,,,1/25/2000,,,,,,
2121,12/24/2022,ID,,,1/25/2000,,,,,,
2122,12/31/2022,ID,,,1/25/2000,,,,,,
2123,1/7/2023,ID,,,1/25/2000,,,,,,
2124,1/14/2023,ID,,,1/25/2000,,,,,,
2125,1/21/2023,ID,,,1/25/2000,,,,,,
2126,1/28/2023,ID,,,1/25/2000,,,,,,
2127,2/4/2023,ID,,,1/25/2000,,,,,,
2128,2/11/2023,ID,,,1/25/2000,,,,,,
2129,2/18/2023,ID,,,1/25/2000,,,,,,
2130,2/25/2023,ID,,,1/25/2000,,,,,,
2131,3/4/2023,ID,,,1/25/2000,,,,,,
2132,3/11/2023,ID,,,1/25/2000,,,,,,
2133,1/25/2020,IL,,,1/25/2000,,,,,,
2134,2/1/2020,IL,,,1/25/2000,,,,,,
2135,2/8/2020,IL,,,1/25/2000,,,,,,
2136,2/15/2020,IL,,,1/25/2000,,,,,,
2137,2/22/2020,IL,,,1/25/2000,,,,,,
2138,2/29/2020,IL,,,1/25/2000,,,,,,
2139,3/7/2020,IL,,,1/25/2000,,,,,,
2140,3/14/2020,IL,,,1/25/2000,,,,,,
2141,3/21/2020,IL,,,1/25/2000,,,,,,
2142,3/28/2020,IL,,,1/25/2000,,,,,,
2143,4/4/2020,IL,,,1/25/2000,,,,,,
2144,4/11/2020,IL,,,1/25/2000,,,,,,
2145,4/18/2020,IL,,,1/25/2000,,,,,,
2146,4/25/2020,IL,,,1/25/2000,,,,,,
2147,5/2/2020,IL,,,1/25/2000,,,,,,
2148,5/9/2020,IL,,,1/25/2000,,,,,,
2149,5/16/2020,IL,,,1/25/2000,,,,,,
2150,5/23/2020,IL,,,1/25/2000,,,,,,
2151,5/30/2020,IL,,,1/25/2000,,,,,,
2152,6/6/2020,IL,,,1/25/2000,,,,,,
2153,6/13/2020,IL,,,1/25/2000,,,,,,
2154,6/20/2020,IL,,,1/25/2000,,,,,,
2155,6/27/2020,IL,,,1/25/2000,,,,,,
2156,7/4/2020,IL,,,1/25/2000,,,,,,
2157,7/11/2020,IL,1,,1/25/2000,Incorporation of probable cases and deaths,,,,,
2158,7/18/2020,IL,,,1/25/2000,,,,,,
2159,7/25/2020,IL,,,1/25/2000,,,,,,
2160,8/1/2020,IL,,,1/25/2000,,,,,,
2161,8/8/2020,IL,,,1/25/2000,,,,,,
2162,8/15/2020,IL,,,1/25/2000,,,,,,
2163,8/22/2020,IL,,,1/25/2000,,,,,,
2164,8/29/2020,IL,,,1/25/2000,,,,,,
2165,9/5/2020,IL,,,1/25/2000,,,,,,
2166,9/12/2020,IL,,,1/25/2000,,,,,,
2167,9/19/2020,IL,,,1/25/2000,,,,,,
2168,9/26/2020,IL,,,1/25/2000,,,,,,
2169,10/3/2020,IL,,,1/25/2000,,,,,,
2170,10/10/2020,IL,,,1/25/2000,,,,,,
2171,10/17/2020,IL,,,1/25/2000,,,,,,
2172,10/24/2020,IL,,,1/25/2000,,,,,,
2173,10/31/2020,IL,,,1/25/2000,,,,,,
2174,11/7/2020,IL,,,1/25/2000,,,,,,
2175,11/14/2020,IL,,,1/25/2000,,,,,,
2176,11/21/2020,IL,,,1/25/2000,,,,,,
2177,11/28/2020,IL,,,1/25/2000,,,,,,
2178,12/5/2020,IL,,,1/25/2000,,,,,,
2179,12/12/2020,IL,,,1/25/2000,,,,,,
2180,12/19/2020,IL,,,1/25/2000,,,,,,
2181,12/26/2020,IL,,,1/25/2000,,,,,,
2182,1/2/2021,IL,,,1/25/2000,,,,,,
2183,1/9/2021,IL,,,1/25/2000,,,,,,
2184,1/16/2021,IL,,,1/25/2000,,,,,,
2185,1/23/2021,IL,,,1/25/2000,,,,,,
2186,1/30/2021,IL,,,1/25/2000,,,,,,
2187,2/6/2021,IL,,,1/25/2000,,,,,,
2188,2/13/2021,IL,,,1/25/2000,,,,,,
2189,2/20/2021,IL,,,1/25/2000,,,,,,
2190,2/27/2021,IL,,,1/25/2000,,,,,,
2191,3/6/2021,IL,,,1/25/2000,,,,,,
2192,3/13/2021,IL,,,1/25/2000,,,,,,
2193,3/20/2021,IL,,,1/25/2000,,,,,,
2194,3/27/2021,IL,,,1/25/2000,,,,,,
2195,4/3/2021,IL,,,1/25/2000,,,,,,
2196,4/10/2021,IL,,,1/25/2000,,,,,,
2197,4/17/2021,IL,,,1/25/2000,,,,,,
2198,4/24/2021,IL,,,1/25/2000,,,,,,
2199,5/1/2021,IL,,,1/25/2000,,,,,,
2200,5/8/2021,IL,,,1/25/2000,,,,,,
2201,5/15/2021,IL,,,1/25/2000,,,,,,
2202,5/22/2021,IL,,,1/25/2000,,,,,,
2203,5/29/2021,IL,,,1/25/2000,,,,,,
2204,6/5/2021,IL,,,1/25/2000,,,,,,
2205,6/12/2021,IL,,,1/25/2000,,,,,,
2206,6/19/2021,IL,,,1/25/2000,,,,,,
2207,6/26/2021,IL,,,1/25/2000,,,,,,
2208,7/3/2021,IL,,,1/25/2000,,,,,,
2209,7/10/2021,IL,,,1/25/2000,,,,,,
2210,7/17/2021,IL,,,1/25/2000,,,,,,
2211,7/24/2021,IL,,,1/25/2000,,,,,,
2212,7/31/2021,IL,,,1/25/2000,,,,,,
2213,8/7/2021,IL,,,1/25/2000,,,,,,
2214,8/14/2021,IL,,,1/25/2000,,,,,,
2215,8/21/2021,IL,,,1/25/2000,,,,,,
2216,8/28/2021,IL,,,1/25/2000,,,,,,
2217,9/4/2021,IL,,,1/25/2000,,,,,,
2218,9/11/2021,IL,,,1/25/2000,,,,,,
2219,9/18/2021,IL,,,1/25/2000,,,,,,
2220,9/25/2021,IL,,,1/25/2000,,,,,,
2221,10/2/2021,IL,,,1/25/2000,,,,,,
2222,10/9/2021,IL,,,1/25/2000,,,,,,
2223,10/16/2021,IL,,,1/25/2000,,,,,,
2224,10/23/2021,IL,,,1/25/2000,,,,,,
2225,10/30/2021,IL,,,1/25/2000,,,,,,
2226,11/6/2021,IL,,,1/25/2000,,,,,,
2227,11/13/2021,IL,,,1/25/2000,,,,,,
2228,11/20/2021,IL,,,1/25/2000,,,,,,
2229,11/27/2021,IL,,,1/25/2000,,,,,,
2230,12/4/2021,IL,,,1/25/2000,,,,,,
2231,12/11/2021,IL,,,1/25/2000,,,,,,
2232,12/18/2021,IL,,,1/25/2000,,,,,,
2233,12/25/2021,IL,,,1/25/2000,,,,,,
2234,1/1/2022,IL,,,1/25/2000,,,,,,
2235,1/8/2022,IL,,,1/25/2000,,,,,,
2236,1/15/2022,IL,,,1/25/2000,,,,,,
2237,1/22/2022,IL,,,1/25/2000,,,,,,
2238,1/29/2022,IL,,,1/25/2000,,,,,,
2239,2/5/2022,IL,,,1/25/2000,,,,,,
2240,2/12/2022,IL,,,1/25/2000,,,,,,
2241,2/19/2022,IL,,,1/25/2000,,,,,,
2242,2/26/2022,IL,,,1/25/2000,,,,,,
2243,3/5/2022,IL,,,1/25/2000,,,,,,
2244,3/12/2022,IL,,,1/25/2000,,,,,,
2245,3/19/2022,IL,,,1/25/2000,,,,,,
2246,3/26/2022,IL,,,1/25/2000,,,,,,
2247,4/2/2022,IL,,,1/25/2000,,,,,,
2248,4/9/2022,IL,,,1/25/2000,,,,,,
2249,4/16/2022,IL,,,1/25/2000,,,,,,
2250,4/23/2022,IL,,,1/25/2000,,,,,,
2251,4/30/2022,IL,,,1/25/2000,,,,,,
2252,5/7/2022,IL,,,1/25/2000,,,,,,
2253,5/14/2022,IL,,,1/25/2000,,,,,,
2254,5/21/2022,IL,,,1/25/2000,,,,,,
2255,5/28/2022,IL,,,1/25/2000,,,,,,
2256,6/4/2022,IL,,,1/25/2000,,,,,,
2257,6/11/2022,IL,,,1/25/2000,,,,,,
2258,6/18/2022,IL,,,1/25/2000,,,,,,
2259,6/25/2022,IL,,,1/25/2000,,,,,,
2260,7/2/2022,IL,,,1/25/2000,,,,,,
2261,7/9/2022,IL,,,1/25/2000,,,,,,
2262,7/16/2022,IL,,,1/25/2000,,,,,,
2263,7/23/2022,IL,,,1/25/2000,,,,,,
2264,7/30/2022,IL,,,1/25/2000,,,,,,
2265,8/6/2022,IL,,,1/25/2000,,,,,,
2266,8/13/2022,IL,,,1/25/2000,,,,,,
2267,8/20/2022,IL,,,1/25/2000,,,,,,
2268,8/27/2022,IL,,,1/25/2000,,,,,,
2269,9/3/2022,IL,,,1/25/2000,,,,,,
2270,9/10/2022,IL,,,1/25/2000,,,,,,
2271,9/17/2022,IL,,,1/25/2000,,,,,,
2272,9/24/2022,IL,,,1/25/2000,,,,,,
2273,10/1/2022,IL,,,1/25/2000,,,,,,
2274,10/8/2022,IL,,,1/25/2000,,,,,,
2275,10/15/2022,IL,,,1/25/2000,,,,,,
2276,10/22/2022,IL,,,1/25/2000,,,,,,
2277,10/29/2022,IL,,,1/25/2000,,,,,,
2278,11/5/2022,IL,,,1/25/2000,,,,,,
2279,11/12/2022,IL,,,1/25/2000,,,,,,
2280,11/19/2022,IL,,,1/25/2000,,,,,,
2281,11/26/2022,IL,,,1/25/2000,,,,,,
2282,12/3/2022,IL,,,1/25/2000,,,,,,
2283,12/10/2022,IL,,,1/25/2000,,,,,,
2284,12/17/2022,IL,,,1/25/2000,,,,,,
2285,12/24/2022,IL,,,1/25/2000,,,,,,
2286,12/31/2022,IL,,,1/25/2000,,,,,,
2287,1/7/2023,IL,,,1/25/2000,,,,,,
2288,1/14/2023,IL,,,1/25/2000,,,,,,
2289,1/21/2023,IL,,,1/25/2000,,,,,,
2290,1/28/2023,IL,,,1/25/2000,,,,,,
2291,2/4/2023,IL,,,1/25/2000,,,,,,
2292,2/11/2023,IL,,,1/25/2000,,,,,,
2293,2/18/2023,IL,,,1/25/2000,,,,,,
2294,2/25/2023,IL,,,1/25/2000,,,,,,
2295,3/4/2023,IL,,,1/25/2000,,,,,,
2296,3/11/2023,IL,,,1/25/2000,,,,,,
2297,1/25/2020,IN,,,1/25/2000,,,,,,
2298,2/1/2020,IN,,,1/25/2000,,,,,,
2299,2/8/2020,IN,,,1/25/2000,,,,,,
2300,2/15/2020,IN,,,1/25/2000,,,,,,
2301,2/22/2020,IN,,,1/25/2000,,,,,,
2302,2/29/2020,IN,,,1/25/2000,,,,,,
2303,3/7/2020,IN,,,1/25/2000,,,,,,
2304,3/14/2020,IN,,,1/25/2000,,,,,,
2305,3/21/2020,IN,,,1/25/2000,,,,,,
2306,3/28/2020,IN,,,1/25/2000,,,,,,
2307,4/4/2020,IN,,,1/25/2000,,,,,,
2308,4/11/2020,IN,,,1/25/2000,,,,,,
2309,4/18/2020,IN,,,1/25/2000,,,,,,
2310,4/25/2020,IN,,,1/25/2000,,,,,,
2311,5/2/2020,IN,,,1/25/2000,,,,,,
2312,5/9/2020,IN,,,1/25/2000,,,,,,
2313,5/16/2020,IN,,,1/25/2000,,,,,,
2314,5/23/2020,IN,,,1/25/2000,,,,,,
2315,5/30/2020,IN,,,1/25/2000,,,,,,
2316,6/6/2020,IN,,,1/25/2000,,,,,,
2317,6/13/2020,IN,,,1/25/2000,,,,,,
2318,6/20/2020,IN,,,1/25/2000,,,,,,
2319,6/27/2020,IN,,,1/25/2000,,,,,,
2320,7/4/2020,IN,,,1/25/2000,,,,,,
2321,7/11/2020,IN,,,1/25/2000,,,,,,
2322,7/18/2020,IN,,,1/25/2000,,,,,,
2323,7/25/2020,IN,,,1/25/2000,,,,,,
2324,8/1/2020,IN,,,1/25/2000,,,,,,
2325,8/8/2020,IN,,,1/25/2000,,,,,,
2326,8/15/2020,IN,,,1/25/2000,,,,,,
2327,8/22/2020,IN,,,1/25/2000,,,,,,
2328,8/29/2020,IN,,,1/25/2000,,,,,,
2329,9/5/2020,IN,,,1/25/2000,,,,,,
2330,9/12/2020,IN,,,1/25/2000,,,,,,
2331,9/19/2020,IN,,,1/25/2000,,,,,,
2332,9/26/2020,IN,,,1/25/2000,,,,,,
2333,10/3/2020,IN,,,1/25/2000,,,,,,
2334,10/10/2020,IN,,,1/25/2000,,,,,,
2335,10/17/2020,IN,,,1/25/2000,,,,,,
2336,10/24/2020,IN,,,1/25/2000,,,,,,
2337,10/31/2020,IN,,,1/25/2000,,,,,,
2338,11/7/2020,IN,,,1/25/2000,,,,,,
2339,11/14/2020,IN,,,1/25/2000,,,,,,
2340,11/21/2020,IN,,,1/25/2000,,,,,,
2341,11/28/2020,IN,,,1/25/2000,,,,,,
2342,12/5/2020,IN,,,1/25/2000,,,,,,
2343,12/12/2020,IN,,,1/25/2000,,,,,,
2344,12/19/2020,IN,,,1/25/2000,,,,,,
2345,12/26/2020,IN,,,1/25/2000,,,,,,
2346,1/2/2021,IN,,,1/25/2000,,,,,,
2347,1/9/2021,IN,,,1/25/2000,,,,,,
2348,1/16/2021,IN,,,1/25/2000,,,,,,
2349,1/23/2021,IN,,,1/25/2000,,,,,,
2350,1/30/2021,IN,,,1/25/2000,,,,,,
2351,2/6/2021,IN,,,1/25/2000,"Today's total deaths includes 1,507 historical deaths identified through an audit of 2020 and 2021 COVID death records and test results.",,,,,
2352,2/13/2021,IN,,,1/25/2000,,Redistribution of previously identified historical deaths to unassigned category. ,,,,
2353,2/20/2021,IN,,,1/25/2000,,,,,,
2354,2/27/2021,IN,,,1/25/2000,,,,,,
2355,3/6/2021,IN,,,1/25/2000,,,,,,
2356,3/13/2021,IN,,,1/25/2000,,,,,,
2357,3/20/2021,IN,,,1/25/2000,,,,,,
2358,3/27/2021,IN,,,1/25/2000,,,,,,
2359,4/3/2021,IN,,,1/25/2000,,,,,,
2360,4/10/2021,IN,,,1/25/2000,,,,,,
2361,4/17/2021,IN,,,1/25/2000,,,,,,
2362,4/24/2021,IN,,,1/25/2000,,,,,,
2363,5/1/2021,IN,,,1/25/2000,,,,,,
