state,USPS,datew,incidD,date
North Carolina,NC,2022-02-19,483,2022-02-19
North Carolina,NC,2022-02-26,352,2022-02-26
North Carolina,NC,2022-03-05,261,2022-03-05
North Carolina,NC,2022-03-12,158,2022-03-12
North Carolina,NC,2022-03-19,135,2022-03-19
North Carolina,NC,2022-03-26,117,2022-03-26
North Carolina,NC,2022-04-02,44,2022-04-02
North Carolina,NC,2022-04-09,39,2022-04-09
North Carolina,NC,2022-04-16,79,2022-04-16
North Carolina,NC,2022-04-23,31,2022-04-23
North Carolina,NC,2022-04-30,42,2022-04-30
North Carolina,NC,2022-05-07,1141,2022-05-07
North Carolina,NC,2022-05-14,29,2022-05-14
North Carolina,NC,2022-05-21,42,2022-05-21
North Carolina,NC,2022-05-28,20,2022-05-28
North Carolina,NC,2022-06-04,15,2022-06-04
North Carolina,NC,2022-06-11,427,2022-06-11
North Carolina,NC,2022-06-18,43,2022-06-18
North Carolina,NC,2022-06-25,22,2022-06-25
North Carolina,NC,2022-07-02,58,2022-07-02
North Carolina,NC,2022-07-09,53,2022-07-09
North Carolina,NC,2022-07-16,137,2022-07-16
North Carolina,NC,2022-07-23,40,2022-07-23
North Carolina,NC,2022-07-30,49,2022-07-30
North Carolina,NC,2022-08-06,200,2022-08-06
North Carolina,NC,2022-08-13,42,2022-08-13
North Carolina,NC,2022-08-20,37,2022-08-20
North Carolina,NC,2022-08-27,83,2022-08-27
North Carolina,NC,2022-09-03,481,2022-09-03
North Carolina,NC,2022-09-10,31,2022-09-10
North Carolina,NC,2022-09-17,54,2022-09-17
North Carolina,NC,2022-09-24,47,2022-09-24
North Carolina,NC,2022-10-01,69,2022-10-01
North Carolina,NC,2022-10-08,325,2022-10-08
North Carolina,NC,2022-10-15,34,2022-10-15
North Carolina,NC,2022-10-22,0,2022-10-22
North Carolina,NC,2022-10-29,68,2022-10-29
North Carolina,NC,2022-11-05,273,2022-11-05
North Carolina,NC,2022-11-12,32,2022-11-12
North Carolina,NC,2022-11-19,42,2022-11-19
North Carolina,NC,2022-11-26,44,2022-11-26
North Carolina,NC,2022-12-03,27,2022-12-03
North Carolina,NC,2022-12-10,156,2022-12-10
North Carolina,NC,2022-12-17,47,2022-12-17
North Carolina,NC,2022-12-24,53,2022-12-24
North Carolina,NC,2022-12-31,0,2022-12-31
North Carolina,NC,2023-01-07,72,2023-01-07
North Carolina,NC,2023-01-14,209,2023-01-14
North Carolina,NC,2023-01-21,57,2023-01-21
North Carolina,NC,2023-01-28,76,2023-01-28
North Carolina,NC,2023-02-04,62,2023-02-04
North Carolina,NC,2023-02-11,131,2023-02-11
North Carolina,NC,2023-02-18,60,2023-02-18
North Carolina,NC,2023-02-25,53,2023-02-25
North Carolina,NC,2023-03-04,43,2023-03-04
North Carolina,NC,2023-03-11,44,2023-03-11
North Dakota,ND,2020-01-25,0,2020-01-25
North Dakota,ND,2020-02-01,0,2020-02-01
North Dakota,ND,2020-02-08,0,2020-02-08
North Dakota,ND,2020-02-15,0,2020-02-15
North Dakota,ND,2020-02-22,0,2020-02-22
North Dakota,ND,2020-02-29,0,2020-02-29
North Dakota,ND,2020-03-07,0,2020-03-07
North Dakota,ND,2020-03-14,0,2020-03-14
North Dakota,ND,2020-03-21,0,2020-03-21
North Dakota,ND,2020-03-28,1,2020-03-28
North Dakota,ND,2020-04-04,2,2020-04-04
North Dakota,ND,2020-04-11,4,2020-04-11
North Dakota,ND,2020-04-18,2,2020-04-18
North Dakota,ND,2020-04-25,7,2020-04-25
North Dakota,ND,2020-05-02,3,2020-05-02
North Dakota,ND,2020-05-09,8,2020-05-09
North Dakota,ND,2020-05-16,9,2020-05-16
North Dakota,ND,2020-05-23,10,2020-05-23
North Dakota,ND,2020-05-30,8,2020-05-30
North Dakota,ND,2020-06-06,18,2020-06-06
North Dakota,ND,2020-06-13,2,2020-06-13
North Dakota,ND,2020-06-20,2,2020-06-20
North Dakota,ND,2020-06-27,2,2020-06-27
North Dakota,ND,2020-07-04,2,2020-07-04
North Dakota,ND,2020-07-11,7,2020-07-11
North Dakota,ND,2020-07-18,3,2020-07-18
North Dakota,ND,2020-07-25,9,2020-07-25
North Dakota,ND,2020-08-01,4,2020-08-01
North Dakota,ND,2020-08-08,9,2020-08-08
North Dakota,ND,2020-08-15,9,2020-08-15
North Dakota,ND,2020-08-22,14,2020-08-22
North Dakota,ND,2020-08-29,6,2020-08-29
North Dakota,ND,2020-09-05,14,2020-09-05
North Dakota,ND,2020-09-12,12,2020-09-12
North Dakota,ND,2020-09-19,25,2020-09-19
North Dakota,ND,2020-09-26,35,2020-09-26
North Dakota,ND,2020-10-03,44,2020-10-03
North Dakota,ND,2020-10-10,64,2020-10-10
North Dakota,ND,2020-10-17,64,2020-10-17
North Dakota,ND,2020-10-24,49,2020-10-24
North Dakota,ND,2020-10-31,76,2020-10-31
North Dakota,ND,2020-11-07,104,2020-11-07
North Dakota,ND,2020-11-14,98,2020-11-14
North Dakota,ND,2020-11-21,108,2020-11-21
North Dakota,ND,2020-11-28,81,2020-11-28
North Dakota,ND,2020-12-05,92,2020-12-05
North Dakota,ND,2020-12-12,145,2020-12-12
North Dakota,ND,2020-12-19,79,2020-12-19
North Dakota,ND,2020-12-26,33,2020-12-26
North Dakota,ND,2021-01-02,46,2021-01-02
North Dakota,ND,2021-01-09,42,2021-01-09
North Dakota,ND,2021-01-16,29,2021-01-16
North Dakota,ND,2021-01-23,29,2021-01-23
North Dakota,ND,2021-01-30,10,2021-01-30
North Dakota,ND,2021-02-06,5,2021-02-06
North Dakota,ND,2021-02-13,5,2021-02-13
North Dakota,ND,2021-02-20,6,2021-02-20
North Dakota,ND,2021-02-27,8,2021-02-27
North Dakota,ND,2021-03-06,4,2021-03-06
North Dakota,ND,2021-03-13,9,2021-03-13
North Dakota,ND,2021-03-20,4,2021-03-20
North Dakota,ND,2021-03-27,5,2021-03-27
North Dakota,ND,2021-04-03,0,2021-04-03
North Dakota,ND,2021-04-10,5,2021-04-10
North Dakota,ND,2021-04-17,8,2021-04-17
North Dakota,ND,2021-04-24,7,2021-04-24
North Dakota,ND,2021-05-01,8,2021-05-01
North Dakota,ND,2021-05-08,5,2021-05-08
North Dakota,ND,2021-05-15,5,2021-05-15
North Dakota,ND,2021-05-22,3,2021-05-22
North Dakota,ND,2021-05-29,5,2021-05-29
North Dakota,ND,2021-06-05,4,2021-06-05
North Dakota,ND,2021-06-12,4,2021-06-12
North Dakota,ND,2021-06-19,3,2021-06-19
North Dakota,ND,2021-06-26,5,2021-06-26
North Dakota,ND,2021-07-03,0,2021-07-03
North Dakota,ND,2021-07-10,4,2021-07-10
North Dakota,ND,2021-07-17,5,2021-07-17
North Dakota,ND,2021-07-24,1,2021-07-24
North Dakota,ND,2021-07-31,1,2021-07-31
North Dakota,ND,2021-08-07,3,2021-08-07
North Dakota,ND,2021-08-14,3,2021-08-14
North Dakota,ND,2021-08-21,6,2021-08-21
North Dakota,ND,2021-08-28,9,2021-08-28
North Dakota,ND,2021-09-04,4,2021-09-04
North Dakota,ND,2021-09-11,9,2021-09-11
North Dakota,ND,2021-09-18,13,2021-09-18
North Dakota,ND,2021-09-25,18,2021-09-25
North Dakota,ND,2021-10-02,17,2021-10-02
North Dakota,ND,2021-10-09,21,2021-10-09
North Dakota,ND,2021-10-16,38,2021-10-16
North Dakota,ND,2021-10-23,38,2021-10-23
North Dakota,ND,2021-10-30,44,2021-10-30
North Dakota,ND,2021-11-06,29,2021-11-06
North Dakota,ND,2021-11-13,24,2021-11-13
North Dakota,ND,2021-11-20,37,2021-11-20
North Dakota,ND,2021-11-27,24,2021-11-27
North Dakota,ND,2021-12-04,39,2021-12-04
North Dakota,ND,2021-12-11,33,2021-12-11
North Dakota,ND,2021-12-18,32,2021-12-18
North Dakota,ND,2021-12-25,16,2021-12-25
North Dakota,ND,2022-01-01,16,2022-01-01
North Dakota,ND,2022-01-08,17,2022-01-08
North Dakota,ND,2022-01-15,18,2022-01-15
North Dakota,ND,2022-01-22,22,2022-01-22
North Dakota,ND,2022-01-29,24,2022-01-29
North Dakota,ND,2022-02-05,37,2022-02-05
North Dakota,ND,2022-02-12,24,2022-02-12
North Dakota,ND,2022-02-19,20,2022-02-19
North Dakota,ND,2022-02-26,18,2022-02-26
North Dakota,ND,2022-03-05,19,2022-03-05
North Dakota,ND,2022-03-12,14,2022-03-12
North Dakota,ND,2022-03-19,7,2022-03-19
North Dakota,ND,2022-03-26,0,2022-03-26
North Dakota,ND,2022-04-02,0,2022-04-02
North Dakota,ND,2022-04-09,0,2022-04-09
North Dakota,ND,2022-04-16,0,2022-04-16
North Dakota,ND,2022-04-23,0,2022-04-23
North Dakota,ND,2022-04-30,0,2022-04-30
North Dakota,ND,2022-05-07,0,2022-05-07
North Dakota,ND,2022-05-14,0,2022-05-14
North Dakota,ND,2022-05-21,0,2022-05-21
North Dakota,ND,2022-05-28,0,2022-05-28
North Dakota,ND,2022-06-04,0,2022-06-04
North Dakota,ND,2022-06-11,0,2022-06-11
North Dakota,ND,2022-06-18,0,2022-06-18
North Dakota,ND,2022-06-25,0,2022-06-25
North Dakota,ND,2022-07-02,0,2022-07-02
North Dakota,ND,2022-07-09,0,2022-07-09
North Dakota,ND,2022-07-16,0,2022-07-16
North Dakota,ND,2022-07-23,0,2022-07-23
North Dakota,ND,2022-07-30,0,2022-07-30
North Dakota,ND,2022-08-06,0,2022-08-06
North Dakota,ND,2022-08-13,0,2022-08-13
North Dakota,ND,2022-08-20,0,2022-08-20
North Dakota,ND,2022-08-27,0,2022-08-27
North Dakota,ND,2022-09-03,0,2022-09-03
North Dakota,ND,2022-09-10,0,2022-09-10
North Dakota,ND,2022-09-17,0,2022-09-17
North Dakota,ND,2022-09-24,0,2022-09-24
North Dakota,ND,2022-10-01,0,2022-10-01
North Dakota,ND,2022-10-08,0,2022-10-08
North Dakota,ND,2022-10-15,0,2022-10-15
North Dakota,ND,2022-10-22,0,2022-10-22
North Dakota,ND,2022-10-29,0,2022-10-29
North Dakota,ND,2022-11-05,0,2022-11-05
North Dakota,ND,2022-11-12,0,2022-11-12
North Dakota,ND,2022-11-19,0,2022-11-19
North Dakota,ND,2022-11-26,0,2022-11-26
North Dakota,ND,2022-12-03,0,2022-12-03
North Dakota,ND,2022-12-10,178,2022-12-10
North Dakota,ND,2022-12-17,4,2022-12-17
North Dakota,ND,2022-12-24,8,2022-12-24
North Dakota,ND,2022-12-31,5,2022-12-31
North Dakota,ND,2023-01-07,1,2023-01-07
North Dakota,ND,2023-01-14,0,2023-01-14
North Dakota,ND,2023-01-21,14,2023-01-21
North Dakota,ND,2023-01-28,3,2023-01-28
North Dakota,ND,2023-02-04,4,2023-02-04
North Dakota,ND,2023-02-11,9,2023-02-11
North Dakota,ND,2023-02-18,1,2023-02-18
North Dakota,ND,2023-02-25,4,2023-02-25
North Dakota,ND,2023-03-04,2,2023-03-04
North Dakota,ND,2023-03-11,0,2023-03-11
Ohio,OH,2020-01-25,0,2020-01-25
Ohio,OH,2020-02-01,0,2020-02-01
Ohio,OH,2020-02-08,0,2020-02-08
Ohio,OH,2020-02-15,0,2020-02-15
Ohio,OH,2020-02-22,0,2020-02-22
Ohio,OH,2020-02-29,0,2020-02-29
Ohio,OH,2020-03-07,0,2020-03-07
Ohio,OH,2020-03-14,1,2020-03-14
Ohio,OH,2020-03-21,8,2020-03-21
Ohio,OH,2020-03-28,42,2020-03-28
Ohio,OH,2020-04-04,116,2020-04-04
Ohio,OH,2020-04-11,165,2020-04-11
Ohio,OH,2020-04-18,255,2020-04-18
Ohio,OH,2020-04-25,274,2020-04-25
Ohio,OH,2020-05-02,313,2020-05-02
Ohio,OH,2020-05-09,271,2020-05-09
Ohio,OH,2020-05-16,242,2020-05-16
Ohio,OH,2020-05-23,248,2020-05-23
Ohio,OH,2020-05-30,169,2020-05-30
Ohio,OH,2020-06-06,172,2020-06-06
Ohio,OH,2020-06-13,113,2020-06-13
Ohio,OH,2020-06-20,92,2020-06-20
Ohio,OH,2020-06-27,81,2020-06-27
Ohio,OH,2020-07-04,92,2020-07-04
Ohio,OH,2020-07-11,112,2020-07-11
Ohio,OH,2020-07-18,111,2020-07-18
Ohio,OH,2020-07-25,174,2020-07-25
Ohio,OH,2020-08-01,172,2020-08-01
Ohio,OH,2020-08-08,151,2020-08-08
Ohio,OH,2020-08-15,166,2020-08-15
Ohio,OH,2020-08-22,161,2020-08-22
Ohio,OH,2020-08-29,167,2020-08-29
Ohio,OH,2020-09-05,152,2020-09-05
Ohio,OH,2020-09-12,140,2020-09-12
Ohio,OH,2020-09-19,113,2020-09-19
Ohio,OH,2020-09-26,123,2020-09-26
Ohio,OH,2020-10-03,121,2020-10-03
Ohio,OH,2020-10-10,147,2020-10-10
Ohio,OH,2020-10-17,171,2020-10-17
Ohio,OH,2020-10-24,220,2020-10-24
Ohio,OH,2020-10-31,270,2020-10-31
Ohio,OH,2020-11-07,386,2020-11-07
Ohio,OH,2020-11-14,484,2020-11-14
Ohio,OH,2020-11-21,674,2020-11-21
Ohio,OH,2020-11-28,909,2020-11-28
Ohio,OH,2020-12-05,1143,2020-12-05
Ohio,OH,2020-12-12,1298,2020-12-12
Ohio,OH,2020-12-19,1365,2020-12-19
Ohio,OH,2020-12-26,1217,2020-12-26
Ohio,OH,2021-01-02,1118,2021-01-02
Ohio,OH,2021-01-09,980,2021-01-09
Ohio,OH,2021-01-16,962,2021-01-16
Ohio,OH,2021-01-23,765,2021-01-23
Ohio,OH,2021-01-30,626,2021-01-30
Ohio,OH,2021-02-06,504,2021-02-06
Ohio,OH,2021-02-13,368,2021-02-13
Ohio,OH,2021-02-20,317,2021-02-20
Ohio,OH,2021-02-27,222,2021-02-27
Ohio,OH,2021-03-06,190,2021-03-06
Ohio,OH,2021-03-13,164,2021-03-13
Ohio,OH,2021-03-20,118,2021-03-20
Ohio,OH,2021-03-27,102,2021-03-27
Ohio,OH,2021-04-03,99,2021-04-03
Ohio,OH,2021-04-10,135,2021-04-10
Ohio,OH,2021-04-17,107,2021-04-17
Ohio,OH,2021-04-24,165,2021-04-24
Ohio,OH,2021-05-01,122,2021-05-01
Ohio,OH,2021-05-08,116,2021-05-08
Ohio,OH,2021-05-15,106,2021-05-15
Ohio,OH,2021-05-22,106,2021-05-22
Ohio,OH,2021-05-29,92,2021-05-29
Ohio,OH,2021-06-05,76,2021-06-05
Ohio,OH,2021-06-12,66,2021-06-12
Ohio,OH,2021-06-19,56,2021-06-19
Ohio,OH,2021-06-26,38,2021-06-26
Ohio,OH,2021-07-03,34,2021-07-03
Ohio,OH,2021-07-10,29,2021-07-10
Ohio,OH,2021-07-17,33,2021-07-17
Ohio,OH,2021-07-24,43,2021-07-24
Ohio,OH,2021-07-31,46,2021-07-31
Ohio,OH,2021-08-07,66,2021-08-07
Ohio,OH,2021-08-14,123,2021-08-14
Ohio,OH,2021-08-21,190,2021-08-21
Ohio,OH,2021-08-28,242,2021-08-28
Ohio,OH,2021-09-04,335,2021-09-04
Ohio,OH,2021-09-11,401,2021-09-11
Ohio,OH,2021-09-18,522,2021-09-18
Ohio,OH,2021-09-25,607,2021-09-25
Ohio,OH,2021-10-02,606,2021-10-02
Ohio,OH,2021-10-09,586,2021-10-09
Ohio,OH,2021-10-16,598,2021-10-16
Ohio,OH,2021-10-23,559,2021-10-23
Ohio,OH,2021-10-30,502,2021-10-30
Ohio,OH,2021-11-06,406,2021-11-06
Ohio,OH,2021-11-13,387,2021-11-13
Ohio,OH,2021-11-20,459,2021-11-20
Ohio,OH,2021-11-27,580,2021-11-27
Ohio,OH,2021-12-04,681,2021-12-04
Ohio,OH,2021-12-11,800,2021-12-11
Ohio,OH,2021-12-18,897,2021-12-18
Ohio,OH,2021-12-25,859,2021-12-25
Ohio,OH,2022-01-01,909,2022-01-01
Ohio,OH,2022-01-08,1042,2022-01-08
Ohio,OH,2022-01-15,1115,2022-01-15
Ohio,OH,2022-01-22,1032,2022-01-22
Ohio,OH,2022-01-29,887,2022-01-29
Ohio,OH,2022-02-05,693,2022-02-05
Ohio,OH,2022-02-12,520,2022-02-12
Ohio,OH,2022-02-19,399,2022-02-19
Ohio,OH,2022-02-26,263,2022-02-26
Ohio,OH,2022-03-05,194,2022-03-05
Ohio,OH,2022-03-12,119,2022-03-12
Ohio,OH,2022-03-19,109,2022-03-19
Ohio,OH,2022-03-26,63,2022-03-26
Ohio,OH,2022-04-02,59,2022-04-02
Ohio,OH,2022-04-09,41,2022-04-09
Ohio,OH,2022-04-16,23,2022-04-16
Ohio,OH,2022-04-23,29,2022-04-23
Ohio,OH,2022-04-30,40,2022-04-30
Ohio,OH,2022-05-07,32,2022-05-07
Ohio,OH,2022-05-14,32,2022-05-14
Ohio,OH,2022-05-21,40,2022-05-21
Ohio,OH,2022-05-28,46,2022-05-28
Ohio,OH,2022-06-04,62,2022-06-04
Ohio,OH,2022-06-11,52,2022-06-11
Ohio,OH,2022-06-18,59,2022-06-18
Ohio,OH,2022-06-25,48,2022-06-25
Ohio,OH,2022-07-02,45,2022-07-02
Ohio,OH,2022-07-09,53,2022-07-09
Ohio,OH,2022-07-16,66,2022-07-16
Ohio,OH,2022-07-23,71,2022-07-23
Ohio,OH,2022-07-30,87,2022-07-30
Ohio,OH,2022-08-06,87,2022-08-06
Ohio,OH,2022-08-13,99,2022-08-13
Ohio,OH,2022-08-20,99,2022-08-20
Ohio,OH,2022-08-27,99,2022-08-27
Ohio,OH,2022-09-03,90,2022-09-03
Ohio,OH,2022-09-10,85,2022-09-10
Ohio,OH,2022-09-17,78,2022-09-17
Ohio,OH,2022-09-24,88,2022-09-24
Ohio,OH,2022-10-01,77,2022-10-01
Ohio,OH,2022-10-08,68,2022-10-08
Ohio,OH,2022-10-15,65,2022-10-15
Ohio,OH,2022-10-22,73,2022-10-22
Ohio,OH,2022-10-29,74,2022-10-29
Ohio,OH,2022-11-05,67,2022-11-05
Ohio,OH,2022-11-12,75,2022-11-12
Ohio,OH,2022-11-19,97,2022-11-19
Ohio,OH,2022-11-26,101,2022-11-26
Ohio,OH,2022-12-03,71,2022-12-03
Ohio,OH,2022-12-10,90,2022-12-10
Ohio,OH,2022-12-17,100,2022-12-17
Ohio,OH,2022-12-24,127,2022-12-24
Ohio,OH,2022-12-31,90,2022-12-31
Ohio,OH,2023-01-07,117,2023-01-07
Ohio,OH,2023-01-14,111,2023-01-14
Ohio,OH,2023-01-21,93,2023-01-21
Ohio,OH,2023-01-28,65,2023-01-28
Ohio,OH,2023-02-04,48,2023-02-04
Ohio,OH,2023-02-11,50,2023-02-11
Ohio,OH,2023-02-18,15,2023-02-18
Ohio,OH,2023-02-25,8,2023-02-25
Ohio,OH,2023-03-04,0,2023-03-04
Ohio,OH,2023-03-11,0,2023-03-11
Oklahoma,OK,2020-01-25,0,2020-01-25
Oklahoma,OK,2020-02-01,0,2020-02-01
Oklahoma,OK,2020-02-08,0,2020-02-08
Oklahoma,OK,2020-02-15,0,2020-02-15
Oklahoma,OK,2020-02-22,0,2020-02-22
Oklahoma,OK,2020-02-29,0,2020-02-29
Oklahoma,OK,2020-03-07,0,2020-03-07
Oklahoma,OK,2020-03-14,0,2020-03-14
Oklahoma,OK,2020-03-21,1,2020-03-21
Oklahoma,OK,2020-03-28,14,2020-03-28
Oklahoma,OK,2020-04-04,27,2020-04-04
Oklahoma,OK,2020-04-11,52,2020-04-11
Oklahoma,OK,2020-04-18,37,2020-04-18
Oklahoma,OK,2020-04-25,63,2020-04-25
Oklahoma,OK,2020-05-02,44,2020-05-02
Oklahoma,OK,2020-05-09,32,2020-05-09
Oklahoma,OK,2020-05-16,18,2020-05-16
Oklahoma,OK,2020-05-23,23,2020-05-23
Oklahoma,OK,2020-05-30,23,2020-05-30
Oklahoma,OK,2020-06-06,13,2020-06-06
Oklahoma,OK,2020-06-13,12,2020-06-13
Oklahoma,OK,2020-06-20,9,2020-06-20
Oklahoma,OK,2020-06-27,16,2020-06-27
Oklahoma,OK,2020-07-04,14,2020-07-04
Oklahoma,OK,2020-07-11,23,2020-07-11
Oklahoma,OK,2020-07-18,30,2020-07-18
Oklahoma,OK,2020-07-25,45,2020-07-25
Oklahoma,OK,2020-08-01,53,2020-08-01
Oklahoma,OK,2020-08-08,54,2020-08-08
Oklahoma,OK,2020-08-15,54,2020-08-15
Oklahoma,OK,2020-08-22,68,2020-08-22
Oklahoma,OK,2020-08-29,72,2020-08-29
Oklahoma,OK,2020-09-05,53,2020-09-05
Oklahoma,OK,2020-09-12,49,2020-09-12
Oklahoma,OK,2020-09-19,43,2020-09-19
Oklahoma,OK,2020-09-26,62,2020-09-26
Oklahoma,OK,2020-10-03,47,2020-10-03
Oklahoma,OK,2020-10-10,44,2020-10-10
Oklahoma,OK,2020-10-17,67,2020-10-17
Oklahoma,OK,2020-10-24,83,2020-10-24
Oklahoma,OK,2020-10-31,92,2020-10-31
Oklahoma,OK,2020-11-07,92,2020-11-07
Oklahoma,OK,2020-11-14,87,2020-11-14
Oklahoma,OK,2020-11-21,108,2020-11-21
Oklahoma,OK,2020-11-28,93,2020-11-28
Oklahoma,OK,2020-12-05,157,2020-12-05
Oklahoma,OK,2020-12-12,168,2020-12-12
Oklahoma,OK,2020-12-19,146,2020-12-19
Oklahoma,OK,2020-12-26,168,2020-12-26
Oklahoma,OK,2021-01-02,170,2021-01-02
Oklahoma,OK,2021-01-09,211,2021-01-09
Oklahoma,OK,2021-01-16,214,2021-01-16
Oklahoma,OK,2021-01-23,279,2021-01-23
Oklahoma,OK,2021-01-30,273,2021-01-30
Oklahoma,OK,2021-02-06,257,2021-02-06
Oklahoma,OK,2021-02-13,232,2021-02-13
Oklahoma,OK,2021-02-20,161,2021-02-20
Oklahoma,OK,2021-02-27,224,2021-02-27
Oklahoma,OK,2021-03-06,155,2021-03-06
Oklahoma,OK,2021-03-13,167,2021-03-13
Oklahoma,OK,2021-03-20,87,2021-03-20
Oklahoma,OK,2021-03-27,62,2021-03-27
Oklahoma,OK,2021-04-03,103,2021-04-03
Oklahoma,OK,2021-04-10,1711,2021-04-10
Oklahoma,OK,2021-04-17,28,2021-04-17
Oklahoma,OK,2021-04-24,19,2021-04-24
Oklahoma,OK,2021-05-01,71,2021-05-01
Oklahoma,OK,2021-05-08,50,2021-05-08
Oklahoma,OK,2021-05-15,47,2021-05-15
Oklahoma,OK,2021-05-22,40,2021-05-22
Oklahoma,OK,2021-05-29,371,2021-05-29
Oklahoma,OK,2021-06-05,25,2021-06-05
Oklahoma,OK,2021-06-12,10,2021-06-12
Oklahoma,OK,2021-06-19,29,2021-06-19
Oklahoma,OK,2021-06-26,29,2021-06-26
Oklahoma,OK,2021-07-03,5,2021-07-03
Oklahoma,OK,2021-07-10,18,2021-07-10
Oklahoma,OK,2021-07-17,11,2021-07-17
Oklahoma,OK,2021-07-24,37,2021-07-24
Oklahoma,OK,2021-07-31,31,2021-07-31
Oklahoma,OK,2021-08-07,46,2021-08-07
Oklahoma,OK,2021-08-14,63,2021-08-14
Oklahoma,OK,2021-08-21,82,2021-08-21
Oklahoma,OK,2021-08-28,136,2021-08-28
Oklahoma,OK,2021-09-04,189,2021-09-04
Oklahoma,OK,2021-09-11,207,2021-09-11
Oklahoma,OK,2021-09-18,231,2021-09-18
Oklahoma,OK,2021-09-25,276,2021-09-25
Oklahoma,OK,2021-10-02,234,2021-10-02
Oklahoma,OK,2021-10-09,264,2021-10-09
Oklahoma,OK,2021-10-16,189,2021-10-16
Oklahoma,OK,2021-10-23,1129,2021-10-23
Oklahoma,OK,2021-10-30,179,2021-10-30
Oklahoma,OK,2021-11-06,169,2021-11-06
Oklahoma,OK,2021-11-13,754,2021-11-13
Oklahoma,OK,2021-11-20,93,2021-11-20
Oklahoma,OK,2021-11-27,0,2021-11-27
Oklahoma,OK,2021-12-04,0,2021-12-04
Oklahoma,OK,2021-12-11,0,2021-12-11
Oklahoma,OK,2021-12-18,0,2021-12-18
Oklahoma,OK,2021-12-25,618,2021-12-25
Oklahoma,OK,2022-01-01,70,2022-01-01
Oklahoma,OK,2022-01-08,178,2022-01-08
Oklahoma,OK,2022-01-15,117,2022-01-15
Oklahoma,OK,2022-01-22,132,2022-01-22
Oklahoma,OK,2022-01-29,171,2022-01-29
Oklahoma,OK,2022-02-05,148,2022-02-05
Oklahoma,OK,2022-02-12,236,2022-02-12
Oklahoma,OK,2022-02-19,342,2022-02-19
Oklahoma,OK,2022-02-26,223,2022-02-26
Oklahoma,OK,2022-03-05,287,2022-03-05
Oklahoma,OK,2022-03-12,235,2022-03-12
Oklahoma,OK,2022-03-19,216,2022-03-19
Oklahoma,OK,2022-03-26,159,2022-03-26
Oklahoma,OK,2022-04-02,117,2022-04-02
Oklahoma,OK,2022-04-09,74,2022-04-09
Oklahoma,OK,2022-04-16,77,2022-04-16
Oklahoma,OK,2022-04-23,55,2022-04-23
Oklahoma,OK,2022-04-30,49,2022-04-30
Oklahoma,OK,2022-05-07,85,2022-05-07
Oklahoma,OK,2022-05-14,34,2022-05-14
Oklahoma,OK,2022-05-21,38,2022-05-21
Oklahoma,OK,2022-05-28,1,2022-05-28
Oklahoma,OK,2022-06-04,17,2022-06-04
Oklahoma,OK,2022-06-11,20,2022-06-11
Oklahoma,OK,2022-06-18,13,2022-06-18
Oklahoma,OK,2022-06-25,0,2022-06-25
Oklahoma,OK,2022-07-02,3,2022-07-02
Oklahoma,OK,2022-07-09,694,2022-07-09
Oklahoma,OK,2022-07-16,52,2022-07-16
Oklahoma,OK,2022-07-23,30,2022-07-23
Oklahoma,OK,2022-07-30,36,2022-07-30
Oklahoma,OK,2022-08-06,84,2022-08-06
Oklahoma,OK,2022-08-13,36,2022-08-13
Oklahoma,OK,2022-08-20,147,2022-08-20
Oklahoma,OK,2022-08-27,94,2022-08-27
Oklahoma,OK,2022-09-03,71,2022-09-03
Oklahoma,OK,2022-09-10,24,2022-09-10
Oklahoma,OK,2022-09-17,19,2022-09-17
Oklahoma,OK,2022-09-24,2,2022-09-24
Oklahoma,OK,2022-10-01,19,2022-10-01
Oklahoma,OK,2022-10-08,77,2022-10-08
Oklahoma,OK,2022-10-15,40,2022-10-15
Oklahoma,OK,2022-10-22,18,2022-10-22
Oklahoma,OK,2022-10-29,19,2022-10-29
Oklahoma,OK,2022-11-05,31,2022-11-05
Oklahoma,OK,2022-11-12,21,2022-11-12
Oklahoma,OK,2022-11-19,5,2022-11-19
Oklahoma,OK,2022-11-26,32,2022-11-26
Oklahoma,OK,2022-12-03,273,2022-12-03
Oklahoma,OK,2022-12-10,45,2022-12-10
Oklahoma,OK,2022-12-17,30,2022-12-17
Oklahoma,OK,2022-12-24,42,2022-12-24
Oklahoma,OK,2022-12-31,30,2022-12-31
Oklahoma,OK,2023-01-07,33,2023-01-07
Oklahoma,OK,2023-01-14,59,2023-01-14
Oklahoma,OK,2023-01-21,78,2023-01-21
Oklahoma,OK,2023-01-28,65,2023-01-28
Oklahoma,OK,2023-02-04,59,2023-02-04
Oklahoma,OK,2023-02-11,63,2023-02-11
Oklahoma,OK,2023-02-18,60,2023-02-18
Oklahoma,OK,2023-02-25,59,2023-02-25
Oklahoma,OK,2023-03-04,54,2023-03-04
Oklahoma,OK,2023-03-11,0,2023-03-11
Oregon,OR,2020-01-25,0,2020-01-25
Oregon,OR,2020-02-01,0,2020-02-01
Oregon,OR,2020-02-08,0,2020-02-08
Oregon,OR,2020-02-15,0,2020-02-15
Oregon,OR,2020-02-22,0,2020-02-22
Oregon,OR,2020-02-29,0,2020-02-29
Oregon,OR,2020-03-07,0,2020-03-07
Oregon,OR,2020-03-14,0,2020-03-14
Oregon,OR,2020-03-21,4,2020-03-21
Oregon,OR,2020-03-28,9,2020-03-28
Oregon,OR,2020-04-04,9,2020-04-04
