state,USPS,datew,incidI,date
Kentucky,KY,2022-01-22,80938,2022-01-22
Kentucky,KY,2022-01-29,84603,2022-01-29
Kentucky,KY,2022-02-05,52896,2022-02-05
Kentucky,KY,2022-02-12,38514,2022-02-12
Kentucky,KY,2022-02-19,26150,2022-02-19
Kentucky,KY,2022-02-26,16234,2022-02-26
Kentucky,KY,2022-03-05,12016,2022-03-05
Kentucky,KY,2022-03-12,2009,2022-03-12
Kentucky,KY,2022-03-19,9532,2022-03-19
Kentucky,KY,2022-03-26,8639,2022-03-26
Kentucky,KY,2022-04-02,8796,2022-04-02
Kentucky,KY,2022-04-09,3277,2022-04-09
Kentucky,KY,2022-04-16,3174,2022-04-16
Kentucky,KY,2022-04-23,2940,2022-04-23
Kentucky,KY,2022-04-30,3047,2022-04-30
Kentucky,KY,2022-05-07,4054,2022-05-07
Kentucky,KY,2022-05-14,5408,2022-05-14
Kentucky,KY,2022-05-21,8525,2022-05-21
Kentucky,KY,2022-05-28,6016,2022-05-28
Kentucky,KY,2022-06-04,9630,2022-06-04
Kentucky,KY,2022-06-11,13675,2022-06-11
Kentucky,KY,2022-06-18,8919,2022-06-18
Kentucky,KY,2022-06-25,12938,2022-06-25
Kentucky,KY,2022-07-02,7786,2022-07-02
Kentucky,KY,2022-07-09,9704,2022-07-09
Kentucky,KY,2022-07-16,11950,2022-07-16
Kentucky,KY,2022-07-23,17727,2022-07-23
Kentucky,KY,2022-07-30,20674,2022-07-30
Kentucky,KY,2022-08-06,18178,2022-08-06
Kentucky,KY,2022-08-13,17669,2022-08-13
Kentucky,KY,2022-08-20,15020,2022-08-20
Kentucky,KY,2022-08-27,14742,2022-08-27
Kentucky,KY,2022-09-03,13876,2022-09-03
Kentucky,KY,2022-09-10,10326,2022-09-10
Kentucky,KY,2022-09-17,9163,2022-09-17
Kentucky,KY,2022-09-24,7950,2022-09-24
Kentucky,KY,2022-10-01,9980,2022-10-01
Kentucky,KY,2022-10-08,9337,2022-10-08
Kentucky,KY,2022-10-15,8585,2022-10-15
Kentucky,KY,2022-10-22,2693,2022-10-22
Kentucky,KY,2022-10-29,7117,2022-10-29
Kentucky,KY,2022-11-05,5842,2022-11-05
Kentucky,KY,2022-11-12,4834,2022-11-12
Kentucky,KY,2022-11-19,5213,2022-11-19
Kentucky,KY,2022-11-26,5502,2022-11-26
Kentucky,KY,2022-12-03,4139,2022-12-03
Kentucky,KY,2022-12-10,5478,2022-12-10
Kentucky,KY,2022-12-17,5510,2022-12-17
Kentucky,KY,2022-12-24,8912,2022-12-24
Kentucky,KY,2022-12-31,7398,2022-12-31
Kentucky,KY,2023-01-07,5856,2023-01-07
Kentucky,KY,2023-01-14,9418,2023-01-14
Kentucky,KY,2023-01-21,5238,2023-01-21
Kentucky,KY,2023-01-28,5078,2023-01-28
Kentucky,KY,2023-02-04,7687,2023-02-04
Kentucky,KY,2023-02-11,4780,2023-02-11
Kentucky,KY,2023-02-18,6567,2023-02-18
Kentucky,KY,2023-02-25,3729,2023-02-25
Kentucky,KY,2023-03-04,5242,2023-03-04
Kentucky,KY,2023-03-11,4787,2023-03-11
Louisiana,LA,2020-01-25,0,2020-01-25
Louisiana,LA,2020-02-01,0,2020-02-01
Louisiana,LA,2020-02-08,0,2020-02-08
Louisiana,LA,2020-02-15,0,2020-02-15
Louisiana,LA,2020-02-22,0,2020-02-22
Louisiana,LA,2020-02-29,0,2020-02-29
Louisiana,LA,2020-03-07,0,2020-03-07
Louisiana,LA,2020-03-14,77,2020-03-14
Louisiana,LA,2020-03-21,686,2020-03-21
Louisiana,LA,2020-03-28,2552,2020-03-28
Louisiana,LA,2020-04-04,9181,2020-04-04
Louisiana,LA,2020-04-11,7518,2020-04-11
Louisiana,LA,2020-04-18,3566,2020-04-18
Louisiana,LA,2020-04-25,2932,2020-04-25
Louisiana,LA,2020-05-02,2628,2020-05-02
Louisiana,LA,2020-05-09,2277,2020-05-09
Louisiana,LA,2020-05-16,2700,2020-05-16
Louisiana,LA,2020-05-23,2808,2020-05-23
Louisiana,LA,2020-05-30,2652,2020-05-30
Louisiana,LA,2020-06-06,2909,2020-06-06
Louisiana,LA,2020-06-13,3797,2020-06-13
Louisiana,LA,2020-06-20,3340,2020-06-20
Louisiana,LA,2020-06-27,5384,2020-06-27
Louisiana,LA,2020-07-04,8520,2020-07-04
Louisiana,LA,2020-07-11,13514,2020-07-11
Louisiana,LA,2020-07-18,11787,2020-07-18
Louisiana,LA,2020-07-25,15144,2020-07-25
Louisiana,LA,2020-08-01,12546,2020-08-01
Louisiana,LA,2020-08-08,12466,2020-08-08
Louisiana,LA,2020-08-15,7991,2020-08-15
Louisiana,LA,2020-08-22,4983,2020-08-22
Louisiana,LA,2020-08-29,5224,2020-08-29
Louisiana,LA,2020-09-05,5415,2020-09-05
Louisiana,LA,2020-09-12,4750,2020-09-12
Louisiana,LA,2020-09-19,4213,2020-09-19
Louisiana,LA,2020-09-26,3830,2020-09-26
Louisiana,LA,2020-10-03,3674,2020-10-03
Louisiana,LA,2020-10-10,4580,2020-10-10
Louisiana,LA,2020-10-17,4320,2020-10-17
Louisiana,LA,2020-10-24,4877,2020-10-24
Louisiana,LA,2020-10-31,4046,2020-10-31
Louisiana,LA,2020-11-07,5066,2020-11-07
Louisiana,LA,2020-11-14,10266,2020-11-14
Louisiana,LA,2020-11-21,14728,2020-11-21
Louisiana,LA,2020-11-28,13893,2020-11-28
Louisiana,LA,2020-12-05,16575,2020-12-05
Louisiana,LA,2020-12-12,17014,2020-12-12
Louisiana,LA,2020-12-19,18243,2020-12-19
Louisiana,LA,2020-12-26,14065,2020-12-26
Louisiana,LA,2021-01-02,18776,2021-01-02
Louisiana,LA,2021-01-09,26156,2021-01-09
Louisiana,LA,2021-01-16,23422,2021-01-16
Louisiana,LA,2021-01-23,15402,2021-01-23
Louisiana,LA,2021-01-30,17021,2021-01-30
Louisiana,LA,2021-02-06,12585,2021-02-06
Louisiana,LA,2021-02-13,8724,2021-02-13
Louisiana,LA,2021-02-20,3702,2021-02-20
Louisiana,LA,2021-02-27,6305,2021-02-27
Louisiana,LA,2021-03-06,4453,2021-03-06
Louisiana,LA,2021-03-13,3437,2021-03-13
Louisiana,LA,2021-03-20,3255,2021-03-20
Louisiana,LA,2021-03-27,3332,2021-03-27
Louisiana,LA,2021-04-03,2400,2021-04-03
Louisiana,LA,2021-04-10,3369,2021-04-10
Louisiana,LA,2021-04-17,3117,2021-04-17
Louisiana,LA,2021-04-24,3586,2021-04-24
Louisiana,LA,2021-05-01,3040,2021-05-01
Louisiana,LA,2021-05-08,3192,2021-05-08
Louisiana,LA,2021-05-15,3060,2021-05-15
Louisiana,LA,2021-05-22,2982,2021-05-22
Louisiana,LA,2021-05-29,2870,2021-05-29
Louisiana,LA,2021-06-05,2296,2021-06-05
Louisiana,LA,2021-06-12,2373,2021-06-12
Louisiana,LA,2021-06-19,2099,2021-06-19
Louisiana,LA,2021-06-26,2068,2021-06-26
Louisiana,LA,2021-07-03,3039,2021-07-03
Louisiana,LA,2021-07-10,4998,2021-07-10
Louisiana,LA,2021-07-17,8387,2021-07-17
Louisiana,LA,2021-07-24,16898,2021-07-24
Louisiana,LA,2021-07-31,28836,2021-07-31
Louisiana,LA,2021-08-07,32224,2021-08-07
Louisiana,LA,2021-08-14,40873,2021-08-14
Louisiana,LA,2021-08-21,35139,2021-08-21
Louisiana,LA,2021-08-28,29881,2021-08-28
Louisiana,LA,2021-09-04,17104,2021-09-04
Louisiana,LA,2021-09-11,15674,2021-09-11
Louisiana,LA,2021-09-18,13063,2021-09-18
Louisiana,LA,2021-09-25,8887,2021-09-25
Louisiana,LA,2021-10-02,7382,2021-10-02
Louisiana,LA,2021-10-09,5423,2021-10-09
Louisiana,LA,2021-10-16,4545,2021-10-16
Louisiana,LA,2021-10-23,3757,2021-10-23
Louisiana,LA,2021-10-30,2840,2021-10-30
Louisiana,LA,2021-11-06,3378,2021-11-06
Louisiana,LA,2021-11-13,2505,2021-11-13
Louisiana,LA,2021-11-20,2976,2021-11-20
Louisiana,LA,2021-11-27,1721,2021-11-27
Louisiana,LA,2021-12-04,3738,2021-12-04
Louisiana,LA,2021-12-11,3146,2021-12-11
Louisiana,LA,2021-12-18,4733,2021-12-18
Louisiana,LA,2021-12-25,9705,2021-12-25
Louisiana,LA,2022-01-01,38322,2022-01-01
Louisiana,LA,2022-01-08,79733,2022-01-08
Louisiana,LA,2022-01-15,88195,2022-01-15
Louisiana,LA,2022-01-22,63399,2022-01-22
Louisiana,LA,2022-01-29,100108,2022-01-29
Louisiana,LA,2022-02-05,32245,2022-02-05
Louisiana,LA,2022-02-12,18023,2022-02-12
Louisiana,LA,2022-02-19,9066,2022-02-19
Louisiana,LA,2022-02-26,6173,2022-02-26
Louisiana,LA,2022-03-05,2408,2022-03-05
Louisiana,LA,2022-03-12,1608,2022-03-12
Louisiana,LA,2022-03-19,1345,2022-03-19
Louisiana,LA,2022-03-26,848,2022-03-26
Louisiana,LA,2022-04-02,667,2022-04-02
Louisiana,LA,2022-04-09,966,2022-04-09
Louisiana,LA,2022-04-16,1171,2022-04-16
Louisiana,LA,2022-04-23,1461,2022-04-23
Louisiana,LA,2022-04-30,1900,2022-04-30
Louisiana,LA,2022-05-07,2527,2022-05-07
Louisiana,LA,2022-05-14,3885,2022-05-14
Louisiana,LA,2022-05-21,6006,2022-05-21
Louisiana,LA,2022-05-28,6719,2022-05-28
Louisiana,LA,2022-06-04,8077,2022-06-04
Louisiana,LA,2022-06-11,9573,2022-06-11
Louisiana,LA,2022-06-18,8170,2022-06-18
Louisiana,LA,2022-06-25,13893,2022-06-25
Louisiana,LA,2022-07-02,13968,2022-07-02
Louisiana,LA,2022-07-09,15535,2022-07-09
Louisiana,LA,2022-07-16,18949,2022-07-16
Louisiana,LA,2022-07-23,18230,2022-07-23
Louisiana,LA,2022-07-30,14123,2022-07-30
Louisiana,LA,2022-08-06,11798,2022-08-06
Louisiana,LA,2022-08-13,10801,2022-08-13
Louisiana,LA,2022-08-20,10552,2022-08-20
Louisiana,LA,2022-08-27,11634,2022-08-27
Louisiana,LA,2022-09-03,11074,2022-09-03
Louisiana,LA,2022-09-10,9360,2022-09-10
Louisiana,LA,2022-09-17,5618,2022-09-17
Louisiana,LA,2022-09-24,3992,2022-09-24
Louisiana,LA,2022-10-01,2795,2022-10-01
Louisiana,LA,2022-10-08,2059,2022-10-08
Louisiana,LA,2022-10-15,1959,2022-10-15
Louisiana,LA,2022-10-22,558,2022-10-22
Louisiana,LA,2022-10-29,1567,2022-10-29
Louisiana,LA,2022-11-05,1946,2022-11-05
Louisiana,LA,2022-11-12,2321,2022-11-12
Louisiana,LA,2022-11-19,1873,2022-11-19
Louisiana,LA,2022-11-26,2868,2022-11-26
Louisiana,LA,2022-12-03,2651,2022-12-03
Louisiana,LA,2022-12-10,4453,2022-12-10
Louisiana,LA,2022-12-17,4724,2022-12-17
Louisiana,LA,2022-12-24,25438,2022-12-24
Louisiana,LA,2022-12-31,6406,2022-12-31
Louisiana,LA,2023-01-07,7090,2023-01-07
Louisiana,LA,2023-01-14,6849,2023-01-14
Louisiana,LA,2023-01-21,5205,2023-01-21
Louisiana,LA,2023-01-28,5019,2023-01-28
Louisiana,LA,2023-02-04,10232,2023-02-04
Louisiana,LA,2023-02-11,6972,2023-02-11
Louisiana,LA,2023-02-18,5147,2023-02-18
Louisiana,LA,2023-02-25,5478,2023-02-25
Louisiana,LA,2023-03-04,4566,2023-03-04
Louisiana,LA,2023-03-11,3139,2023-03-11
Maine,ME,2020-01-25,0,2020-01-25
Maine,ME,2020-02-01,0,2020-02-01
Maine,ME,2020-02-08,0,2020-02-08
Maine,ME,2020-02-15,0,2020-02-15
Maine,ME,2020-02-22,0,2020-02-22
Maine,ME,2020-02-29,0,2020-02-29
Maine,ME,2020-03-07,0,2020-03-07
Maine,ME,2020-03-14,3,2020-03-14
Maine,ME,2020-03-21,69,2020-03-21
Maine,ME,2020-03-28,141,2020-03-28
Maine,ME,2020-04-04,245,2020-04-04
Maine,ME,2020-04-11,160,2020-04-11
Maine,ME,2020-04-18,231,2020-04-18
Maine,ME,2020-04-25,118,2020-04-25
Maine,ME,2020-05-02,188,2020-05-02
Maine,ME,2020-05-09,255,2020-05-09
Maine,ME,2020-05-16,240,2020-05-16
Maine,ME,2020-05-23,365,2020-05-23
Maine,ME,2020-05-30,269,2020-05-30
Maine,ME,2020-06-06,242,2020-06-06
Maine,ME,2020-06-13,233,2020-06-13
Maine,ME,2020-06-20,181,2020-06-20
Maine,ME,2020-06-27,216,2020-06-27
Maine,ME,2020-07-04,243,2020-07-04
Maine,ME,2020-07-11,123,2020-07-11
Maine,ME,2020-07-18,125,2020-07-18
Maine,ME,2020-07-25,147,2020-07-25
Maine,ME,2020-08-01,147,2020-08-01
Maine,ME,2020-08-08,91,2020-08-08
Maine,ME,2020-08-15,116,2020-08-15
Maine,ME,2020-08-22,174,2020-08-22
Maine,ME,2020-08-29,174,2020-08-29
Maine,ME,2020-09-05,141,2020-09-05
Maine,ME,2020-09-12,203,2020-09-12
Maine,ME,2020-09-19,200,2020-09-19
Maine,ME,2020-09-26,224,2020-09-26
Maine,ME,2020-10-03,226,2020-10-03
Maine,ME,2020-10-10,211,2020-10-10
Maine,ME,2020-10-17,217,2020-10-17
Maine,ME,2020-10-24,224,2020-10-24
Maine,ME,2020-10-31,526,2020-10-31
Maine,ME,2020-11-07,938,2020-11-07
Maine,ME,2020-11-14,1191,2020-11-14
Maine,ME,2020-11-21,1332,2020-11-21
Maine,ME,2020-11-28,1165,2020-11-28
Maine,ME,2020-12-05,1839,2020-12-05
Maine,ME,2020-12-12,2493,2020-12-12
Maine,ME,2020-12-19,3118,2020-12-19
Maine,ME,2020-12-26,2809,2020-12-26
Maine,ME,2021-01-02,3698,2021-01-02
Maine,ME,2021-01-09,3774,2021-01-09
Maine,ME,2021-01-16,4200,2021-01-16
Maine,ME,2021-01-23,3379,2021-01-23
Maine,ME,2021-01-30,2570,2021-01-30
Maine,ME,2021-02-06,1897,2021-02-06
Maine,ME,2021-02-13,1360,2021-02-13
Maine,ME,2021-02-20,942,2021-02-20
Maine,ME,2021-02-27,1126,2021-02-27
Maine,ME,2021-03-06,1146,2021-03-06
Maine,ME,2021-03-13,1224,2021-03-13
Maine,ME,2021-03-20,1430,2021-03-20
Maine,ME,2021-03-27,1360,2021-03-27
Maine,ME,2021-04-03,1817,2021-04-03
Maine,ME,2021-04-10,2275,2021-04-10
Maine,ME,2021-04-17,3194,2021-04-17
Maine,ME,2021-04-24,2673,2021-04-24
Maine,ME,2021-05-01,2004,2021-05-01
Maine,ME,2021-05-08,2135,2021-05-08
Maine,ME,2021-05-15,1773,2021-05-15
Maine,ME,2021-05-22,1339,2021-05-22
Maine,ME,2021-05-29,795,2021-05-29
Maine,ME,2021-06-05,497,2021-06-05
Maine,ME,2021-06-12,386,2021-06-12
Maine,ME,2021-06-19,253,2021-06-19
Maine,ME,2021-06-26,170,2021-06-26
Maine,ME,2021-07-03,135,2021-07-03
Maine,ME,2021-07-10,121,2021-07-10
Maine,ME,2021-07-17,256,2021-07-17
Maine,ME,2021-07-24,429,2021-07-24
Maine,ME,2021-07-31,558,2021-07-31
Maine,ME,2021-08-07,843,2021-08-07
Maine,ME,2021-08-14,1218,2021-08-14
Maine,ME,2021-08-21,1138,2021-08-21
Maine,ME,2021-08-28,1721,2021-08-28
Maine,ME,2021-09-04,2688,2021-09-04
Maine,ME,2021-09-11,2444,2021-09-11
Maine,ME,2021-09-18,3396,2021-09-18
Maine,ME,2021-09-25,3283,2021-09-25
Maine,ME,2021-10-02,4276,2021-10-02
Maine,ME,2021-10-09,3480,2021-10-09
Maine,ME,2021-10-16,2793,2021-10-16
Maine,ME,2021-10-23,3244,2021-10-23
Maine,ME,2021-10-30,3292,2021-10-30
Maine,ME,2021-11-06,3513,2021-11-06
Maine,ME,2021-11-13,3373,2021-11-13
Maine,ME,2021-11-20,4720,2021-11-20
Maine,ME,2021-11-27,2626,2021-11-27
Maine,ME,2021-12-04,4629,2021-12-04
Maine,ME,2021-12-11,6879,2021-12-11
Maine,ME,2021-12-18,6403,2021-12-18
Maine,ME,2021-12-25,5380,2021-12-25
Maine,ME,2022-01-01,4956,2022-01-01
Maine,ME,2022-01-08,6640,2022-01-08
Maine,ME,2022-01-15,7481,2022-01-15
Maine,ME,2022-01-22,6041,2022-01-22
Maine,ME,2022-01-29,7327,2022-01-29
Maine,ME,2022-02-05,6785,2022-02-05
Maine,ME,2022-02-12,6687,2022-02-12
Maine,ME,2022-02-19,26073,2022-02-19
Maine,ME,2022-02-26,12350,2022-02-26
Maine,ME,2022-03-05,4600,2022-03-05
Maine,ME,2022-03-12,1573,2022-03-12
Maine,ME,2022-03-19,1403,2022-03-19
Maine,ME,2022-03-26,1143,2022-03-26
Maine,ME,2022-04-02,1419,2022-04-02
Maine,ME,2022-04-09,1459,2022-04-09
Maine,ME,2022-04-16,2369,2022-04-16
Maine,ME,2022-04-23,1947,2022-04-23
Maine,ME,2022-04-30,3047,2022-04-30
Maine,ME,2022-05-07,5609,2022-05-07
Maine,ME,2022-05-14,4166,2022-05-14
Maine,ME,2022-05-21,4203,2022-05-21
Maine,ME,2022-05-28,3514,2022-05-28
Maine,ME,2022-06-04,1794,2022-06-04
Maine,ME,2022-06-11,1739,2022-06-11
Maine,ME,2022-06-18,1602,2022-06-18
Maine,ME,2022-06-25,1135,2022-06-25
Maine,ME,2022-07-02,1489,2022-07-02
Maine,ME,2022-07-09,1265,2022-07-09
Maine,ME,2022-07-16,1527,2022-07-16
Maine,ME,2022-07-23,1378,2022-07-23
Maine,ME,2022-07-30,1498,2022-07-30
Maine,ME,2022-08-06,1462,2022-08-06
Maine,ME,2022-08-13,1462,2022-08-13
Maine,ME,2022-08-20,1482,2022-08-20
Maine,ME,2022-08-27,1703,2022-08-27
Maine,ME,2022-09-03,1505,2022-09-03
Maine,ME,2022-09-10,1270,2022-09-10
Maine,ME,2022-09-17,1686,2022-09-17
Maine,ME,2022-09-24,1676,2022-09-24
Maine,ME,2022-10-01,1810,2022-10-01
Maine,ME,2022-10-08,1931,2022-10-08
Maine,ME,2022-10-15,1859,2022-10-15
Maine,ME,2022-10-22,1925,2022-10-22
Maine,ME,2022-10-29,1480,2022-10-29
Maine,ME,2022-11-05,1325,2022-11-05
Maine,ME,2022-11-12,930,2022-11-12
Maine,ME,2022-11-19,854,2022-11-19
Maine,ME,2022-11-26,492,2022-11-26
Maine,ME,2022-12-03,1218,2022-12-03
Maine,ME,2022-12-10,1207,2022-12-10
Maine,ME,2022-12-17,1219,2022-12-17
Maine,ME,2022-12-24,1109,2022-12-24
Maine,ME,2022-12-31,1047,2022-12-31
Maine,ME,2023-01-07,1290,2023-01-07
Maine,ME,2023-01-14,1296,2023-01-14
Maine,ME,2023-01-21,1176,2023-01-21
Maine,ME,2023-01-28,1084,2023-01-28
Maine,ME,2023-02-04,1138,2023-02-04
Maine,ME,2023-02-11,1250,2023-02-11
Maine,ME,2023-02-18,237,2023-02-18
Maine,ME,2023-02-25,950,2023-02-25
Maine,ME,2023-03-04,1692,2023-03-04
Maine,ME,2023-03-11,1370,2023-03-11
Maryland,MD,2020-01-25,0,2020-01-25
Maryland,MD,2020-02-01,0,2020-02-01
Maryland,MD,2020-02-08,0,2020-02-08
Maryland,MD,2020-02-15,0,2020-02-15
Maryland,MD,2020-02-22,0,2020-02-22
Maryland,MD,2020-02-29,0,2020-02-29
Maryland,MD,2020-03-07,3,2020-03-07
Maryland,MD,2020-03-14,24,2020-03-14
Maryland,MD,2020-03-21,172,2020-03-21
Maryland,MD,2020-03-28,802,2020-03-28
Maryland,MD,2020-04-04,2130,2020-04-04
Maryland,MD,2020-04-11,4569,2020-04-11
Maryland,MD,2020-04-18,4632,2020-04-18
Maryland,MD,2020-04-25,5440,2020-04-25
Maryland,MD,2020-05-02,6707,2020-05-02
Maryland,MD,2020-05-09,7061,2020-05-09
Maryland,MD,2020-05-16,6434,2020-05-16
Maryland,MD,2020-05-23,7527,2020-05-23
Maryland,MD,2020-05-30,6520,2020-05-30
Maryland,MD,2020-06-06,5467,2020-06-06
Maryland,MD,2020-06-13,3823,2020-06-13
Maryland,MD,2020-06-20,2651,2020-06-20
Maryland,MD,2020-06-27,2494,2020-06-27
Maryland,MD,2020-07-04,2891,2020-07-04
Maryland,MD,2020-07-11,3126,2020-07-11
Maryland,MD,2020-07-18,4739,2020-07-18
Maryland,MD,2020-07-25,5848,2020-07-25
Maryland,MD,2020-08-01,6311,2020-08-01
Maryland,MD,2020-08-08,5216,2020-08-08
Maryland,MD,2020-08-15,5112,2020-08-15
Maryland,MD,2020-08-22,3830,2020-08-22
Maryland,MD,2020-08-29,3771,2020-08-29
Maryland,MD,2020-09-05,4313,2020-09-05
Maryland,MD,2020-09-12,3926,2020-09-12
Maryland,MD,2020-09-19,4211,2020-09-19
Maryland,MD,2020-09-26,3228,2020-09-26
Maryland,MD,2020-10-03,3847,2020-10-03
Maryland,MD,2020-10-10,3976,2020-10-10
Maryland,MD,2020-10-17,4332,2020-10-17
Maryland,MD,2020-10-24,4360,2020-10-24
Maryland,MD,2020-10-31,5794,2020-10-31
Maryland,MD,2020-11-07,7634,2020-11-07
Maryland,MD,2020-11-14,11175,2020-11-14
Maryland,MD,2020-11-21,15881,2020-11-21
Maryland,MD,2020-11-28,14477,2020-11-28
Maryland,MD,2020-12-05,17936,2020-12-05
Maryland,MD,2020-12-12,19625,2020-12-12
Maryland,MD,2020-12-19,16745,2020-12-19
Maryland,MD,2020-12-26,16686,2020-12-26
Maryland,MD,2021-01-02,17731,2021-01-02
Maryland,MD,2021-01-09,20193,2021-01-09
Maryland,MD,2021-01-16,20667,2021-01-16
Maryland,MD,2021-01-23,15276,2021-01-23
Maryland,MD,2021-01-30,13419,2021-01-30
Maryland,MD,2021-02-06,9358,2021-02-06
Maryland,MD,2021-02-13,8052,2021-02-13
Maryland,MD,2021-02-20,5601,2021-02-20
Maryland,MD,2021-02-27,5535,2021-02-27
Maryland,MD,2021-03-06,5338,2021-03-06
Maryland,MD,2021-03-13,5971,2021-03-13
Maryland,MD,2021-03-20,6435,2021-03-20
Maryland,MD,2021-03-27,7693,2021-03-27
Maryland,MD,2021-04-03,8951,2021-04-03
Maryland,MD,2021-04-10,9587,2021-04-10
Maryland,MD,2021-04-17,9612,2021-04-17
Maryland,MD,2021-04-24,7492,2021-04-24
Maryland,MD,2021-05-01,5989,2021-05-01
Maryland,MD,2021-05-08,4351,2021-05-08
Maryland,MD,2021-05-15,2944,2021-05-15
Maryland,MD,2021-05-22,2413,2021-05-22
Maryland,MD,2021-05-29,1480,2021-05-29
Maryland,MD,2021-06-05,943,2021-06-05
Maryland,MD,2021-06-12,712,2021-06-12
Maryland,MD,2021-06-19,514,2021-06-19
Maryland,MD,2021-06-26,381,2021-06-26
Maryland,MD,2021-07-03,457,2021-07-03
Maryland,MD,2021-07-10,572,2021-07-10
Maryland,MD,2021-07-17,924,2021-07-17
Maryland,MD,2021-07-24,1612,2021-07-24
Maryland,MD,2021-07-31,2905,2021-07-31
Maryland,MD,2021-08-07,4568,2021-08-07
Maryland,MD,2021-08-14,5967,2021-08-14
Maryland,MD,2021-08-21,6895,2021-08-21
Maryland,MD,2021-08-28,7937,2021-08-28
Maryland,MD,2021-09-04,8314,2021-09-04
Maryland,MD,2021-09-11,7164,2021-09-11
Maryland,MD,2021-09-18,8668,2021-09-18
Maryland,MD,2021-09-25,8629,2021-09-25
Maryland,MD,2021-10-02,8467,2021-10-02
Maryland,MD,2021-10-09,7729,2021-10-09
Maryland,MD,2021-10-16,6793,2021-10-16
Maryland,MD,2021-10-23,5687,2021-10-23
Maryland,MD,2021-10-30,5268,2021-10-30
Maryland,MD,2021-11-06,4721,2021-11-06
Maryland,MD,2021-11-13,5451,2021-11-13
Maryland,MD,2021-11-20,6207,2021-11-20
Maryland,MD,2021-11-27,6286,2021-11-27
Maryland,MD,2021-12-04,9380,2021-12-04
Maryland,MD,2021-12-11,8877,2021-12-11
Maryland,MD,2021-12-18,16747,2021-12-18
Maryland,MD,2021-12-25,42790,2021-12-25
Maryland,MD,2022-01-01,74630,2022-01-01
Maryland,MD,2022-01-08,92933,2022-01-08
Maryland,MD,2022-01-15,82097,2022-01-15
Maryland,MD,2022-01-22,42099,2022-01-22
Maryland,MD,2022-01-29,21388,2022-01-29
Maryland,MD,2022-02-05,11742,2022-02-05
Maryland,MD,2022-02-12,6528,2022-02-12
Maryland,MD,2022-02-19,4537,2022-02-19
Maryland,MD,2022-02-26,4462,2022-02-26
Maryland,MD,2022-03-05,2781,2022-03-05
Maryland,MD,2022-03-12,2142,2022-03-12
Maryland,MD,2022-03-19,2104,2022-03-19
Maryland,MD,2022-03-26,1961,2022-03-26
Maryland,MD,2022-04-02,1860,2022-04-02
Maryland,MD,2022-04-09,3001,2022-04-09
Maryland,MD,2022-04-16,4129,2022-04-16
Maryland,MD,2022-04-23,5433,2022-04-23
Maryland,MD,2022-04-30,6613,2022-04-30
Maryland,MD,2022-05-07,8243,2022-05-07
Maryland,MD,2022-05-14,12162,2022-05-14
Maryland,MD,2022-05-21,16083,2022-05-21
Maryland,MD,2022-05-28,15403,2022-05-28
Maryland,MD,2022-06-04,12533,2022-06-04
Maryland,MD,2022-06-11,11488,2022-06-11
Maryland,MD,2022-06-18,10006,2022-06-18
Maryland,MD,2022-06-25,8691,2022-06-25
Maryland,MD,2022-07-02,10229,2022-07-02
Maryland,MD,2022-07-09,9127,2022-07-09
Maryland,MD,2022-07-16,11317,2022-07-16
Maryland,MD,2022-07-23,11161,2022-07-23
Maryland,MD,2022-07-30,11483,2022-07-30
Maryland,MD,2022-08-06,11005,2022-08-06
Maryland,MD,2022-08-13,10930,2022-08-13
Maryland,MD,2022-08-20,8977,2022-08-20
Maryland,MD,2022-08-27,7998,2022-08-27
Maryland,MD,2022-09-03,7221,2022-09-03
Maryland,MD,2022-09-10,6287,2022-09-10
Maryland,MD,2022-09-17,6912,2022-09-17
Maryland,MD,2022-09-24,6012,2022-09-24
Maryland,MD,2022-10-01,5285,2022-10-01
Maryland,MD,2022-10-08,4633,2022-10-08
Maryland,MD,2022-10-15,4148,2022-10-15
Maryland,MD,2022-10-22,4466,2022-10-22
Maryland,MD,2022-10-29,4461,2022-10-29
Maryland,MD,2022-11-05,4835,2022-11-05
Maryland,MD,2022-11-12,3983,2022-11-12
Maryland,MD,2022-11-19,4800,2022-11-19
Maryland,MD,2022-11-26,2818,2022-11-26
Maryland,MD,2022-12-03,6682,2022-12-03
Maryland,MD,2022-12-10,6234,2022-12-10
Maryland,MD,2022-12-17,6737,2022-12-17
Maryland,MD,2022-12-24,7569,2022-12-24
Maryland,MD,2022-12-31,6836,2022-12-31
Maryland,MD,2023-01-07,7465,2023-01-07
Maryland,MD,2023-01-14,7396,2023-01-14
Maryland,MD,2023-01-21,4880,2023-01-21
Maryland,MD,2023-01-28,5931,2023-01-28
Maryland,MD,2023-02-04,4421,2023-02-04
Maryland,MD,2023-02-11,4534,2023-02-11
Maryland,MD,2023-02-18,4010,2023-02-18
Maryland,MD,2023-02-25,3249,2023-02-25
Maryland,MD,2023-03-04,2941,2023-03-04
Maryland,MD,2023-03-11,2236,2023-03-11
Massachusetts,MA,2020-01-25,0,2020-01-25
Massachusetts,MA,2020-02-01,1,2020-02-01
Massachusetts,MA,2020-02-08,1,2020-02-08
Massachusetts,MA,2020-02-15,0,2020-02-15
Massachusetts,MA,2020-02-22,0,2020-02-22
Massachusetts,MA,2020-02-29,0,2020-02-29
Massachusetts,MA,2020-03-07,70,2020-03-07
Massachusetts,MA,2020-03-14,223,2020-03-14
