state,USPS,datew,incidD,date,out,no,back_date
South Carolina,SC,8/15/2020,253,8/15/2020,0,,
South Carolina,SC,8/22/2020,233,8/22/2020,0,,
South Carolina,SC,8/29/2020,205,8/29/2020,0,,
South Carolina,SC,9/5/2020,179,9/5/2020,0,,
South Carolina,SC,9/12/2020,163,9/12/2020,0,,
South Carolina,SC,9/19/2020,148,9/19/2020,0,,
South Carolina,SC,9/26/2020,135,9/26/2020,0,,
South Carolina,SC,10/3/2020,119,10/3/2020,0,,
South Carolina,SC,10/10/2020,109,10/10/2020,0,,
South Carolina,SC,10/17/2020,86,10/17/2020,0,,
South Carolina,SC,10/24/2020,156,10/24/2020,0,,
South Carolina,SC,10/31/2020,142,10/31/2020,0,,
South Carolina,SC,11/7/2020,80,11/7/2020,0,,
South Carolina,SC,11/14/2020,95,11/14/2020,0,,
South Carolina,SC,11/21/2020,164,11/21/2020,0,,
South Carolina,SC,11/28/2020,72,11/28/2020,0,,
South Carolina,SC,12/5/2020,171,12/5/2020,0,,
South Carolina,SC,12/12/2020,168,12/12/2020,0,,
South Carolina,SC,12/19/2020,210,12/19/2020,0,,
South Carolina,SC,12/26/2020,229,12/26/2020,0,,
South Carolina,SC,1/2/2021,261,1/2/2021,0,,
South Carolina,SC,1/9/2021,373,1/9/2021,0,,
South Carolina,SC,1/16/2021,350,1/16/2021,0,,
South Carolina,SC,1/23/2021,371,1/23/2021,0,,
South Carolina,SC,1/30/2021,535,1/30/2021,0,,
South Carolina,SC,2/6/2021,597,2/6/2021,1,210,10/1/2020
South Carolina,SC,2/13/2021,300,2/13/2021,0,,
South Carolina,SC,2/20/2021,345,2/20/2021,0,,
South Carolina,SC,2/27/2021,242,2/27/2021,0,,
South Carolina,SC,3/6/2021,221,3/6/2021,0,,
South Carolina,SC,3/13/2021,151,3/13/2021,0,,
South Carolina,SC,3/20/2021,107,3/20/2021,0,,
South Carolina,SC,3/27/2021,127,3/27/2021,0,,
South Carolina,SC,4/3/2021,92,4/3/2021,0,,
South Carolina,SC,4/10/2021,77,4/10/2021,0,,
South Carolina,SC,4/17/2021,48,4/17/2021,0,,
South Carolina,SC,4/24/2021,93,4/24/2021,0,,
South Carolina,SC,5/1/2021,92,5/1/2021,0,,
South Carolina,SC,5/8/2021,80,5/8/2021,0,,
South Carolina,SC,5/15/2021,52,5/15/2021,0,,
South Carolina,SC,5/22/2021,36,5/22/2021,0,,
South Carolina,SC,5/29/2021,54,5/29/2021,0,,
South Carolina,SC,6/5/2021,24,6/5/2021,0,,
South Carolina,SC,6/12/2021,24,6/12/2021,0,,
South Carolina,SC,6/19/2021,24,6/19/2021,0,,
South Carolina,SC,6/26/2021,27,6/26/2021,0,,
South Carolina,SC,7/3/2021,21,7/3/2021,0,,
South Carolina,SC,7/10/2021,16,7/10/2021,0,,
South Carolina,SC,7/17/2021,22,7/17/2021,0,,
South Carolina,SC,7/24/2021,26,7/24/2021,0,,
South Carolina,SC,7/31/2021,26,7/31/2021,0,,
South Carolina,SC,8/7/2021,46,8/7/2021,0,,
South Carolina,SC,8/14/2021,89,8/14/2021,0,,
South Carolina,SC,8/21/2021,174,8/21/2021,0,,
South Carolina,SC,8/28/2021,239,8/28/2021,0,,
South Carolina,SC,9/4/2021,329,9/4/2021,0,,
South Carolina,SC,9/11/2021,368,9/11/2021,0,,
South Carolina,SC,9/18/2021,465,9/18/2021,0,,
South Carolina,SC,9/25/2021,466,9/25/2021,0,,
South Carolina,SC,10/2/2021,490,10/2/2021,0,,
South Carolina,SC,10/9/2021,359,10/9/2021,0,,
South Carolina,SC,10/16/2021,303,10/16/2021,0,,
South Carolina,SC,10/23/2021,240,10/23/2021,0,,
South Carolina,SC,10/30/2021,244,10/30/2021,0,,
South Carolina,SC,11/6/2021,125,11/6/2021,0,,
South Carolina,SC,11/13/2021,142,11/13/2021,0,,
South Carolina,SC,11/20/2021,113,11/20/2021,0,,
South Carolina,SC,11/27/2021,95,11/27/2021,0,,
South Carolina,SC,12/4/2021,83,12/4/2021,0,,
South Carolina,SC,12/11/2021,103,12/11/2021,0,,
South Carolina,SC,12/18/2021,86,12/18/2021,0,,
South Carolina,SC,12/25/2021,89,12/25/2021,0,,
South Carolina,SC,1/1/2022,86,1/1/2022,0,,
South Carolina,SC,1/8/2022,110,1/8/2022,0,,
South Carolina,SC,1/15/2022,168,1/15/2022,0,,
South Carolina,SC,1/22/2022,194,1/22/2022,0,,
South Carolina,SC,1/29/2022,158,1/29/2022,0,,
South Carolina,SC,2/5/2022,525,2/5/2022,0,,
South Carolina,SC,2/12/2022,345,2/12/2022,0,,
South Carolina,SC,2/19/2022,397,2/19/2022,0,,
South Carolina,SC,2/26/2022,257,2/26/2022,0,,
South Carolina,SC,3/5/2022,171,3/5/2022,0,,
South Carolina,SC,3/12/2022,411,3/12/2022,0,,
South Carolina,SC,3/19/2022,8,3/19/2022,0,,
South Carolina,SC,3/26/2022,113,3/26/2022,0,,
South Carolina,SC,4/2/2022,98,4/2/2022,0,,
South Carolina,SC,4/9/2022,59,4/9/2022,0,,
South Carolina,SC,4/16/2022,48,4/16/2022,0,,
South Carolina,SC,4/23/2022,36,4/23/2022,0,,
South Carolina,SC,4/30/2022,33,4/30/2022,0,,
South Carolina,SC,5/7/2022,246,5/7/2022,0,,
South Carolina,SC,5/14/2022,24,5/14/2022,0,,
South Carolina,SC,5/21/2022,22,5/21/2022,0,,
South Carolina,SC,5/28/2022,14,5/28/2022,0,,
South Carolina,SC,6/4/2022,2,6/4/2022,0,,
South Carolina,SC,6/11/2022,63,6/11/2022,0,,
South Carolina,SC,6/18/2022,25,6/18/2022,0,,
South Carolina,SC,6/25/2022,12,6/25/2022,0,,
South Carolina,SC,7/2/2022,26,7/2/2022,0,,
South Carolina,SC,7/9/2022,10,7/9/2022,0,,
South Carolina,SC,7/16/2022,12,7/16/2022,0,,
South Carolina,SC,7/23/2022,77,7/23/2022,0,,
South Carolina,SC,7/30/2022,60,7/30/2022,0,,
South Carolina,SC,8/6/2022,16,8/6/2022,0,,
South Carolina,SC,8/13/2022,7,8/13/2022,0,,
South Carolina,SC,8/20/2022,12,8/20/2022,0,,
South Carolina,SC,8/27/2022,18,8/27/2022,0,,
South Carolina,SC,9/3/2022,18,9/3/2022,0,,
South Carolina,SC,9/10/2022,36,9/10/2022,0,,
South Carolina,SC,9/17/2022,17,9/17/2022,0,,
South Carolina,SC,9/24/2022,15,9/24/2022,0,,
South Carolina,SC,10/1/2022,34,10/1/2022,0,,
South Carolina,SC,10/8/2022,25,10/8/2022,0,,
South Carolina,SC,10/15/2022,78,10/15/2022,0,,
South Carolina,SC,10/22/2022,59,10/22/2022,0,,
South Carolina,SC,10/29/2022,51,10/29/2022,0,,
South Carolina,SC,11/5/2022,55,11/5/2022,0,,
South Carolina,SC,11/12/2022,27,11/12/2022,0,,
South Carolina,SC,11/19/2022,19,11/19/2022,0,,
South Carolina,SC,11/26/2022,28,11/26/2022,0,,
South Carolina,SC,12/3/2022,4,12/3/2022,0,,
South Carolina,SC,12/10/2022,47,12/10/2022,0,,
South Carolina,SC,12/17/2022,25,12/17/2022,0,,
South Carolina,SC,12/24/2022,28,12/24/2022,0,,
South Carolina,SC,12/31/2022,23,12/31/2022,0,,
South Carolina,SC,1/7/2023,15,1/7/2023,0,,
South Carolina,SC,1/14/2023,134,1/14/2023,0,,
South Carolina,SC,1/21/2023,86,1/21/2023,0,,
South Carolina,SC,1/28/2023,24,1/28/2023,0,,
South Carolina,SC,2/4/2023,133,2/4/2023,0,,
South Carolina,SC,2/11/2023,104,2/11/2023,0,,
South Carolina,SC,2/18/2023,63,2/18/2023,0,,
South Carolina,SC,2/25/2023,97,2/25/2023,0,,
South Carolina,SC,3/4/2023,42,3/4/2023,0,,
South Carolina,SC,3/11/2023,68,3/11/2023,0,,
South Dakota,SD,1/25/2020,0,1/25/2020,0,,
South Dakota,SD,2/1/2020,0,2/1/2020,0,,
South Dakota,SD,2/8/2020,0,2/8/2020,0,,
South Dakota,SD,2/15/2020,0,2/15/2020,0,,
South Dakota,SD,2/22/2020,0,2/22/2020,0,,
South Dakota,SD,2/29/2020,0,2/29/2020,0,,
South Dakota,SD,3/7/2020,0,3/7/2020,0,,
South Dakota,SD,3/14/2020,1,3/14/2020,0,,
South Dakota,SD,3/21/2020,0,3/21/2020,0,,
South Dakota,SD,3/28/2020,0,3/28/2020,0,,
South Dakota,SD,4/4/2020,1,4/4/2020,0,,
South Dakota,SD,4/11/2020,4,4/11/2020,0,,
South Dakota,SD,4/18/2020,1,4/18/2020,0,,
South Dakota,SD,4/25/2020,3,4/25/2020,0,,
South Dakota,SD,5/2/2020,11,5/2/2020,0,,
South Dakota,SD,5/9/2020,13,5/9/2020,0,,
South Dakota,SD,5/16/2020,10,5/16/2020,0,,
South Dakota,SD,5/23/2020,6,5/23/2020,0,,
South Dakota,SD,5/30/2020,12,5/30/2020,0,,
South Dakota,SD,6/6/2020,3,6/6/2020,0,,
South Dakota,SD,6/13/2020,10,6/13/2020,0,,
South Dakota,SD,6/20/2020,6,6/20/2020,0,,
South Dakota,SD,6/27/2020,10,6/27/2020,0,,
South Dakota,SD,7/4/2020,6,7/4/2020,0,,
South Dakota,SD,7/11/2020,12,7/11/2020,0,,
South Dakota,SD,7/18/2020,7,7/18/2020,0,,
South Dakota,SD,7/25/2020,6,7/25/2020,0,,
South Dakota,SD,8/1/2020,12,8/1/2020,0,,
South Dakota,SD,8/8/2020,12,8/8/2020,0,,
South Dakota,SD,8/15/2020,6,8/15/2020,0,,
South Dakota,SD,8/22/2020,8,8/22/2020,0,,
South Dakota,SD,8/29/2020,7,8/29/2020,0,,
South Dakota,SD,9/5/2020,6,9/5/2020,0,,
South Dakota,SD,9/12/2020,10,9/12/2020,0,,
South Dakota,SD,9/19/2020,17,9/19/2020,0,,
South Dakota,SD,9/26/2020,18,9/26/2020,0,,
South Dakota,SD,10/3/2020,30,10/3/2020,0,,
South Dakota,SD,10/10/2020,38,10/10/2020,0,,
South Dakota,SD,10/17/2020,29,10/17/2020,0,,
South Dakota,SD,10/24/2020,51,10/24/2020,0,,
South Dakota,SD,10/31/2020,59,10/31/2020,0,,
South Dakota,SD,11/7/2020,98,11/7/2020,0,,
South Dakota,SD,11/14/2020,98,11/14/2020,0,,
South Dakota,SD,11/21/2020,156,11/21/2020,0,,
South Dakota,SD,11/28/2020,165,11/28/2020,0,,
South Dakota,SD,12/5/2020,149,12/5/2020,0,,
South Dakota,SD,12/12/2020,152,12/12/2020,0,,
South Dakota,SD,12/19/2020,107,12/19/2020,0,,
South Dakota,SD,12/26/2020,96,12/26/2020,0,,
South Dakota,SD,1/2/2021,55,1/2/2021,0,,
South Dakota,SD,1/9/2021,69,1/9/2021,0,,
South Dakota,SD,1/16/2021,63,1/16/2021,0,,
South Dakota,SD,1/23/2021,63,1/23/2021,0,,
South Dakota,SD,1/30/2021,79,1/30/2021,0,,
South Dakota,SD,2/6/2021,29,2/6/2021,0,,
South Dakota,SD,2/13/2021,34,2/13/2021,0,,
South Dakota,SD,2/20/2021,21,2/20/2021,0,,
South Dakota,SD,2/27/2021,27,2/27/2021,0,,
South Dakota,SD,3/6/2021,12,3/6/2021,0,,
South Dakota,SD,3/13/2021,11,3/13/2021,0,,
South Dakota,SD,3/20/2021,13,3/20/2021,0,,
South Dakota,SD,3/27/2021,11,3/27/2021,0,,
South Dakota,SD,4/3/2021,5,4/3/2021,0,,
South Dakota,SD,4/10/2021,8,4/10/2021,0,,
South Dakota,SD,4/17/2021,7,4/17/2021,0,,
South Dakota,SD,4/24/2021,5,4/24/2021,0,,
South Dakota,SD,5/1/2021,9,5/1/2021,0,,
South Dakota,SD,5/8/2021,13,5/8/2021,0,,
South Dakota,SD,5/15/2021,11,5/15/2021,0,,
South Dakota,SD,5/22/2021,10,5/22/2021,0,,
South Dakota,SD,5/29/2021,9,5/29/2021,0,,
South Dakota,SD,6/5/2021,12,6/5/2021,0,,
South Dakota,SD,6/12/2021,4,6/12/2021,0,,
South Dakota,SD,6/19/2021,1,6/19/2021,0,,
South Dakota,SD,6/26/2021,3,6/26/2021,0,,
South Dakota,SD,7/3/2021,8,7/3/2021,0,,
South Dakota,SD,7/10/2021,1,7/10/2021,0,,
South Dakota,SD,7/17/2021,2,7/17/2021,0,,
South Dakota,SD,7/24/2021,2,7/24/2021,0,,
South Dakota,SD,7/31/2021,2,7/31/2021,0,,
South Dakota,SD,8/7/2021,7,8/7/2021,0,,
South Dakota,SD,8/14/2021,2,8/14/2021,0,,
South Dakota,SD,8/21/2021,5,8/21/2021,0,,
South Dakota,SD,8/28/2021,5,8/28/2021,0,,
South Dakota,SD,9/4/2021,10,9/4/2021,0,,
South Dakota,SD,9/11/2021,11,9/11/2021,0,,
South Dakota,SD,9/18/2021,16,9/18/2021,0,,
South Dakota,SD,9/25/2021,25,9/25/2021,0,,
South Dakota,SD,10/2/2021,19,10/2/2021,0,,
South Dakota,SD,10/9/2021,26,10/9/2021,0,,
South Dakota,SD,10/16/2021,18,10/16/2021,0,,
South Dakota,SD,10/23/2021,29,10/23/2021,0,,
South Dakota,SD,10/30/2021,17,10/30/2021,0,,
South Dakota,SD,11/6/2021,32,11/6/2021,0,,
South Dakota,SD,11/13/2021,14,11/13/2021,0,,
South Dakota,SD,11/20/2021,24,11/20/2021,0,,
South Dakota,SD,11/27/2021,15,11/27/2021,0,,
South Dakota,SD,12/4/2021,37,12/4/2021,0,,
South Dakota,SD,12/11/2021,41,12/11/2021,0,,
South Dakota,SD,12/18/2021,35,12/18/2021,0,,
South Dakota,SD,12/25/2021,23,12/25/2021,0,,
South Dakota,SD,1/1/2022,32,1/1/2022,0,,
South Dakota,SD,1/8/2022,36,1/8/2022,0,,
South Dakota,SD,1/15/2022,37,1/15/2022,0,,
South Dakota,SD,1/22/2022,42,1/22/2022,0,,
South Dakota,SD,1/29/2022,36,1/29/2022,0,,
South Dakota,SD,2/5/2022,50,2/5/2022,0,,
South Dakota,SD,2/12/2022,43,2/12/2022,0,,
South Dakota,SD,2/19/2022,42,2/19/2022,0,,
South Dakota,SD,2/26/2022,30,2/26/2022,0,,
South Dakota,SD,3/5/2022,25,3/5/2022,0,,
South Dakota,SD,3/12/2022,26,3/12/2022,0,,
South Dakota,SD,3/19/2022,22,3/19/2022,0,,
South Dakota,SD,3/26/2022,5,3/26/2022,0,,
South Dakota,SD,4/2/2022,3,4/2/2022,0,,
South Dakota,SD,4/9/2022,10,4/9/2022,0,,
South Dakota,SD,4/16/2022,5,4/16/2022,0,,
South Dakota,SD,4/23/2022,3,4/23/2022,0,,
South Dakota,SD,4/30/2022,11,4/30/2022,0,,
South Dakota,SD,5/7/2022,3,5/7/2022,0,,
South Dakota,SD,5/14/2022,2,5/14/2022,0,,
South Dakota,SD,5/21/2022,2,5/21/2022,0,,
South Dakota,SD,5/28/2022,8,5/28/2022,0,,
South Dakota,SD,6/4/2022,1,6/4/2022,0,,
South Dakota,SD,6/11/2022,0,6/11/2022,0,,
South Dakota,SD,6/18/2022,3,6/18/2022,0,,
South Dakota,SD,6/25/2022,5,6/25/2022,0,,
South Dakota,SD,7/2/2022,2,7/2/2022,0,,
South Dakota,SD,7/9/2022,2,7/9/2022,0,,
South Dakota,SD,7/16/2022,5,7/16/2022,0,,
South Dakota,SD,7/23/2022,2,7/23/2022,0,,
South Dakota,SD,7/30/2022,9,7/30/2022,0,,
South Dakota,SD,8/6/2022,7,8/6/2022,0,,
South Dakota,SD,8/13/2022,10,8/13/2022,0,,
South Dakota,SD,8/20/2022,6,8/20/2022,0,,
South Dakota,SD,8/27/2022,5,8/27/2022,0,,
South Dakota,SD,9/3/2022,9,9/3/2022,0,,
South Dakota,SD,9/10/2022,9,9/10/2022,0,,
South Dakota,SD,9/17/2022,12,9/17/2022,0,,
South Dakota,SD,9/24/2022,3,9/24/2022,0,,
South Dakota,SD,10/1/2022,4,10/1/2022,0,,
South Dakota,SD,10/8/2022,12,10/8/2022,0,,
South Dakota,SD,10/15/2022,13,10/15/2022,0,,
South Dakota,SD,10/22/2022,3,10/22/2022,0,,
South Dakota,SD,10/29/2022,10,10/29/2022,0,,
South Dakota,SD,11/5/2022,6,11/5/2022,0,,
South Dakota,SD,11/12/2022,13,11/12/2022,0,,
South Dakota,SD,11/19/2022,10,11/19/2022,0,,
South Dakota,SD,11/26/2022,8,11/26/2022,0,,
South Dakota,SD,12/3/2022,3,12/3/2022,0,,
South Dakota,SD,12/10/2022,7,12/10/2022,0,,
South Dakota,SD,12/17/2022,9,12/17/2022,0,,
South Dakota,SD,12/24/2022,1,12/24/2022,0,,
South Dakota,SD,12/31/2022,2,12/31/2022,0,,
South Dakota,SD,1/7/2023,6,1/7/2023,0,,
South Dakota,SD,1/14/2023,9,1/14/2023,0,,
South Dakota,SD,1/21/2023,12,1/21/2023,0,,
South Dakota,SD,1/28/2023,4,1/28/2023,0,,
South Dakota,SD,2/4/2023,3,2/4/2023,0,,
South Dakota,SD,2/11/2023,1,2/11/2023,0,,
South Dakota,SD,2/18/2023,14,2/18/2023,0,,
South Dakota,SD,2/25/2023,8,2/25/2023,0,,
South Dakota,SD,3/4/2023,6,3/4/2023,0,,
South Dakota,SD,3/11/2023,9,3/11/2023,0,,
Tennessee,TN,12/25/2021,2379,12/25/2021,0,,
Tennessee,TN,2/6/2021,889,2/6/2021,0,,
Tennessee,TN,1/30/2021,755,1/30/2021,0,,
Tennessee,TN,1/9/2021,734,1/9/2021,0,,
Tennessee,TN,1/16/2021,651,1/16/2021,0,,
Tennessee,TN,2/19/2022,648,2/19/2022,0,,
Tennessee,TN,12/19/2020,617,12/19/2020,0,,
Tennessee,TN,1/15/2022,598,1/15/2022,0,,
Tennessee,TN,3/12/2022,545,3/12/2022,0,,
Tennessee,TN,1/2/2021,527,1/2/2021,0,,
Tennessee,TN,9/25/2021,521,9/25/2021,0,,
Tennessee,TN,2/26/2022,499,2/26/2022,0,,
Tennessee,TN,12/12/2020,495,12/12/2020,0,,
Tennessee,TN,1/23/2021,464,1/23/2021,0,,
Tennessee,TN,12/4/2021,457,12/4/2021,0,,
Tennessee,TN,1/22/2022,456,1/22/2022,0,,
Tennessee,TN,2/5/2022,451,2/5/2022,0,,
Tennessee,TN,2/13/2021,439,2/13/2021,0,,
Tennessee,TN,9/18/2021,436,9/18/2021,0,,
Tennessee,TN,12/26/2020,426,12/26/2020,0,,
Tennessee,TN,1/29/2022,419,1/29/2022,0,,
Tennessee,TN,1/1/2022,416,1/1/2022,0,,
Tennessee,TN,4/9/2022,383,4/9/2022,0,,
Tennessee,TN,2/12/2022,375,2/12/2022,0,,
Tennessee,TN,12/5/2020,364,12/5/2020,0,,
Tennessee,TN,10/2/2021,352,10/2/2021,0,,
Tennessee,TN,11/21/2020,334,11/21/2020,0,,
Tennessee,TN,11/28/2020,330,11/28/2020,0,,
Tennessee,TN,10/16/2021,306,10/16/2021,0,,
Tennessee,TN,12/11/2021,303,12/11/2021,0,,
Tennessee,TN,10/23/2021,294,10/23/2021,0,,
Tennessee,TN,10/9/2021,291,10/9/2021,0,,
Tennessee,TN,9/11/2021,290,9/11/2021,0,,
Tennessee,TN,11/14/2020,287,11/14/2020,0,,
Tennessee,TN,12/18/2021,279,12/18/2021,0,,
Tennessee,TN,2/27/2021,278,2/27/2021,0,,
Tennessee,TN,9/4/2021,276,9/4/2021,0,,
Tennessee,TN,10/31/2020,253,10/31/2020,0,,
Tennessee,TN,11/7/2020,237,11/7/2020,0,,
Tennessee,TN,8/28/2021,235,8/28/2021,0,,
Tennessee,TN,3/5/2022,233,3/5/2022,0,,
Tennessee,TN,8/22/2020,218,8/22/2020,0,,
Tennessee,TN,1/8/2022,214,1/8/2022,0,,
Tennessee,TN,2/20/2021,213,2/20/2021,0,,
Tennessee,TN,8/21/2021,212,8/21/2021,0,,
Tennessee,TN,9/12/2020,202,9/12/2020,0,,
Tennessee,TN,10/30/2021,202,10/30/2021,0,,
Tennessee,TN,3/19/2022,202,3/19/2022,0,,
Tennessee,TN,3/27/2021,201,3/27/2021,0,,
Tennessee,TN,10/10/2020,198,10/10/2020,0,,
Tennessee,TN,10/24/2020,197,10/24/2020,0,,
Tennessee,TN,10/3/2020,186,10/3/2020,0,,
Tennessee,TN,11/6/2021,171,11/6/2021,0,,
Tennessee,TN,11/20/2021,168,11/20/2021,0,,
Tennessee,TN,8/29/2020,162,8/29/2020,0,,
Tennessee,TN,9/26/2020,158,9/26/2020,0,,
Tennessee,TN,9/19/2020,152,9/19/2020,0,,
Tennessee,TN,3/6/2021,150,3/6/2021,0,,
Tennessee,TN,8/8/2020,148,8/8/2020,0,,
Tennessee,TN,4/2/2022,148,4/2/2022,0,,
Tennessee,TN,10/17/2020,145,10/17/2020,0,,
Tennessee,TN,9/5/2020,137,9/5/2020,0,,
Tennessee,TN,11/27/2021,136,11/27/2021,0,,
Tennessee,TN,11/13/2021,133,11/13/2021,0,,
Tennessee,TN,1/14/2023,132,1/14/2023,0,,
Tennessee,TN,8/15/2020,130,8/15/2020,0,,
Tennessee,TN,8/14/2021,128,8/14/2021,0,,
Tennessee,TN,9/24/2022,128,9/24/2022,0,,
Tennessee,TN,7/25/2020,126,7/25/2020,0,,
Tennessee,TN,10/1/2022,114,10/1/2022,0,,
Tennessee,TN,5/21/2022,109,5/21/2022,0,,
Tennessee,TN,8/27/2022,109,8/27/2022,0,,
Tennessee,TN,3/13/2021,108,3/13/2021,0,,
Tennessee,TN,8/13/2022,107,8/13/2022,0,,
Tennessee,TN,5/28/2022,106,5/28/2022,0,,
Tennessee,TN,8/1/2020,103,8/1/2020,0,,
Tennessee,TN,7/11/2020,101,7/11/2020,0,,
Tennessee,TN,12/3/2022,101,12/3/2022,0,,
Tennessee,TN,7/18/2020,100,7/18/2020,0,,
Tennessee,TN,7/23/2022,95,7/23/2022,0,,
Tennessee,TN,8/20/2022,95,8/20/2022,0,,
Tennessee,TN,9/3/2022,94,9/3/2022,0,,
Tennessee,TN,9/17/2022,94,9/17/2022,0,,
Tennessee,TN,1/28/2023,94,1/28/2023,0,,
Tennessee,TN,7/2/2022,91,7/2/2022,0,,
Tennessee,TN,4/10/2021,89,4/10/2021,0,,
Tennessee,TN,8/7/2021,89,8/7/2021,0,,
Tennessee,TN,8/6/2022,89,8/6/2022,0,,
Tennessee,TN,3/20/2021,86,3/20/2021,0,,
Tennessee,TN,10/8/2022,84,10/8/2022,0,,
Tennessee,TN,7/30/2022,83,7/30/2022,0,,
Tennessee,TN,4/4/2020,82,4/4/2020,0,,
Tennessee,TN,7/16/2022,82,7/16/2022,0,,
Tennessee,TN,12/17/2022,82,12/17/2022,0,,
Tennessee,TN,1/21/2023,82,1/21/2023,0,,
Tennessee,TN,4/24/2021,81,4/24/2021,0,,
Tennessee,TN,4/16/2022,81,4/16/2022,0,,
Tennessee,TN,3/26/2022,80,3/26/2022,0,,
Tennessee,TN,1/7/2023,80,1/7/2023,0,,
Tennessee,TN,2/4/2023,79,2/4/2023,0,,
Tennessee,TN,6/18/2022,78,6/18/2022,0,,
Tennessee,TN,3/11/2023,76,3/11/2023,0,,
Tennessee,TN,11/5/2022,74,11/5/2022,0,,
Tennessee,TN,4/3/2021,70,4/3/2021,0,,
Tennessee,TN,7/31/2021,70,7/31/2021,0,,
Tennessee,TN,5/15/2021,66,5/15/2021,0,,
Tennessee,TN,5/22/2021,63,5/22/2021,0,,
Tennessee,TN,5/14/2022,61,5/14/2022,0,,
Tennessee,TN,6/27/2020,60,6/27/2020,0,,
Tennessee,TN,5/29/2021,60,5/29/2021,0,,
Tennessee,TN,10/22/2022,60,10/22/2022,0,,
Tennessee,TN,12/10/2022,60,12/10/2022,0,,
Tennessee,TN,5/1/2021,59,5/1/2021,0,,
Tennessee,TN,11/19/2022,59,11/19/2022,0,,
Tennessee,TN,4/11/2020,58,4/11/2020,0,,
Tennessee,TN,10/15/2022,58,10/15/2022,0,,
Tennessee,TN,2/11/2023,57,2/11/2023,0,,
Tennessee,TN,2/18/2023,56,2/18/2023,0,,
Tennessee,TN,6/13/2020,55,6/13/2020,0,,
Tennessee,TN,5/8/2021,54,5/8/2021,0,,
Tennessee,TN,2/25/2023,54,2/25/2023,0,,
Tennessee,TN,5/16/2020,53,5/16/2020,0,,
Tennessee,TN,6/6/2020,53,6/6/2020,0,,
Tennessee,TN,7/4/2020,53,7/4/2020,0,,
Tennessee,TN,6/20/2020,52,6/20/2020,0,,
Tennessee,TN,4/17/2021,52,4/17/2021,0,,
Tennessee,TN,7/9/2022,50,7/9/2022,0,,
Tennessee,TN,6/11/2022,49,6/11/2022,0,,
Tennessee,TN,10/29/2022,48,10/29/2022,0,,
Tennessee,TN,4/18/2020,44,4/18/2020,0,,
Tennessee,TN,7/24/2021,43,7/24/2021,0,,
Tennessee,TN,7/17/2021,40,7/17/2021,0,,
Tennessee,TN,4/23/2022,40,4/23/2022,0,,
Tennessee,TN,3/4/2023,40,3/4/2023,0,,
Tennessee,TN,11/12/2022,38,11/12/2022,0,,
Tennessee,TN,4/25/2020,37,4/25/2020,0,,
Tennessee,TN,5/9/2020,37,5/9/2020,0,,
Tennessee,TN,5/7/2022,37,5/7/2022,0,,
Tennessee,TN,5/30/2020,35,5/30/2020,0,,
Tennessee,TN,5/23/2020,34,5/23/2020,0,,
Tennessee,TN,6/5/2021,33,6/5/2021,0,,
Tennessee,TN,6/26/2021,32,6/26/2021,0,,
Tennessee,TN,12/31/2022,32,12/31/2022,0,,
Tennessee,TN,5/2/2020,31,5/2/2020,0,,
Tennessee,TN,7/3/2021,27,7/3/2021,0,,
Tennessee,TN,6/19/2021,25,6/19/2021,0,,
Tennessee,TN,7/10/2021,24,7/10/2021,0,,
Tennessee,TN,6/12/2021,23,6/12/2021,0,,
Tennessee,TN,4/30/2022,23,4/30/2022,0,,
Tennessee,TN,9/10/2022,17,9/10/2022,0,,
Tennessee,TN,6/25/2022,16,6/25/2022,0,,
Tennessee,TN,6/4/2022,15,6/4/2022,0,,
Tennessee,TN,11/26/2022,12,11/26/2022,0,,
Tennessee,TN,12/24/2022,12,12/24/2022,0,,
Tennessee,TN,3/28/2020,6,3/28/2020,0,,
Tennessee,TN,3/21/2020,1,3/21/2020,0,,
Tennessee,TN,1/25/2020,0,1/25/2020,0,,
Tennessee,TN,2/1/2020,0,2/1/2020,0,,
Tennessee,TN,2/8/2020,0,2/8/2020,0,,
Tennessee,TN,2/15/2020,0,2/15/2020,0,,
Tennessee,TN,2/22/2020,0,2/22/2020,0,,
Tennessee,TN,2/29/2020,0,2/29/2020,0,,
Tennessee,TN,3/7/2020,0,3/7/2020,0,,
Tennessee,TN,3/14/2020,0,3/14/2020,0,,
Texas,TX,1/25/2020,0,1/25/2020,0,,
Texas,TX,2/1/2020,0,2/1/2020,0,,
Texas,TX,2/8/2020,0,2/8/2020,0,,
Texas,TX,2/15/2020,0,2/15/2020,0,,
Texas,TX,2/22/2020,0,2/22/2020,0,,
Texas,TX,2/29/2020,0,2/29/2020,0,,
Texas,TX,3/7/2020,0,3/7/2020,0,,
Texas,TX,3/14/2020,0,3/14/2020,0,,
Texas,TX,3/21/2020,8,3/21/2020,0,,
Texas,TX,3/28/2020,37,3/28/2020,0,,
Texas,TX,4/4/2020,119,4/4/2020,0,,
Texas,TX,4/11/2020,171,4/11/2020,0,,
Texas,TX,4/18/2020,228,4/18/2020,0,,
Texas,TX,4/25/2020,202,4/25/2020,0,,
Texas,TX,5/2/2020,255,5/2/2020,0,,
Texas,TX,5/9/2020,190,5/9/2020,0,,
Texas,TX,5/16/2020,269,5/16/2020,0,,
Texas,TX,5/23/2020,169,5/23/2020,0,,
Texas,TX,5/30/2020,215,5/30/2020,0,,
Texas,TX,6/6/2020,187,6/6/2020,0,,
