state,USPS,datew,incidD,date
New Hampshire,NH,2022-08-13,6,2022-08-13
New Hampshire,NH,2022-08-20,7,2022-08-20
New Hampshire,NH,2022-08-27,10,2022-08-27
New Hampshire,NH,2022-09-03,5,2022-09-03
New Hampshire,NH,2022-09-10,9,2022-09-10
New Hampshire,NH,2022-09-17,11,2022-09-17
New Hampshire,NH,2022-09-24,10,2022-09-24
New Hampshire,NH,2022-10-01,13,2022-10-01
New Hampshire,NH,2022-10-08,4,2022-10-08
New Hampshire,NH,2022-10-15,6,2022-10-15
New Hampshire,NH,2022-10-22,16,2022-10-22
New Hampshire,NH,2022-10-29,14,2022-10-29
New Hampshire,NH,2022-11-05,24,2022-11-05
New Hampshire,NH,2022-11-12,14,2022-11-12
New Hampshire,NH,2022-11-19,16,2022-11-19
New Hampshire,NH,2022-11-26,7,2022-11-26
New Hampshire,NH,2022-12-03,17,2022-12-03
New Hampshire,NH,2022-12-10,9,2022-12-10
New Hampshire,NH,2022-12-17,10,2022-12-17
New Hampshire,NH,2022-12-24,9,2022-12-24
New Hampshire,NH,2022-12-31,5,2022-12-31
New Hampshire,NH,2023-01-07,17,2023-01-07
New Hampshire,NH,2023-01-14,26,2023-01-14
New Hampshire,NH,2023-01-21,21,2023-01-21
New Hampshire,NH,2023-01-28,12,2023-01-28
New Hampshire,NH,2023-02-04,17,2023-02-04
New Hampshire,NH,2023-02-11,25,2023-02-11
New Hampshire,NH,2023-02-18,11,2023-02-18
New Hampshire,NH,2023-02-25,14,2023-02-25
New Hampshire,NH,2023-03-04,8,2023-03-04
New Hampshire,NH,2023-03-11,8,2023-03-11
New Jersey,NJ,2020-01-25,0,2020-01-25
New Jersey,NJ,2020-02-01,0,2020-02-01
New Jersey,NJ,2020-02-08,0,2020-02-08
New Jersey,NJ,2020-02-15,0,2020-02-15
New Jersey,NJ,2020-02-22,0,2020-02-22
New Jersey,NJ,2020-02-29,0,2020-02-29
New Jersey,NJ,2020-03-07,0,2020-03-07
New Jersey,NJ,2020-03-14,1,2020-03-14
New Jersey,NJ,2020-03-21,21,2020-03-21
New Jersey,NJ,2020-03-28,170,2020-03-28
New Jersey,NJ,2020-04-04,867,2020-04-04
New Jersey,NJ,2020-04-11,1795,2020-04-11
New Jersey,NJ,2020-04-18,2315,2020-04-18
New Jersey,NJ,2020-04-25,2105,2020-04-25
New Jersey,NJ,2020-05-02,2028,2020-05-02
New Jersey,NJ,2020-05-09,1503,2020-05-09
New Jersey,NJ,2020-05-16,1208,2020-05-16
New Jersey,NJ,2020-05-23,856,2020-05-23
New Jersey,NJ,2020-05-30,581,2020-05-30
New Jersey,NJ,2020-06-06,495,2020-06-06
New Jersey,NJ,2020-06-13,531,2020-06-13
New Jersey,NJ,2020-06-20,309,2020-06-20
New Jersey,NJ,2020-06-27,307,2020-06-27
New Jersey,NJ,2020-07-04,241,2020-07-04
New Jersey,NJ,2020-07-11,336,2020-07-11
New Jersey,NJ,2020-07-18,174,2020-07-18
New Jersey,NJ,2020-07-25,137,2020-07-25
New Jersey,NJ,2020-08-01,108,2020-08-01
New Jersey,NJ,2020-08-08,69,2020-08-08
New Jersey,NJ,2020-08-15,51,2020-08-15
New Jersey,NJ,2020-08-22,33,2020-08-22
New Jersey,NJ,2020-08-29,68,2020-08-29
New Jersey,NJ,2020-09-05,52,2020-09-05
New Jersey,NJ,2020-09-12,42,2020-09-12
New Jersey,NJ,2020-09-19,37,2020-09-19
New Jersey,NJ,2020-09-26,39,2020-09-26
New Jersey,NJ,2020-10-03,50,2020-10-03
New Jersey,NJ,2020-10-10,36,2020-10-10
New Jersey,NJ,2020-10-17,33,2020-10-17
New Jersey,NJ,2020-10-24,77,2020-10-24
New Jersey,NJ,2020-10-31,69,2020-10-31
New Jersey,NJ,2020-11-07,75,2020-11-07
New Jersey,NJ,2020-11-14,123,2020-11-14
New Jersey,NJ,2020-11-21,198,2020-11-21
New Jersey,NJ,2020-11-28,219,2020-11-28
New Jersey,NJ,2020-12-05,341,2020-12-05
New Jersey,NJ,2020-12-12,426,2020-12-12
New Jersey,NJ,2020-12-19,441,2020-12-19
New Jersey,NJ,2020-12-26,440,2020-12-26
New Jersey,NJ,2021-01-02,574,2021-01-02
New Jersey,NJ,2021-01-09,667,2021-01-09
New Jersey,NJ,2021-01-16,560,2021-01-16
New Jersey,NJ,2021-01-23,520,2021-01-23
New Jersey,NJ,2021-01-30,521,2021-01-30
New Jersey,NJ,2021-02-06,509,2021-02-06
New Jersey,NJ,2021-02-13,476,2021-02-13
New Jersey,NJ,2021-02-20,394,2021-02-20
New Jersey,NJ,2021-02-27,404,2021-02-27
New Jersey,NJ,2021-03-06,319,2021-03-06
New Jersey,NJ,2021-03-13,331,2021-03-13
New Jersey,NJ,2021-03-20,246,2021-03-20
New Jersey,NJ,2021-03-27,248,2021-03-27
New Jersey,NJ,2021-04-03,250,2021-04-03
New Jersey,NJ,2021-04-10,227,2021-04-10
New Jersey,NJ,2021-04-17,275,2021-04-17
New Jersey,NJ,2021-04-24,233,2021-04-24
New Jersey,NJ,2021-05-01,221,2021-05-01
New Jersey,NJ,2021-05-08,203,2021-05-08
New Jersey,NJ,2021-05-15,161,2021-05-15
New Jersey,NJ,2021-05-22,132,2021-05-22
New Jersey,NJ,2021-05-29,117,2021-05-29
New Jersey,NJ,2021-06-05,72,2021-06-05
New Jersey,NJ,2021-06-12,51,2021-06-12
New Jersey,NJ,2021-06-19,48,2021-06-19
New Jersey,NJ,2021-06-26,62,2021-06-26
New Jersey,NJ,2021-07-03,38,2021-07-03
New Jersey,NJ,2021-07-10,29,2021-07-10
New Jersey,NJ,2021-07-17,35,2021-07-17
New Jersey,NJ,2021-07-24,37,2021-07-24
New Jersey,NJ,2021-07-31,29,2021-07-31
New Jersey,NJ,2021-08-07,45,2021-08-07
New Jersey,NJ,2021-08-14,47,2021-08-14
New Jersey,NJ,2021-08-21,58,2021-08-21
New Jersey,NJ,2021-08-28,94,2021-08-28
New Jersey,NJ,2021-09-04,98,2021-09-04
New Jersey,NJ,2021-09-11,112,2021-09-11
New Jersey,NJ,2021-09-18,128,2021-09-18
New Jersey,NJ,2021-09-25,141,2021-09-25
New Jersey,NJ,2021-10-02,142,2021-10-02
New Jersey,NJ,2021-10-09,125,2021-10-09
New Jersey,NJ,2021-10-16,130,2021-10-16
New Jersey,NJ,2021-10-23,128,2021-10-23
New Jersey,NJ,2021-10-30,124,2021-10-30
New Jersey,NJ,2021-11-06,108,2021-11-06
New Jersey,NJ,2021-11-13,89,2021-11-13
New Jersey,NJ,2021-11-20,81,2021-11-20
New Jersey,NJ,2021-11-27,85,2021-11-27
New Jersey,NJ,2021-12-04,117,2021-12-04
New Jersey,NJ,2021-12-11,116,2021-12-11
New Jersey,NJ,2021-12-18,140,2021-12-18
New Jersey,NJ,2021-12-25,146,2021-12-25
New Jersey,NJ,2022-01-01,199,2022-01-01
New Jersey,NJ,2022-01-08,391,2022-01-08
New Jersey,NJ,2022-01-15,635,2022-01-15
New Jersey,NJ,2022-01-22,667,2022-01-22
New Jersey,NJ,2022-01-29,645,2022-01-29
New Jersey,NJ,2022-02-05,557,2022-02-05
New Jersey,NJ,2022-02-12,426,2022-02-12
New Jersey,NJ,2022-02-19,273,2022-02-19
New Jersey,NJ,2022-02-26,241,2022-02-26
New Jersey,NJ,2022-03-05,117,2022-03-05
New Jersey,NJ,2022-03-12,97,2022-03-12
New Jersey,NJ,2022-03-19,65,2022-03-19
New Jersey,NJ,2022-03-26,43,2022-03-26
New Jersey,NJ,2022-04-02,35,2022-04-02
New Jersey,NJ,2022-04-09,53,2022-04-09
New Jersey,NJ,2022-04-16,43,2022-04-16
New Jersey,NJ,2022-04-23,39,2022-04-23
New Jersey,NJ,2022-04-30,55,2022-04-30
New Jersey,NJ,2022-05-07,58,2022-05-07
New Jersey,NJ,2022-05-14,56,2022-05-14
New Jersey,NJ,2022-05-21,67,2022-05-21
New Jersey,NJ,2022-05-28,83,2022-05-28
New Jersey,NJ,2022-06-04,67,2022-06-04
New Jersey,NJ,2022-06-11,91,2022-06-11
New Jersey,NJ,2022-06-18,75,2022-06-18
New Jersey,NJ,2022-06-25,75,2022-06-25
New Jersey,NJ,2022-07-02,63,2022-07-02
New Jersey,NJ,2022-07-09,43,2022-07-09
New Jersey,NJ,2022-07-16,52,2022-07-16
New Jersey,NJ,2022-07-23,58,2022-07-23
New Jersey,NJ,2022-07-30,49,2022-07-30
New Jersey,NJ,2022-08-06,69,2022-08-06
New Jersey,NJ,2022-08-13,67,2022-08-13
New Jersey,NJ,2022-08-20,54,2022-08-20
New Jersey,NJ,2022-08-27,73,2022-08-27
New Jersey,NJ,2022-09-03,54,2022-09-03
New Jersey,NJ,2022-09-10,40,2022-09-10
New Jersey,NJ,2022-09-17,45,2022-09-17
New Jersey,NJ,2022-09-24,47,2022-09-24
New Jersey,NJ,2022-10-01,35,2022-10-01
New Jersey,NJ,2022-10-08,39,2022-10-08
New Jersey,NJ,2022-10-15,33,2022-10-15
New Jersey,NJ,2022-10-22,38,2022-10-22
New Jersey,NJ,2022-10-29,44,2022-10-29
New Jersey,NJ,2022-11-05,27,2022-11-05
New Jersey,NJ,2022-11-12,55,2022-11-12
New Jersey,NJ,2022-11-19,58,2022-11-19
New Jersey,NJ,2022-11-26,35,2022-11-26
New Jersey,NJ,2022-12-03,82,2022-12-03
New Jersey,NJ,2022-12-10,74,2022-12-10
New Jersey,NJ,2022-12-17,88,2022-12-17
New Jersey,NJ,2022-12-24,102,2022-12-24
New Jersey,NJ,2022-12-31,85,2022-12-31
New Jersey,NJ,2023-01-07,79,2023-01-07
New Jersey,NJ,2023-01-14,81,2023-01-14
New Jersey,NJ,2023-01-21,55,2023-01-21
New Jersey,NJ,2023-01-28,49,2023-01-28
New Jersey,NJ,2023-02-04,47,2023-02-04
New Jersey,NJ,2023-02-11,45,2023-02-11
New Jersey,NJ,2023-02-18,52,2023-02-18
New Jersey,NJ,2023-02-25,32,2023-02-25
New Jersey,NJ,2023-03-04,41,2023-03-04
New Jersey,NJ,2023-03-11,24,2023-03-11
New Mexico,NM,2020-01-25,0,2020-01-25
New Mexico,NM,2020-02-01,0,2020-02-01
New Mexico,NM,2020-02-08,0,2020-02-08
New Mexico,NM,2020-02-15,0,2020-02-15
New Mexico,NM,2020-02-22,0,2020-02-22
New Mexico,NM,2020-02-29,0,2020-02-29
New Mexico,NM,2020-03-07,0,2020-03-07
New Mexico,NM,2020-03-14,0,2020-03-14
New Mexico,NM,2020-03-21,0,2020-03-21
New Mexico,NM,2020-03-28,1,2020-03-28
New Mexico,NM,2020-04-04,10,2020-04-04
New Mexico,NM,2020-04-11,8,2020-04-11
New Mexico,NM,2020-04-18,34,2020-04-18
New Mexico,NM,2020-04-25,40,2020-04-25
New Mexico,NM,2020-05-02,45,2020-05-02
New Mexico,NM,2020-05-09,53,2020-05-09
New Mexico,NM,2020-05-16,68,2020-05-16
New Mexico,NM,2020-05-23,49,2020-05-23
New Mexico,NM,2020-05-30,43,2020-05-30
New Mexico,NM,2020-06-06,41,2020-06-06
New Mexico,NM,2020-06-13,39,2020-06-13
New Mexico,NM,2020-06-20,35,2020-06-20
New Mexico,NM,2020-06-27,25,2020-06-27
New Mexico,NM,2020-07-04,22,2020-07-04
New Mexico,NM,2020-07-11,30,2020-07-11
New Mexico,NM,2020-07-18,26,2020-07-18
New Mexico,NM,2020-07-25,38,2020-07-25
New Mexico,NM,2020-08-01,44,2020-08-01
New Mexico,NM,2020-08-08,30,2020-08-08
New Mexico,NM,2020-08-15,30,2020-08-15
New Mexico,NM,2020-08-22,32,2020-08-22
New Mexico,NM,2020-08-29,26,2020-08-29
New Mexico,NM,2020-09-05,31,2020-09-05
New Mexico,NM,2020-09-12,21,2020-09-12
New Mexico,NM,2020-09-19,26,2020-09-19
New Mexico,NM,2020-09-26,23,2020-09-26
New Mexico,NM,2020-10-03,20,2020-10-03
New Mexico,NM,2020-10-10,17,2020-10-10
New Mexico,NM,2020-10-17,22,2020-10-17
New Mexico,NM,2020-10-24,36,2020-10-24
New Mexico,NM,2020-10-31,53,2020-10-31
New Mexico,NM,2020-11-07,86,2020-11-07
New Mexico,NM,2020-11-14,104,2020-11-14
New Mexico,NM,2020-11-21,142,2020-11-21
New Mexico,NM,2020-11-28,177,2020-11-28
New Mexico,NM,2020-12-05,211,2020-12-05
New Mexico,NM,2020-12-12,175,2020-12-12
New Mexico,NM,2020-12-19,242,2020-12-19
New Mexico,NM,2020-12-26,161,2020-12-26
New Mexico,NM,2021-01-02,218,2021-01-02
New Mexico,NM,2021-01-09,198,2021-01-09
New Mexico,NM,2021-01-16,178,2021-01-16
New Mexico,NM,2021-01-23,205,2021-01-23
New Mexico,NM,2021-01-30,150,2021-01-30
New Mexico,NM,2021-02-06,121,2021-02-06
New Mexico,NM,2021-02-13,130,2021-02-13
New Mexico,NM,2021-02-20,94,2021-02-20
New Mexico,NM,2021-02-27,90,2021-02-27
New Mexico,NM,2021-03-06,96,2021-03-06
New Mexico,NM,2021-03-13,54,2021-03-13
New Mexico,NM,2021-03-20,39,2021-03-20
New Mexico,NM,2021-03-27,36,2021-03-27
New Mexico,NM,2021-04-03,24,2021-04-03
New Mexico,NM,2021-04-10,27,2021-04-10
New Mexico,NM,2021-04-17,25,2021-04-17
New Mexico,NM,2021-04-24,23,2021-04-24
New Mexico,NM,2021-05-01,43,2021-05-01
New Mexico,NM,2021-05-08,31,2021-05-08
New Mexico,NM,2021-05-15,15,2021-05-15
New Mexico,NM,2021-05-22,18,2021-05-22
New Mexico,NM,2021-05-29,132,2021-05-29
New Mexico,NM,2021-06-05,17,2021-06-05
New Mexico,NM,2021-06-12,17,2021-06-12
New Mexico,NM,2021-06-19,19,2021-06-19
New Mexico,NM,2021-06-26,19,2021-06-26
New Mexico,NM,2021-07-03,9,2021-07-03
New Mexico,NM,2021-07-10,10,2021-07-10
New Mexico,NM,2021-07-17,25,2021-07-17
New Mexico,NM,2021-07-24,18,2021-07-24
New Mexico,NM,2021-07-31,13,2021-07-31
New Mexico,NM,2021-08-07,15,2021-08-07
New Mexico,NM,2021-08-14,21,2021-08-14
New Mexico,NM,2021-08-21,26,2021-08-21
New Mexico,NM,2021-08-28,33,2021-08-28
New Mexico,NM,2021-09-04,47,2021-09-04
New Mexico,NM,2021-09-11,53,2021-09-11
New Mexico,NM,2021-09-18,70,2021-09-18
New Mexico,NM,2021-09-25,74,2021-09-25
New Mexico,NM,2021-10-02,63,2021-10-02
New Mexico,NM,2021-10-09,57,2021-10-09
New Mexico,NM,2021-10-16,61,2021-10-16
New Mexico,NM,2021-10-23,57,2021-10-23
New Mexico,NM,2021-10-30,62,2021-10-30
New Mexico,NM,2021-11-06,64,2021-11-06
New Mexico,NM,2021-11-13,56,2021-11-13
New Mexico,NM,2021-11-20,94,2021-11-20
New Mexico,NM,2021-11-27,47,2021-11-27
New Mexico,NM,2021-12-04,97,2021-12-04
New Mexico,NM,2021-12-11,65,2021-12-11
New Mexico,NM,2021-12-18,105,2021-12-18
New Mexico,NM,2021-12-25,168,2021-12-25
New Mexico,NM,2022-01-01,110,2022-01-01
New Mexico,NM,2022-01-08,128,2022-01-08
New Mexico,NM,2022-01-15,162,2022-01-15
New Mexico,NM,2022-01-22,114,2022-01-22
New Mexico,NM,2022-01-29,158,2022-01-29
New Mexico,NM,2022-02-05,118,2022-02-05
New Mexico,NM,2022-02-12,123,2022-02-12
New Mexico,NM,2022-02-19,117,2022-02-19
New Mexico,NM,2022-02-26,128,2022-02-26
New Mexico,NM,2022-03-05,69,2022-03-05
New Mexico,NM,2022-03-12,78,2022-03-12
New Mexico,NM,2022-03-19,95,2022-03-19
New Mexico,NM,2022-03-26,61,2022-03-26
New Mexico,NM,2022-04-02,73,2022-04-02
New Mexico,NM,2022-04-09,81,2022-04-09
New Mexico,NM,2022-04-16,50,2022-04-16
New Mexico,NM,2022-04-23,32,2022-04-23
New Mexico,NM,2022-04-30,57,2022-04-30
New Mexico,NM,2022-05-07,57,2022-05-07
New Mexico,NM,2022-05-14,51,2022-05-14
New Mexico,NM,2022-05-21,68,2022-05-21
New Mexico,NM,2022-05-28,103,2022-05-28
New Mexico,NM,2022-06-04,47,2022-06-04
New Mexico,NM,2022-06-11,48,2022-06-11
New Mexico,NM,2022-06-18,30,2022-06-18
New Mexico,NM,2022-06-25,22,2022-06-25
New Mexico,NM,2022-07-02,41,2022-07-02
New Mexico,NM,2022-07-09,17,2022-07-09
New Mexico,NM,2022-07-16,93,2022-07-16
New Mexico,NM,2022-07-23,135,2022-07-23
New Mexico,NM,2022-07-30,55,2022-07-30
New Mexico,NM,2022-08-06,36,2022-08-06
New Mexico,NM,2022-08-13,30,2022-08-13
New Mexico,NM,2022-08-20,35,2022-08-20
New Mexico,NM,2022-08-27,52,2022-08-27
New Mexico,NM,2022-09-03,70,2022-09-03
New Mexico,NM,2022-09-10,14,2022-09-10
New Mexico,NM,2022-09-17,32,2022-09-17
New Mexico,NM,2022-09-24,37,2022-09-24
New Mexico,NM,2022-10-01,15,2022-10-01
New Mexico,NM,2022-10-08,28,2022-10-08
New Mexico,NM,2022-10-15,6,2022-10-15
New Mexico,NM,2022-10-22,19,2022-10-22
New Mexico,NM,2022-10-29,22,2022-10-29
New Mexico,NM,2022-11-05,22,2022-11-05
New Mexico,NM,2022-11-12,13,2022-11-12
New Mexico,NM,2022-11-19,18,2022-11-19
New Mexico,NM,2022-11-26,7,2022-11-26
New Mexico,NM,2022-12-03,0,2022-12-03
New Mexico,NM,2022-12-10,40,2022-12-10
New Mexico,NM,2022-12-17,21,2022-12-17
New Mexico,NM,2022-12-24,25,2022-12-24
New Mexico,NM,2022-12-31,26,2022-12-31
New Mexico,NM,2023-01-07,35,2023-01-07
New Mexico,NM,2023-01-14,42,2023-01-14
New Mexico,NM,2023-01-21,28,2023-01-21
New Mexico,NM,2023-01-28,24,2023-01-28
New Mexico,NM,2023-02-04,25,2023-02-04
New Mexico,NM,2023-02-11,33,2023-02-11
New Mexico,NM,2023-02-18,11,2023-02-18
New Mexico,NM,2023-02-25,8,2023-02-25
New Mexico,NM,2023-03-04,28,2023-03-04
New Mexico,NM,2023-03-11,13,2023-03-11
New York,NY,2020-01-25,0,2020-01-25
New York,NY,2020-02-01,0,2020-02-01
New York,NY,2020-02-08,0,2020-02-08
New York,NY,2020-02-15,0,2020-02-15
New York,NY,2020-02-22,0,2020-02-22
New York,NY,2020-02-29,0,2020-02-29
New York,NY,2020-03-07,0,2020-03-07
New York,NY,2020-03-14,5,2020-03-14
New York,NY,2020-03-21,190,2020-03-21
New York,NY,2020-03-28,1289,2020-03-28
New York,NY,2020-04-04,4204,2020-04-04
New York,NY,2020-04-11,7063,2020-04-11
New York,NY,2020-04-18,5387,2020-04-18
New York,NY,2020-04-25,4291,2020-04-25
New York,NY,2020-05-02,2664,2020-05-02
New York,NY,2020-05-09,2248,2020-05-09
New York,NY,2020-05-16,1377,2020-05-16
New York,NY,2020-05-23,1187,2020-05-23
New York,NY,2020-05-30,608,2020-05-30
New York,NY,2020-06-06,475,2020-06-06
New York,NY,2020-06-13,422,2020-06-13
New York,NY,2020-06-20,246,2020-06-20
New York,NY,2020-06-27,234,2020-06-27
New York,NY,2020-07-04,232,2020-07-04
New York,NY,2020-07-11,172,2020-07-11
New York,NY,2020-07-18,115,2020-07-18
New York,NY,2020-07-25,115,2020-07-25
New York,NY,2020-08-01,71,2020-08-01
New York,NY,2020-08-08,69,2020-08-08
New York,NY,2020-08-15,56,2020-08-15
New York,NY,2020-08-22,43,2020-08-22
New York,NY,2020-08-29,52,2020-08-29
New York,NY,2020-09-05,96,2020-09-05
New York,NY,2020-09-12,37,2020-09-12
New York,NY,2020-09-19,65,2020-09-19
New York,NY,2020-09-26,205,2020-09-26
New York,NY,2020-10-03,87,2020-10-03
New York,NY,2020-10-10,89,2020-10-10
New York,NY,2020-10-17,80,2020-10-17
New York,NY,2020-10-24,87,2020-10-24
New York,NY,2020-10-31,96,2020-10-31
New York,NY,2020-11-07,156,2020-11-07
New York,NY,2020-11-14,129,2020-11-14
New York,NY,2020-11-21,282,2020-11-21
New York,NY,2020-11-28,232,2020-11-28
New York,NY,2020-12-05,405,2020-12-05
New York,NY,2020-12-12,572,2020-12-12
New York,NY,2020-12-19,807,2020-12-19
New York,NY,2020-12-26,966,2020-12-26
New York,NY,2021-01-02,985,2021-01-02
New York,NY,2021-01-09,1195,2021-01-09
New York,NY,2021-01-16,1333,2021-01-16
New York,NY,2021-01-23,1329,2021-01-23
New York,NY,2021-01-30,1318,2021-01-30
New York,NY,2021-02-06,1210,2021-02-06
New York,NY,2021-02-13,1088,2021-02-13
New York,NY,2021-02-20,946,2021-02-20
New York,NY,2021-02-27,788,2021-02-27
New York,NY,2021-03-06,745,2021-03-06
New York,NY,2021-03-13,603,2021-03-13
New York,NY,2021-03-20,553,2021-03-20
New York,NY,2021-03-27,527,2021-03-27
New York,NY,2021-04-03,622,2021-04-03
New York,NY,2021-04-10,485,2021-04-10
New York,NY,2021-04-17,502,2021-04-17
New York,NY,2021-04-24,411,2021-04-24
New York,NY,2021-05-01,359,2021-05-01
New York,NY,2021-05-08,343,2021-05-08
New York,NY,2021-05-15,259,2021-05-15
New York,NY,2021-05-22,196,2021-05-22
New York,NY,2021-05-29,159,2021-05-29
New York,NY,2021-06-05,157,2021-06-05
New York,NY,2021-06-12,109,2021-06-12
New York,NY,2021-06-19,65,2021-06-19
New York,NY,2021-06-26,53,2021-06-26
New York,NY,2021-07-03,43,2021-07-03
New York,NY,2021-07-10,41,2021-07-10
New York,NY,2021-07-17,32,2021-07-17
New York,NY,2021-07-24,38,2021-07-24
New York,NY,2021-07-31,47,2021-07-31
New York,NY,2021-08-07,88,2021-08-07
New York,NY,2021-08-14,128,2021-08-14
New York,NY,2021-08-21,155,2021-08-21
New York,NY,2021-08-28,147,2021-08-28
New York,NY,2021-09-04,219,2021-09-04
New York,NY,2021-09-11,258,2021-09-11
New York,NY,2021-09-18,229,2021-09-18
New York,NY,2021-09-25,266,2021-09-25
New York,NY,2021-10-02,303,2021-10-02
New York,NY,2021-10-09,239,2021-10-09
New York,NY,2021-10-16,262,2021-10-16
New York,NY,2021-10-23,264,2021-10-23
New York,NY,2021-10-30,214,2021-10-30
New York,NY,2021-11-06,279,2021-11-06
New York,NY,2021-11-13,230,2021-11-13
New York,NY,2021-11-20,236,2021-11-20
New York,NY,2021-11-27,243,2021-11-27
New York,NY,2021-12-04,324,2021-12-04
New York,NY,2021-12-11,397,2021-12-11
New York,NY,2021-12-18,418,2021-12-18
New York,NY,2021-12-25,397,2021-12-25
New York,NY,2022-01-01,648,2022-01-01
New York,NY,2022-01-08,856,2022-01-08
New York,NY,2022-01-15,1305,2022-01-15
New York,NY,2022-01-22,1445,2022-01-22
New York,NY,2022-01-29,1527,2022-01-29
New York,NY,2022-02-05,908,2022-02-05
New York,NY,2022-02-12,805,2022-02-12
New York,NY,2022-02-19,508,2022-02-19
New York,NY,2022-02-26,361,2022-02-26
New York,NY,2022-03-05,223,2022-03-05
New York,NY,2022-03-12,134,2022-03-12
New York,NY,2022-03-19,156,2022-03-19
New York,NY,2022-03-26,104,2022-03-26
New York,NY,2022-04-02,70,2022-04-02
New York,NY,2022-04-09,61,2022-04-09
New York,NY,2022-04-16,66,2022-04-16
New York,NY,2022-04-23,108,2022-04-23
New York,NY,2022-04-30,122,2022-04-30
New York,NY,2022-05-07,116,2022-05-07
New York,NY,2022-05-14,157,2022-05-14
New York,NY,2022-05-21,179,2022-05-21
New York,NY,2022-05-28,159,2022-05-28
New York,NY,2022-06-04,169,2022-06-04
New York,NY,2022-06-11,148,2022-06-11
New York,NY,2022-06-18,164,2022-06-18
New York,NY,2022-06-25,135,2022-06-25
New York,NY,2022-07-02,127,2022-07-02
New York,NY,2022-07-09,101,2022-07-09
New York,NY,2022-07-16,135,2022-07-16
New York,NY,2022-07-23,162,2022-07-23
New York,NY,2022-07-30,173,2022-07-30
New York,NY,2022-08-06,221,2022-08-06
New York,NY,2022-08-13,203,2022-08-13
New York,NY,2022-08-20,157,2022-08-20
New York,NY,2022-08-27,162,2022-08-27
New York,NY,2022-09-03,168,2022-09-03
New York,NY,2022-09-10,131,2022-09-10
New York,NY,2022-09-17,191,2022-09-17
New York,NY,2022-09-24,144,2022-09-24
New York,NY,2022-10-01,182,2022-10-01
New York,NY,2022-10-08,158,2022-10-08
New York,NY,2022-10-15,191,2022-10-15
New York,NY,2022-10-22,408,2022-10-22
New York,NY,2022-10-29,597,2022-10-29
New York,NY,2022-11-05,177,2022-11-05
New York,NY,2022-11-12,156,2022-11-12
New York,NY,2022-11-19,205,2022-11-19
New York,NY,2022-11-26,173,2022-11-26
New York,NY,2022-12-03,247,2022-12-03
New York,NY,2022-12-10,233,2022-12-10
New York,NY,2022-12-17,247,2022-12-17
New York,NY,2022-12-24,315,2022-12-24
New York,NY,2022-12-31,294,2022-12-31
New York,NY,2023-01-07,290,2023-01-07
New York,NY,2023-01-14,322,2023-01-14
New York,NY,2023-01-21,194,2023-01-21
New York,NY,2023-01-28,310,2023-01-28
New York,NY,2023-02-04,291,2023-02-04
New York,NY,2023-02-11,229,2023-02-11
New York,NY,2023-02-18,181,2023-02-18
New York,NY,2023-02-25,125,2023-02-25
New York,NY,2023-03-04,198,2023-03-04
New York,NY,2023-03-11,68,2023-03-11
North Carolina,NC,2020-01-25,0,2020-01-25
North Carolina,NC,2020-02-01,0,2020-02-01
North Carolina,NC,2020-02-08,0,2020-02-08
North Carolina,NC,2020-02-15,0,2020-02-15
North Carolina,NC,2020-02-22,0,2020-02-22
North Carolina,NC,2020-02-29,0,2020-02-29
North Carolina,NC,2020-03-07,0,2020-03-07
North Carolina,NC,2020-03-14,0,2020-03-14
North Carolina,NC,2020-03-21,0,2020-03-21
North Carolina,NC,2020-03-28,5,2020-03-28
North Carolina,NC,2020-04-04,29,2020-04-04
North Carolina,NC,2020-04-11,55,2020-04-11
North Carolina,NC,2020-04-18,98,2020-04-18
North Carolina,NC,2020-04-25,118,2020-04-25
North Carolina,NC,2020-05-02,126,2020-05-02
North Carolina,NC,2020-05-09,120,2020-05-09
North Carolina,NC,2020-05-16,125,2020-05-16
North Carolina,NC,2020-05-23,102,2020-05-23
North Carolina,NC,2020-05-30,151,2020-05-30
North Carolina,NC,2020-06-06,99,2020-06-06
North Carolina,NC,2020-06-13,99,2020-06-13
North Carolina,NC,2020-06-20,88,2020-06-20
North Carolina,NC,2020-06-27,138,2020-06-27
North Carolina,NC,2020-07-04,71,2020-07-04
North Carolina,NC,2020-07-11,91,2020-07-11
North Carolina,NC,2020-07-18,135,2020-07-18
North Carolina,NC,2020-07-25,163,2020-07-25
North Carolina,NC,2020-08-01,168,2020-08-01
North Carolina,NC,2020-08-08,205,2020-08-08
North Carolina,NC,2020-08-15,159,2020-08-15
North Carolina,NC,2020-08-22,178,2020-08-22
North Carolina,NC,2020-08-29,162,2020-08-29
North Carolina,NC,2020-09-05,206,2020-09-05
North Carolina,NC,2020-09-12,158,2020-09-12
North Carolina,NC,2020-09-19,188,2020-09-19
North Carolina,NC,2020-09-26,205,2020-09-26
North Carolina,NC,2020-10-03,189,2020-10-03
North Carolina,NC,2020-10-10,136,2020-10-10
North Carolina,NC,2020-10-17,164,2020-10-17
North Carolina,NC,2020-10-24,215,2020-10-24
North Carolina,NC,2020-10-31,234,2020-10-31
North Carolina,NC,2020-11-07,227,2020-11-07
North Carolina,NC,2020-11-14,151,2020-11-14
North Carolina,NC,2020-11-21,249,2020-11-21
North Carolina,NC,2020-11-28,214,2020-11-28
North Carolina,NC,2020-12-05,297,2020-12-05
North Carolina,NC,2020-12-12,280,2020-12-12
